code,name,category,pe,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
BBDO,布拉德斯科银行,银行,6.4222333,0,14660000000.0,15185000000.0,18238000000.0,15416000000.0
TGT,塔吉特公司,零售,17.66808602,2934000000.0,2737000000.0,3363000000.0000005,-1636000000.0,1971000000.0
LYB,利安德巴塞尔公司,化学制品,12.38773243,0,4877000000.0,3836999999.9999995,4474000000.0,4168000000.0
AMAT,应用材料公司,半导体,22.56185524,0,3434000000.0000005,1721000000.0,1377000000.0,1072000000.0000001
ZTS,"Zoetis, Inc.",,55.43636518,0,861999999.9999999,819000000.0,339000000.0,587000000.0
IWF,罗素1000成长指数ETF-iShares,股权,12.55453754,7164000000.0,4573000000.0,490000000.00000006,3731000000.0,4229999999.9999995
RELX,RELX Plc,,31.71014382,0,1667000000.0000002,1169000000.0,1014000000.0,960000000.0
RENX,RELX NV,,31.63768116,0,1667000000.0000002,1169000000.0,1014000000.0,960000000.0
IJR,标普小型股600指数ETF-iShares,股权,3.96894713,3943000000.0,4766000000.0,-575000000.0,1241000000.0,2941000000.0
CTSH,高知特信息技术有限公司,,29.63137215,0,1504000000.0,1553000000.0,1623999999.9999998,1439000000.0
BX,黑石集团,,23.20512955,0,3374000000.0,2250000000.0,1623999999.9999998,3696000000.0
MAR,万豪国际,住宿,46.91287635,0,1372000000.0,780000000.0,859000000.0,753000000.0
TEF,西班牙电信公司,,18.71111178,0,3378000000.0,2399000000.0,751000000.0,3252000000.0000005
CCL,嘉年华公司,休闲,14.92118293,0,2606000000.0,2779000000.0,1757000000.0,1216000000.0
ORAN,法国电信公司,,14.45535756,0,2143000000.0,3263000000.0000005,2958000000.0,1225000000.0
EXC,艾斯能公司,电力,36.49999814,0,3849000000.0,1204000000.0,2250000000.0,1820000000.0
SYT,先正达公司,化学制品,36.28906391,0,0,0,0,0
ECL,艺康集团,化学制品,35.58212616,0,1522000000.0,1247000000.0,1017000000.0,1222000000.0
ICE,洲际交易所,多元化金融服务,31.24472853,0,2542000000.0,1449000000.0,1295000000.0,1016000000.0
MMC,威达信集团,保险,24.85207016,0,1512000000.0,1795000000.0,1636000000.0,1497000000.0
ENBA,Enbridge Inc.,,,0,3265999999.9999995,2309000000.0,-159000000.0,1607999999.9999998
EC,哥伦比亚国家石油,,78.80769432,0,7969394000000.0,3247480000000.0,-6288979000000.0,5669573000000.0
BAM,布鲁克菲尔德资产管理,,28.37419413,0,0,3338000000.0000005,4669000000.0,5209000000.0
CNQ,加拿大自然资源公司,,-243.92858129,0,0,-204000000.0,-637000000.0,3929000000.0
KMB,金伯利克拉克公司,家庭产品\/用品\r,19.95993358,0,2319000000.0,2219000000.0,1066000000.0,1595000000.0
CM,加拿大帝国商业银行,银行,10.54813139,0,4718000000.0,4295000000.0,3590000000.0,3215000000.0
VXZB,Barclays Bank PLC iPath Series B S&#38;P 500 VIX Mid-Term Future,,,0,-1294000000.0,3327000000.0000005,914000000.0,853999999.9999999
SHW,宣伟公司,化学制品,36.97998525,0,1772000000.0,1133000000.0,1053999999.9999999,866000000.0
BBVA,Banco Bilbao Vizcaya Argentaria SA,银行,11.51851767,0,4762000000.0,4693000000.0,3328000000.0,3082000000.0
PRU,保德信金融集团,保险,10.17507751,0,7973999999.999999,4419000000.0,5712000000.0,1438000000.0
BBT,BB&T银行,银行,18.92779807,0,2415000000.0,2442000000.0,2123000000.0,2206000000.0
BCS,巴克莱银行,银行,18.70588263,0,-1034000000.0,2426000000.0,299000000.0,525000000.0
REGN,再生元制药公司,生物技术,48.60519728,0,1199000000.0,896000000.0000001,636000000.0,338000000.0
TRP,TransCanada Corp.,管道,369.74999936,0,0,484999999.99999994,-1140000000.0,1993000000.0
STZ,星座品牌酒业,饮料,31.56811013,2331000000.0,1539000000.0,1061000000.0,836000000.0,1943000000.0
PHG,飞利浦电子公司,电子,25.51190592,0,1871000000.0,1491000000.0,638000000.0,411000000.00000006
KMI,金德尔摩根公司,,71.80000305,0,223000000.0,721000000.0,208000000.0,2443000000.0
HPQ,惠普,计算机,16.69387785,0,2526000000.0,2496000000.0,4554000000.0,5013000000.0
WM,美国废物管理公司,,34.46792191,0,1948999999.9999998,1180000000.0,752000000.0,1338000000.0
EA,电子艺界公司,软件,31.07038788,1043000000.0,967000000.0,1156000000.0,875000000.0,8000000.0
SYY,西思科公司,食品,40.89071042,1431000000.0,1143000000.0,950000000.0,687000000.0,932000000.0
PSA,公共存储公司,,32.82966361,0,0,1460000000.0,1318000000.0,1150000000.0
F,福特汽车公司,汽车制造,8.30434816,0,7628000000.0,4607000000.0,7370999999.999999,1230000000.0
DYNC,Vistra Energy Corp.,,,0,72000000.0,-1244000000.0,47000000.0,-267000000.0
AEP,美国电力公司,电力,58.46774149,0,1929000000.0,618000000.0,2052000000.0,1638000000.0
PGR,美国前进保险公司,保险,37.65909042,0,1598000000.0,1057000000.0,1301000000.0,1281000000.0
BAX,百特国际有限公司,,7.99556039,0,717000000.0,4965000000.0,968000000.0,2497000000.0
DAL,达美航空,,9.61139929,0,3577000000.0000005,4373000000.0,4526000000.0,659000000.0
STZ.B,（STZ.B）,,23.08808129,2331000000.0,1539000000.0,1061000000.0,836000000.0,1943000000.0
CS,瑞士信贷集团,,-11.1353383,0,-948000000.0,-2707000000.0,-2945000000.0,2324000000.0
IWD,罗素1000价值指数ETF-iShares,股权,8.93696908,2618000000.0,5409000000.0,-512000000.0,2048000000.0,3704000000.0
BCE,加拿大贝尔,,16.61600037,0,0,3087000000.0,2730000000.0,2718000000.0
CHA,中国电信集团公司,,14.40312483,0,18761000000.0,18123000000.0,20142000000.0,17759000000.0
MFC,Manulife Financial Corp.,保险,17.71698274,0,0,3133000000.0,2290000000.0,3593000000.0
RBS,苏格兰皇家银行,银行,-4.21621601,0,1415000000.0,-5248000000.0,-1185000000.0,-2711000000.0
APD,空气化工产品有限公司,化学制品,64.08077182,0,3021000000.0,654000000.0,1311000000.0,993000000.0
VFC,威富集团,,35.93333293,1011000000.0,615000000.0,1232000000.0,1048000000.0,0
AFL,美国家庭人寿保险公司,保险,7.28348875,0,4604000000.0,2659000000.0,2533000000.0,2951000000.0
PLD,普洛斯公司,房地产信托投资基金,29.7048462,0,1761000000.0,1293000000.0,926000000.0,739000000.0
EEM,新兴市场ETF-iShares MSCI,股权,-11.69252086,0,6450000000.0,2174000000.0,-8678000000.0,6056000000.0
FIS,繁德信息技术,,62.26743994,0,1352000000.0,590000000.0,651000000.0,707000000.0
JCI,江森自控公司,汽车部件与设备,-28.54477541,0,1810000000.0000002,-736000000.0,1609000000.0,1320000000.0
MPC,马拉松石油公司,,34.89140239,0,3804000000.0,1213000000.0,2868000000.0,2555000000.0
HAL,哈里伯顿公司,油气服务,-5.97458907,0,-468000000.0,-5769000000.0,-667000000.0,3501000000.0
ETN,伊顿公司,,19.23990481,0,2986000000.0,1919000000.0000002,1973999999.9999998,1803000000.0
ADI,亚德诺半导体,半导体,32.27986337,0,727000000.0,861999999.9999999,697000000.0,629000000.0
TRV,旅行者财产险集团,保险,12.68677058,0,2055999999.9999998,3014000000.0,3439000000.0,3692000000.0
EQIX,易昆尼克斯公司,互联网,243.76111147,0,233000000.0,127000000.0,188000000.0,-261000000.0
ITUB,艾涛巴西联合银行,银行,9.73451332,0,24268000000.0,23582000000.0,26156000000.0,21861000000.0
AON,怡安保险,保险,27.80038783,0,1263000000.0,1430000000.0,1422000000.0,1431000000.0
VUG,成长股指数ETF-Vanguard MSCI,股权,6.4672471,0,15469999999.999998,3036000000.0,1477000000.0,5221000000.0
ALL,美国好事达保险公司,保险,21.41755782,0,3189000000.0,1877000000.0,2171000000.0,2850000000.0
NTR,Nutrien Ltd.,,,0,0,323000000.0,1270000000.0,1536000000.0
ROST,罗斯百货有限公司,,32.46289937,1363000000.0,1118000000.0,1021000000.0000001,925000000.0,836999999.9999999
CAJ,佳能公司,,25.66935458,0,255860000000.0,161970000000.0,231333000000.0,265239000000.0
MNST,怪物饮料,饮料,52.24369343,0,821000000.0000001,713000000.0,547000000.0,483000000.0
STI,太阳信托银行,银行,20.47777866,0,2282000000.0,1887000000.0,1943000000.0,1785000000.0000002
LUV,西南航空,航空公司,16.81126792,0,3488000000.0000005,2244000000.0,2181000000.0,1136000000.0
SPOT,Spotify Technology SA,,,0,-1235000000.0,-229999999.99999997,0,0
BMLP,BMO Elkhorn DWA MLP Select Index Exchange Traded Notes,,,0,5350000000.0,4631000000.0,4405000000.0,4333000000.0
AMTD,亚美利交易控股公司,,37.13124935,0,872000000.0000001,842000000.0,813000000.0000001,787000000.0
SCCO,美国南方铜业公司,,43.63000107,0,732000000.0,779000000.0,741000000.0,1338000000.0
EBAY,eBay,,5.35590533,0,-1016000000.0,7266000000.0,1725000000.0,46000000.0
LQD,债券指数ETF-iShares iBoxx投资级公司债,股权,-34.93072396,677000000.0,1657000000.0,-491000000.0,1285000000.0,-35992100.0
MCO,穆迪公司,商业服务,126.10293985,0,1008000000.0,276000000.0,950000000.0,1006000000.0
TEL,泰科电子有限公司,,16.25000006,0,1682999999.9999998,2009000000.0,2420000000.0,1780999999.9999998
FISV,费哲公司,软件,19.14216882,0,1246000000.0,930000000.0000001,712000000.0,754000000.0
NOW,现在服务公司,软件,-65.7563643,0,-149000000.0,-451999999.99999994,-198000000.0,-179000000.0
SRE,桑普拉能源公司,,21.40109847,0,350000000.0,1518000000.0,1447000000.0,1261000000.0
IBN,印度工业信贷投资银行,银行,18.05555484,90995000000.0,113403000000.0,109269000000.0,129423000000.0,116771000000.0
SNN,Smith & Nephew Plc,医疗保健产品,20.31818097,0,767000000.0,784000000.0,409999999.99999994,501000000.0
SIRI,"Sirius XM Holdings, Inc.",媒体内容,46.46666342,0,648000000.0,746000000.0,509999999.99999994,493000000.0
APC,阿纳达科石油股份有限公司,油气,-10.51694885,0,-211000000.0,-2808000000.0,-6812000000.0,-1563000000.0
STT,道富集团,,17.09456794,0,2177000000.0,2142000000.0000002,1980000000.0,2022000000.0
NXPI,恩智浦,半导体,154.77586073,0,2272000000.0,259000000.0,1599000000.0,607000000.0
ROP,儒博实业,机械-多元,46.32659609,0,972000000.0000001,659000000.0,696000000.0,646000000.0
WDAY,工作日公司,软件,-69.24757178,-321000000.0,-385000000.0,-275000000.0,-248000000.0,-173000000.0
SLMBP,SLM Corp.,,133.96227138,0,0,0,0,0
DCUD,"Dominion Energy, Inc.",,,0,3120000000.0,2212000000.0,1923000000.0,1326000000.0
WPXP,"WPX Energy, Inc.",,-37.19512282,0,-16000000.0,-601000000.0,-1726000000.0000002,171000000.0
TRI,汤姆逊-路透,,10.37198068,0,0,3149000000.0,1311000000.0,1959000000.0
FMS,Fresenius Medical Care AG & Co. KGaA,健康护理服务,23.89162595,0,1555000000.0,1420000000.0,1211000000.0,1260000000.0
MT,安赛乐米塔尔,,46.93548413,0,4575000000.0,1734000000.0,-8423000000.0,-974000000.0
MPLX,MPLX LP,,,0,836000000.0,434000000.0,333000000.0,239000000.0
PXD,先锋自然资源,油气,-51.7014931,0,833000000.0,-556000000.0,-273000000.0,930000000.0000001
CNC,Centene Corp.,卫生保健设施,41.89796033,0,808000000.0,561000000.0,357000000.0,264000000.0
EW,爱德华兹生命科学公司,,53.55172793,0,584000000.0,570000000.0,495000000.0,811000000.0
NOK,诺基亚公司,计算机硬件,-37.35714283,0,-1458000000.0,-927000000.0,2468000000.0,3470000000.0000005
LUX,陆逊梯卡,,32.05263278,0,0,0,0,0
ADSK,欧特克公司,软件,-50.70881664,-567000000.0,-582000000.0,-331000000.0,81800000.0,229000000.0
BT,英国电信公司,电信,9.81081099,2032000000.0,1907999999.9999998,2466000000.0,2057000000.0,2018000000.0
CP,加拿大太平洋铁路,,25.31995086,0,2405000000.0,1599000000.0,1352000000.0,1476000000.0
HBANO,"Huntington Bancshares, Inc.",,37.61428625,0,0,0,0,0
ALGN,阿莱技术公司,,153.34763927,0,231000000.0,190000000.0,144000000.0,146000000.0
WP,"Worldpay, Inc.",,,0,183000000.0,281000000.0,209000000.0,169000000.0
DG,美国达乐公司,,24.01354433,1539000000.0,1251000000.0,1165000000.0,1065000000.0,1025000000.0
ADM,阿彻丹尼尔斯米德兰公司,农业,23.40277649,0,1602000000.0,1288000000.0,1846000000.0,2253000000.0
APH,安费诺集团,电子,36.03448538,0,661000000.0,833000000.0,772000000.0,715000000.0
TROW,罗派斯集团有限公司,多元化金融服务,24.3389475,0,1581000000.0,1254000000.0,1223000000.0,1230000000.0
FTV,Fortive Corp.,,31.97211168,0,1044999999.9999999,872000000.0000001,864000000.0,883000000.0
GIS,通用磨坊有限公司,食品,17.48518454,2163000000.0,1701000000.0000002,1737000000.0,1259000000.0,1861000000.0
HBANN,"Huntington Bancshares, Inc.",,,0,0,0,0,0
CHU,中国联通(香港)有限公司,,290.00001602,0,1850000000.0,630000000.0,10562000000.0,12055000000.0
OKE,万欧克,管道,40.67469759,0,594000000.0,743000000.0,379000000.0,663000000.0
EBAYL,"eBay, Inc.",,,0,0,0,0,0
RCI,罗杰斯通信,,43.61475233,0,0,835000000.0,1342000000.0,1341000000.0
NTES,网易,媒体内容,16.21899597,0,10849000000.0,11793000000.0,6837000000.0,4796000000.0
CRH,CRH水泥,建筑材料,20.31874865,0,1919000000.0000002,1270000000.0,729000000.0,584000000.0
PEG,美国公共服务企业集团,,30.74857221,0,1574000000.0,886999999.9999999,1679000000.0,1518000000.0
WY,惠好公司,,25.46428724,0,582000000.0,1027000000.0,505999999.99999994,1826000000.0000002
CHT,中华电信,,20.329412,0,40160000000.0,41626000000.0,42852000000.0,37567000000.0
DFS,发现金融服务,多元化金融服务,13.50433248,0,2098999999.9999998,2393000000.0,2297000000.0,2323000000.0
ETP,Energy Transfer Partners LP,管道,-11.13106842,0,2501000000.0,583000000.0,1523000000.0,1452000000.0
YUM,百胜餐饮集团,,20.7450491,0,1340000000.0,1643000000.0,1283000000.0,1051000000.0
ORLY,奥莱利汽车公司,,30.75116547,0,1134000000.0,1038000000.0000001,931000000.0,778000000.0
GLW,康宁公司,计算机硬件,10.2229103,0,-497000000.0,3695000000.0000005,1339000000.0,2472000000.0
LRCX,林氏研究公司,半导体,30.44982186,2381000000.0,1698000000.0,914000000.0,656000000.0,632000000.0
PPG,PPG工业,化学制品,33.05487778,0,1614999999.9999998,894999999.9999999,1427000000.0,2159000000.0
BF.A,Brown-Forman Corp.,饮料,18.20202049,717000000.0,669000000.0,1067000000.0,684000000.0,659000000.0
PAYX,沛齐公司,商业服务,32.87272642,934000000.0,817000000.0,757000000.0,675000000.0,628000000.0
SOJA,The Southern Co.,,10.18431365,0,888000000.0000001,2484000000.0,2381000000.0,1963000000.0
MCK,麦克森公司,制药,15.34756823,297000000.0,5153000000.0,2310000000.0,1543000000.0,1258000000.0
ALXN,亚力兄制药,生物技术和制药,65.90909127,0,443000000.0,399000000.0,144000000.0,657000000.0
BF.B,布朗霍文集团,饮料,18.03703676,717000000.0,669000000.0,1067000000.0,684000000.0,659000000.0
SQ,"Square, Inc.",,-145.80000305,0,-62813000.0,-172000000.0,-180000000.0,-154000000.0
DLR,数字房地产信托公司,房地产信托投资基金,56.37727095,0,256000000.0,432000000.0,302000000.0,202999999.99999997
K,家乐氏,,37.5663244,0,1269000000.0,614000000.0,633000000.0,0
MTB,美国制商银行,银行,22.68637471,0,1408000000.0,1315000000.0,1080000000.0,1066000000.0
HPE,Hewlett-Packard Enterprise Co.,,9.05978249,0,344000000.0,3161000000.0,2461000000.0,1648000000.0
CTL,世纪电信公司,电信,20.2413795,0,1389000000.0,626000000.0,877999999.9999999,772000000.0
AVB,阿瓦隆湾社区物产公司,房地产信托投资基金,24.36170178,0,877000000.0,1034000000.0,742000000.0,697000000.0
ED,爱迪生联合电气公司,电力,19.70145641,0,1525000000.0,1245000000.0,1193000000.0,1092000000.0
WMB,威廉姆斯公司,管道,-53.45613982,0,2509000000.0,-350000000.0,-1314000000.0,2339000000.0
ZBH,"Zimmer Biomet Holdings, Inc.",,82.02649099,0,1813000000.0,305000000.0,146000000.0,719000000.0
IBKR,盈透证券,多元化金融服务,48.96000061,0,793000000.0,699000000.0,415000000.00000006,459000000.0
EQR,资产住宅公司,房地产信托投资基金,5.80907506,0,628000000.0,4480000000.0,908000000.0,659000000.0
KR,克罗格公司,食品,15.29268347,1889000000.0,1957000000.0,2048999999.9999998,1747000000.0,1531000000.0
CBS,哥伦比亚广播公司,媒体内容,18.9395026,0,0,1261000000.0,1413000000.0,2959000000.0
RHT,红帽公司,软件,100.82733478,259000000.0,254000000.0,199000000.0,180000000.0,178000000.0
IMO,帝国石油公司,,16.20942389,0,0,2165000000.0,1122000000.0,3785000000.0
WELL,"Welltower, Inc.",,,0,541000000.0,1082000000.0,889000000.0,512000000.0
IR,英格索兰,,17.665486,0,1312000000.0,1493000000.0,683000000.0,950000000.0
TEVA,梯瓦制药公司,生物技术和制药,345.99998872,0,-16449000000.0,311000000.0,1597000000.0,3042000000.0
SLF,永明金融,保险,13.44702015,0,0,2581000000.0,2285000000.0,1873000000.0
DXC,DXC Technology Co.,,,1782000000.0,-100000000.0,263000000.0,17000000.0,968000000.0
S,斯普林特奈科斯特公司,,-16.56756766,7377000000.0,-1206000000.0,-1995000000.0,-3345000000.0000005,-604000000.0
XEL,卓越能源,电力,21.85067877,0,1148000000.0,1123000000.0,984000000.0,1021000000.0000001
APTV,Aptiv Plc,,,0,1428000000.0,1326000000.0,1535000000.0,1440000000.0
BHI,贝克休斯公司,油气服务,-9.14104609,0,0,0,0,0
FCAU,菲亚特-克莱斯勒汽车公司,,12.41732338,0,0,1814000000.0,632000000.0,0
RCL,皇家加勒比邮轮,休闲,19.51433467,0,1625000000.0,1283000000.0,666000000.0,764000000.0
IQV,"IQVIA Holdings, Inc.",,,0,1328000000.0,130000000.0,388000000.0,357000000.0
BBD,巴西布拉德斯科银行,银行,7.07767006,0,14660000000.0,0,18238000000.0,15416000000.0
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated No,,,0,888000000.0000001,0,0,1963000000.0
TIP,通胀债券指数ETF-iShares Barclays,股权,21.73203808,0,-17402800.0,926000000.0,-235000000.0,196000000.0
SOJB,The Southern Co.,,,0,888000000.0000001,2484000000.0,2381000000.0,1963000000.0
RSG,共和服务公司,,41.84831408,0,1279000000.0,613000000.0,750000000.0,548000000.0
BCR,巴德集团,,47.11806264,0,0,0,0,0
NTRS,北方信托公司,银行,24.93055386,0,1199000000.0,1032000000.0,974000000.0,811999999.9999999
ERIC,爱立信电信公司,计算机硬件,130.50000165,0,-35063000000.0,1895000000.0,13672999999.999998,11143000000.0
CLR,大陆能源,,-58.33333102,0,789000000.0,-400000000.0,-354000000.0,977000000.0
PCAR,帕卡公司,汽车制造,45.37838027,0,1675000000.0,522000000.0,1604000000.0,1359000000.0
VB,小型股指数ETF-Vanguard MSCI,股权,6.79730844,0,11699000000.0,10326000000.0,-2161000000.0,3492000000.0
CMI,康明斯,,17.4179847,0,994000000.0,1456000000.0,1470000000.0,1736000000.0
PCG,太平洋瓦斯与电力公司,,16.27697858,0,1646000000.0,1393000000.0,874000000.0,1436000000.0
TLK,印尼电信,电信,15.4399999,0,32701000000000.0,29172000000000.0,23317000000000.0,21274000000000.0
SSL,南非萨索尔,化学制品,19.75409873,0,21513000000.0,15027000000.000002,31162000000.0,30417000000.0
FDC,First Data Corp.,,54.04347861,0,1664000000.0,660000000.0,-1268000000.0,-265000000.0
VO,Vanguard Mid-Cap Index Fund,股权,5.69524159,0,15124000000.0,7503000000.0,-997000000.0000001,6848999999.999999
DB,德意志银行,银行,-8.61538478,0,0,-1357000000.0,-6773000000.0,1691000000.0
HLT,希尔顿酒店,住宿,73.52380996,0,1264000000.0,364000000.0,1416000000.0,682000000.0
CNCO,桑科萨,,12.98387118,0,0,0,0,0
PZE,巴西石油-阿根廷,油气,-226.5999951,0,0,0,894999999.9999999,578000000.0
KEY,KeyCorp,银行,26.98749979,0,1298000000.0,790000000.0,919999999.9999999,907000000.0
TWTR,推特公司,,-50.3538473,0,-108000000.0,-457000000.0,-521000000.0,-578000000.0
