code,name,category,pe,2014-12-31,2015-12-31,2016-12-31,2017-12-31
PLD,普洛斯公司,房地产信托投资基金,29.43171723,0.0487,0.0503,0.0701,0.0941
ETN,伊顿公司,,19.37529666,0.1138,0.1296,0.128,0.1727
JCI,江森自控公司,汽车部件与设备,-28.31343111,0.1123,0.1502,-0.0291,0.0839
APD,空气化工产品有限公司,化学制品,61.52308176,0.1272,0.1776,0.0907,0.2966
CAJ,佳能公司,,26.04032312,0.0845,0.0726,0.0541,0.0826
AON,怡安保险,保险,27.73643398,0.2158,0.2347,0.2585,0.2717
VUG,成长股指数ETF-Vanguard MSCI,股权,6.45356543,0.1159,0.0296,0.0559,0.2116
TRV,旅行者财产险集团,保险,12.61673155,0.1487,0.1457,0.1298,0.0866
FIS,繁德信息技术,,60.59302296,0.1056,0.0692,0.0599,0.1235
APC,阿纳达科石油股份有限公司,油气,-11.5694917,-0.07,-0.4407,-0.1812,-0.0153
ALL,美国好事达保险公司,保险,20.99571766,0.1278,0.1084,0.0912,0.1414
NTES,网易,媒体内容,20.26138222,0.2042,0.2332,0.3066,0.2306
STI,太阳信托银行,银行,20.03888925,0.0776,0.0829,0.0799,0.0907
ROST,罗斯百货有限公司,,31.46643302,0.417,0.4059,0.413,0.4068
MNST,怪物饮料,饮料,49.79831552,0.3188,0.1137,0.2141,0.2108
EBAY,eBay,,5.30078746,0.0023,0.2623,0.6894,-0.126
LUV,西南航空,航空公司,16.17183116,0.1677,0.2964,0.2658,0.3344
MCO,穆迪公司,商业服务,126.97058151,23.4499,-2.8529,-0.2687,-8.7652
NXPI,恩智浦,半导体,165.37931195,0.7578,0.1355,0.0232,0.1656
LQD,债券指数ETF-iShares iBoxx投资级公司债,股权,-34.79217002,-0.0021,0.0583,-0.0196,0.053
MT,安赛乐米塔尔,,51.74193804,-0.0216,-0.3055,0.0536,0.112
AMTD,亚美利交易控股公司,,35.75624889,0.1658,0.1658,0.1667,0.1203
TEL,泰科电子有限公司,,16.27447548,0.1976,0.2525,0.2368,0.1726
BMLP,BMO Elkhorn DWA MLP Select Index Exchange Traded Notes,,,0.1224,0.1104,0.1094,0.1206
NOW,现在服务公司,软件,-65.77454723,-0.4172,-0.3492,-1.168,-0.2551
STT,道富集团,,17.4808855,0.0948,0.0937,0.1009,0.0975
SPOT,Spotify Technology SA,,,0.0,0.0,-1.0044,-5.1891
SNN,Smith & Nephew Plc,医疗保健产品,20.42045388,0.124,0.1034,0.1981,0.1652
PXD,先锋自然资源,油气,-54.9582107,0.1083,-0.0326,-0.0534,0.0739
DCUD,"Dominion Energy, Inc.",,,0.1109,0.1414,0.1314,0.1611
FISV,费哲公司,软件,18.37349355,0.2288,0.2677,0.366,0.4562
SRE,桑普拉能源公司,,21.39010991,0.1042,0.115,0.0996,0.0231
SIRI,"Sirius XM Holdings, Inc.",媒体内容,45.79999742,0.3763,-3.0723,-0.9419,-0.4252
SLMBP,SLM Corp.,,134.43396952,0.0,0.0,0.0,0.0
FMS,Fresenius Medical Care AG & Co. KGaA,健康护理服务,24.62561694,0.1161,0.1141,0.1285,0.1436
BT,英国电信公司,电信,10.37837801,-3.4088,3.0206,0.2439,0.2289
ROP,儒博实业,机械-多元,45.88491702,0.1359,0.1313,0.1138,0.1416
EW,爱德华兹生命科学公司,,55.63602013,0.3702,0.1978,0.2176,0.1976
WPXP,"WPX Energy, Inc.",,-37.19512282,0.0386,-0.4883,-0.1734,-0.0039
NOK,诺基亚公司,计算机硬件,-38.28571508,0.4003,0.2345,-0.0442,-0.0899
MPLX,MPLX LP,,,0.5162,0.0344,0.0358,0.0762
LRCX,林氏研究公司,半导体,33.56451538,0.1256,0.1286,0.155,0.2491
CHU,中国联通(香港)有限公司,,306.50001257,0.053,0.0457,0.0028,0.0061
TRI,汤姆逊-路透,,9.99275369,0.1336,0.1001,0.2376,0.0
ALGN,阿莱技术公司,,156.01288484,0.1939,0.1698,0.191,0.2009
LUX,陆逊梯卡,,32.05263278,0.0,0.0,0.0,0.0
ADSK,欧特克公司,软件,-50.59387293,0.1013,0.0369,-0.2043,-0.7929
BBD,巴西布拉德斯科银行,银行,8.37864112,0.1873,0.2006,0.1505,0.1327
HBANO,"Huntington Bancshares, Inc.",,37.75714394,0.0,0.0,0.0,0.0
IBN,印度工业信贷投资银行,银行,16.55555412,0.1489,0.1484,0.1121,0.1036
CP,加拿大太平洋铁路,,25.31116701,0.2631,0.2819,0.3457,0.3736
TROW,罗派斯集团有限公司,多元化金融服务,24.71578979,0.228,0.2568,0.2202,0.2319
FTV,Fortive Corp.,,32.35458143,0.1687,0.1667,0.324,0.2744
APH,安费诺集团,电子,35.9616875,0.2434,0.2355,0.2237,0.1635
ETP,Energy Transfer Partners LP,管道,-11.69902964,0.0573,0.0563,0.022,0.0732
GIS,通用磨坊有限公司,食品,17.49629661,0.2329,0.204,0.2823,0.304
HBANN,"Huntington Bancshares, Inc.",,,0.0,0.0,0.0,0.0
ADM,阿彻丹尼尔斯米德兰公司,农业,23.12499943,0.1148,0.103,0.0749,0.0872
WDAY,工作日公司,软件,-62.69903265,-0.1457,-0.2202,-0.2421,-0.3015
OKE,万欧克,管道,40.6686768,0.1655,0.1006,0.2167,0.1045
CRH,CRH水泥,建筑材料,20.74374883,0.0573,0.0538,0.0879,0.1281
CNC,Centene Corp.,卫生保健设施,39.30903767,0.1396,0.1536,0.0927,0.1175
ALXN,亚力兄制药,生物技术和制药,70.26704479,0.199,0.0174,0.0459,0.0498
EBAYL,"eBay, Inc.",,,0.0,0.0,0.0,0.0
PPG,PPG工业,化学制品,33.82621888,0.4101,0.2815,0.1821,0.2847
CHT,中华电信,,20.31764703,0.1027,0.116,0.1134,0.1087
IMO,帝国石油公司,,17.34031388,0.168,0.0479,0.0865,0.0
GLW,康宁公司,计算机硬件,10.16718265,0.1142,0.071,0.2057,-0.0315
RCI,罗杰斯通信,,42.01639108,0.2447,0.2381,0.1585,0.0
DG,美国达乐公司,,22.17381652,0.1897,0.1865,0.2166,0.2314
FCAU,菲亚特-克莱斯勒汽车公司,,13.31496071,0.0,0.044,0.0937,0.0
YUM,百胜餐饮集团,,20.26237658,0.6516,1.3159,-0.2926,-0.2116
BF.A,Brown-Forman Corp.,饮料,18.27272725,0.3243,0.3591,0.6831,0.4883
APTV,Aptiv Plc,,,0.4779,0.5617,0.4799,0.406
BF.B,布朗霍文集团,饮料,18.17845157,0.3243,0.3591,0.6831,0.4883
SOJA,The Southern Co.,,10.18823531,0.092,0.1075,0.0924,0.0343
PEG,美国公共服务企业集团,,29.3885716,0.1246,0.1285,0.0676,0.1137
WMB,威廉姆斯公司,管道,-54.63157856,0.116,-0.081,-0.0249,0.1551
DB,德意志银行,银行,-9.61538497,0.0231,-0.1002,-0.0209,0.0
WY,惠好公司,,24.264287,0.3443,0.1039,0.1119,0.0654
ZBH,"Zimmer Biomet Holdings, Inc.",,83.38410891,0.1097,0.0148,0.0315,0.1545
ORLY,奥莱利汽车公司,,29.06617131,0.3855,0.4748,0.638,1.7366
DLR,数字房地产信托公司,房地产信托投资基金,55.71818144,0.0519,0.0666,0.0842,0.0231
DFS,发现金融服务,多元化金融服务,12.71057133,0.2086,0.2037,0.2113,0.1927
MCK,麦克森公司,制药,14.9715296,0.1219,0.1629,0.2218,0.409
SSL,南非萨索尔,化学制品,21.32786769,0.174,0.1586,0.0707,0.099
MTB,美国制商银行,银行,22.42030694,0.0864,0.0668,0.0798,0.0866
PAYX,沛齐公司,商业服务,31.69999834,0.3534,0.3779,0.3959,0.4179
RHT,红帽公司,软件,101.43884996,0.1148,0.1398,0.1492,0.2037
K,家乐氏,,36.81122455,0.0,0.222,0.2872,0.5696
IQV,"IQVIA Holdings, Inc.",,,-0.5071,-1.1548,0.0147,0.1589
WP,"Worldpay, Inc.",,,0.1299,0.1706,0.1749,0.3045
AVB,阿瓦隆湾社区物产公司,房地产信托投资基金,23.94680881,0.0769,0.0753,0.1016,0.0844
SOJB,The Southern Co.,,,0.092,0.1075,0.0924,0.0343
CBS,哥伦比亚广播公司,媒体内容,18.9181498,0.4245,0.254,0.3418,0.1805
DXC,DXC Technology Co.,,,0.2454,0.0057,0.1294,-0.0462
EQR,资产住宅公司,房地产信托投资基金,5.72859605,0.0588,0.0806,0.4109,0.0579
ED,爱迪生联合电气公司,电力,19.20145699,0.0868,0.0913,0.087,0.0989
IBKR,盈透证券,多元化金融服务,48.08800049,0.0885,0.0777,0.1201,0.1233
SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated No,,,0.092,0.1075,0.0924,0.0343
BHI,贝克休斯公司,油气服务,-9.14104609,0.0,0.0,0.0,0.0
NTRS,北方信托公司,银行,25.41897991,0.0961,0.1119,0.1056,0.1174
SLF,永明金融,保险,13.32450395,0.0992,0.1067,0.1154,0.0
HPE,Hewlett-Packard Enterprise Co.,,8.6847822,0.0443,0.0726,0.1003,0.0146
TIP,通胀债券指数ETF-iShares Barclays,股权,21.62718353,0.016,-0.0171,0.047,-0.0007
BCR,巴德集团,,47.11806264,0.0,0.0,0.0,0.0
SQ,"Square, Inc.",,-136.72000122,-0.562,-0.3543,-0.2986,-0.0799
IR,英格索兰,,17.15929121,0.1572,0.1162,0.2222,0.182
XEL,卓越能源,电力,21.34841606,0.1,0.0928,0.1019,0.1002
ERIC,爱立信电信公司,计算机硬件,132.00000422,0.0767,0.0928,0.0135,-0.35
WELL,"Welltower, Inc.",,,0.0378,0.0579,0.069,0.0354
TLK,印尼电信,电信,15.81333288,0.2474,0.2496,0.2764,0.2916
KR,克罗格公司,食品,14.60000049,0.2838,0.321,0.3014,0.2917
RCL,皇家加勒比邮轮,休闲,18.95784172,0.0922,0.0826,0.1407,0.1518
RSG,共和服务公司,,40.81460825,0.0707,0.0964,0.0797,0.1607
RACE,法拉利汽车公司,,54.99559356,0.1069,-14.9461,1.2121,0.6849
CLR,大陆能源,,-58.05555396,0.1967,-0.0758,-0.093,0.1538
VB,小型股指数ETF-Vanguard MSCI,股权,6.71867114,0.0692,-0.0401,0.1487,0.1382
HLT,希尔顿酒店,住宿,74.45714653,0.1447,0.2379,0.0622,0.6092
CMI,康明斯,,17.20656239,0.2145,0.1897,0.203,0.1218
VEU,非美地区ETF-Vanguard FTSE,股权,,0.0,0.0,0.0091,0.1791
CNCO,桑科萨,,12.98387118,0.0,0.0,0.0,0.0
VO,Vanguard Mid-Cap Index Fund,股权,5.67284833,0.1162,-0.0152,0.0981,0.1596
PKX,浦项钢铁,钢铁,19.18181756,0.0125,-0.0021,0.0229,0.0626
PH,派克汉尼汾,,26.62191265,0.1562,0.1983,0.1762,0.1868
LBTYB,自由全球,媒体内容,16.93491117,0.0,0.0,0.0,0.0
WIT,Wipro Ltd.,计算机,9.60377439,0.2273,0.2125,0.1916,0.1629
PZE,巴西石油-阿根廷,油气,-226.5999951,0.0458,0.0615,0.0,0.0
LBTYA,自由全球,媒体,16.91715928,0.0,0.0,0.0,0.0
FCX,弗里波特-麦克莫兰铜金公司,采矿,-4.98730145,-0.0392,-0.95,-0.4416,0.1851
KEY,KeyCorp,银行,26.70000037,0.086,0.0855,0.0518,0.0864
PCAR,帕卡公司,汽车制造,43.53378343,0.2012,0.2311,0.077,0.2081
TEVA,梯瓦制药公司,生物技术和制药,316.71428546,0.1303,0.0534,0.0089,-0.8775
XLK,高科技指数ETF-SPDR,股权,64.35398365,0.2165,0.0021,0.1815,0.2065
S,斯普林特奈科斯特公司,,-15.18918868,-0.0239,-0.1541,-0.1008,-0.0641
COL,罗克韦尔柯林斯,航空航天\/国防,24.45357228,0.3197,0.3649,0.3493,0.1165
FDC,First Data Corp.,,52.04347848,-0.1019,-0.3393,0.157,0.2734
MCHP,微芯科技公司,半导体,231.92682236,0.185,0.1771,0.1506,0.0504
TWTR,推特公司,,-49.16923116,-0.1594,-0.1193,-0.0992,-0.0214
SYF,Synchrony Financial,,11.01476013,0.2013,0.1757,0.1586,0.1359
DPS,澎泉思蓝宝,饮料,27.2378865,0.3065,0.35,0.3969,0.439
SWK,美国史丹利公司,,22.19815506,0.0,0.1169,0.1505,0.1477
ANDV,Andeavor,,,0.1273,0.2183,0.1058,0.1255
PCG,太平洋瓦斯与电力公司,,15.45323724,0.0897,0.0519,0.0766,0.0845
UAL,联合大陆航空,,11.87445219,0.4725,0.8186,0.2613,0.242
CERN,美国塞纳公司,软件,36.13513384,0.0,0.1472,0.1393,0.0
DVN,德文能源,油气,-6.60276064,0.0642,-1.2417,-0.1146,0.0764
ROK,罗克韦尔公司,机械-多元,30.89156583,0.3111,0.3669,0.3668,0.3101
CTAS,信达思公司,纺织品\r,42.92945867,0.1705,0.2231,0.3766,0.2089
LBTYK,自由全球,媒体,16.21301698,0.0,0.0,0.0,0.0
Q,昆泰医药,,136.15790086,0.0,0.0,0.0,0.0
IVW,标普500成长股指数ETF-iShares,股权,12.77470079,0.1693,0.1246,0.0241,0.1258
EIX,爱迪生国际公司,电力,16.83919506,0.1239,0.075,0.0917,0.0392
IP,国际纸业公司,,24.1055035,0.1018,0.2346,0.2069,0.3278
KKR,KKR & Co. LP,,45.67796943,0.1043,0.1066,0.0556,0.1239
TU,泰勒斯,,23.43225859,0.1912,0.1801,0.1557,0.0
MDY,标普中型股400指数ETF-SPDR,股权,,0.124,0.0066,0.1246,0.1529
NTAP,美国网存公司,计算机,74.25454412,0.1685,0.164,0.0795,0.1831
DLTR,美元树公司,零售,23.88359774,0.5098,0.3356,0.064,0.1662
DISCB,探索传播B类股,媒体,15.81632622,0.0,0.0,0.0,0.0
BBY,百思买,,19.96850472,0.1334,0.2466,0.2049,0.2608
RF,地区金融公司,银行,21.99999918,0.068,0.063,0.0698,0.078
A,安捷伦科技公司,电子,42.13461908,0.1035,0.0962,0.1088,0.1415
PDD,拼多多公司,,,0.0,0.0,0.0,0.0
MGA,曼格纳国际,汽车制造,11.46705425,0.2168,0.2201,0.203,0.0
IWB,罗素1000指数ETF-iShares,股权,9.60462219,0.1821,0.1019,-0.0015,0.1463
IDXX,IDEXX实验室,,99.44262037,1.5424,-2.2859,-2.0556,-4.8847
WEC,威斯康辛能源,,22.40878411,0.1321,0.0735,0.1048,0.1268
INFO,IHS Markit Ltd.,,110.31250406,0.0903,0.109,0.0187,0.052
WCN,"Waste Connections, Inc.",环境控制,49.07499717,0.1043,-0.0475,0.0437,0.092
VTR,芬塔公司,房地产信托投资基金,31.18279546,0.0534,0.0427,0.0607,0.1227
TSN,泰森食品,食品,11.64314507,0.0961,0.1261,0.1841,0.1684
GGP,通用增长物业公司,,16.05970143,0.0852,0.1622,0.1459,0.0729
NUE,纽柯钢铁,钢铁,25.99596803,0.0965,0.0246,0.109,0.152
AMP,美价金融,保险,18.03585168,0.2149,0.2013,0.2088,0.2467
ETE,能源转换,管道,20.5652171,0.0503,0.0449,0.0,0.0789
CBS.A,哥伦比亚广播,媒体内容,17.46761504,0.4245,0.254,0.3418,0.1805
WDC,西部数据公司,计算机硬件,-42.74213689,0.1829,0.1589,0.0217,0.0348
FITBI,Fifth Third Bancorp,,14.24352358,0.0,0.0,0.0,0.0
CTL,世纪电信公司,电信,16.23275902,0.0514,0.0624,0.0467,0.0591
KYO,日本京瓷,计算机硬件,18.69491547,0.0478,0.0544,0.0481,0.0452
TS,泰纳瑞斯钢铁,金属构造\/部件,380.55554043,0.0922,-0.0063,0.0051,0.0463
PPL,PPL宾州电力公司,电力,10.38351244,0.1275,0.0688,0.1921,0.1048
HSY,好时食品集团,,29.68862461,0.5572,0.49,0.8696,0.8122
IQ,爱奇艺公司,,,0.0,-0.5662,-1.7728,-0.4512
FITB,五三银行,银行,15.39378233,0.0947,0.1075,0.0961,0.1339
CTRP,携程旅行网,互联网,-91.84090924,0.0088,0.0377,-0.0217,0.025
IX,欧力士,,8.70411591,0.0909,0.107,0.1093,0.1058
DTE,DTE能源公司,,22.7950311,0.1092,0.0819,0.0878,0.1113
CXO,康休,,-12.30414703,0.1019,0.0095,-0.1918,0.1072
BXP,波士顿物产公司,房地产信托投资基金,39.60122898,0.0657,0.1014,0.0719,0.0
EWJ,日本ETF-iShares MSCI,股权,40.67360928,0.0665,0.0154,0.0077,0.1245
HES,赫斯公司,,-3.32831339,0.0,0.0,0.0,0.0
STM,意法半导体,半导体,115.94737349,0.0255,0.0234,0.0239,0.0388
EXPE,"Expedia Group, Inc.",互联网,72.58241884,0.152,0.1294,0.0458,0.0603
MYL,迈兰制药,制药,41.79347833,0.2848,0.0868,0.0432,0.0523
CCE,可口可乐企业,饮料,26.51634017,0.4078,0.589,0.085,0.0
HRL,荷美尔食品,,22.43636424,0.1678,0.1717,0.2002,0.1715
CFG,"Citizens Financial Group, Inc. (Rhode Island)",,20.51776527,0.0449,0.0428,0.0529,0.0815
WLTW,Willis Towers Watson Plc,,48.95395039,0.1805,0.1467,0.0457,0.0576
LVLT,第三级通讯,,28.67914488,0.0,0.0,0.0,0.0
NEM,纽曼矿业,,-30.89830568,0.036,0.0056,-0.1008,-0.0075
FLT,FleetCor科技,,45.48631528,0.1409,0.1279,0.1466,0.2013
TDG,"TransDigm Group, Inc.",,43.20326977,-0.1973,-0.4306,-0.9002,-0.2023
HCN,健保物产投资信托公司,房地产信托投资基金,18.58363071,0.0378,0.0579,0.069,0.0
HRS,哈里斯公司,电信,30.75378758,0.2926,0.0982,0.106,0.1889
AZO,汽车地带,零售,16.91791781,-0.6597,-0.682,-0.6941,-0.8971
PANW,"Palo Alto Networks, Inc.",电信,-74.98550994,-0.484,-0.2684,-0.2156,-0.2855
ANET,"Arista Networks, Inc.",计算机硬件,103.01600342,0.1562,0.1536,0.1661,0.2545
MSI,摩托罗拉系统公司,计算机硬件,36.31790056,0.47,-6.3854,-0.5903,0.0874
GWW,美国固安捷,销售\/批发\r,34.34650496,0.2473,0.3336,0.3321,0.3403
HIG,美国哈特福德金融服务公司,保险,23.2422902,0.0426,0.0953,0.053,-0.232
VRSK,"Verisk Analytics, Inc.",,33.0606931,1.8957,0.3703,0.4437,0.2883
GPN,环汇有限公司,商业服务,85.44604163,0.2383,0.3576,0.1008,0.1246
DISCA,探索传播公司,媒体,13.80612191,0.0,0.0,0.0,0.0
KB,韩国国民银行,多元化金融服务,9.42200012,0.0514,0.0598,0.0701,0.0982
KLAC,科磊公司,半导体,21.7436357,0.1589,0.8694,1.0218,0.6983
CLX,高乐氏公司,,28.67334838,3.6234,4.9153,2.1818,1.2934
PAA,Plains All American Pipeline LP,管道,59.34883729,0.1692,0.1141,0.0825,0.0781
VRSN,威瑞信公司,互联网,44.1520458,-0.402,-0.3505,-0.3672,-0.3627
PBA,Pembina Pipeline Corp.,管道,48.14473765,0.0604,0.0547,0.0562,0.0
BAP,Credicorp Ltd.,银行,20.05212845,0.1655,0.1891,0.1795,0.1879
LH,实验美控,卫生保健设施,25.48575558,0.1808,0.0885,0.1328,0.186
KEP,韩国电力,,2.87651819,0.0511,0.1975,0.0979,0.0198
SBAC,SBA通信公司,电信,259.81967504,0.0368,0.1032,-0.0382,-0.04
SEP,Spectra Energy Partners LP,,13.2147887,0.0933,0.1115,0.0924,0.0591
XLNX,赛灵思公司,半导体,31.52193142,0.2288,0.2481,0.2127,0.2484
AEUA,Anadarko Petroleum Corp.,,-5.57457608,-0.07,-0.4407,-0.1812,-0.0153
CA,联合电脑公司,软件,23.32275247,0.1641,0.1504,0.1456,0.1362
WB,微博公司,媒体内容,168.31250567,-0.1155,0.0544,0.14,0.2929
NOV,美国国民油井华高公司,油气服务,-7.32554489,0.1207,-0.0466,-0.1725,-0.0167
CHKP,Check Point软件科技,软件,27.06220273,0.1814,0.1942,0.2077,0.2231
CQP,Cheniere Energy Partners LP,管道,-74.04000092,-0.3625,-0.4474,-0.386,0.7668
AMD,美国超微公司,半导体,-30.81666506,-2.1551,1.6019,-1.1947,0.0704
GIB,"CGI Group, Inc.",计算机,23.86516831,0.1722,0.1608,0.1654,0.1669
ABC,美源伯根集团,制药,13.51752994,0.14,-0.224,0.6707,0.1764
AME,阿美特克公司,,34.96346927,0.1802,0.1816,0.1572,0.1691
AAL,美国航空集团公司,,7.9875257,1.426,1.3505,0.707,0.4888
DUKH,Duke Energy Corp.,,8.04807741,0.0462,0.0712,0.0529,0.0734
BMRN,拜玛林制药,制药,-26.10761226,-0.0877,-0.0716,-0.2278,-0.0417
MRO,马拉松油料公司,,-7.86973247,0.1449,-0.1188,-0.122,-0.4888
MXIM,美信集成产品公司,半导体,36.17919044,0.1461,0.09,0.1077,0.2596
VGK,欧洲ETF-Vanguard MSCI,资产配置,7.32225026,-0.0131,-0.0158,-0.0914,0.1873
FE,第一能源公司,,-2.5206896,0.0241,0.0465,-0.9897,-0.4392
HBAN,亨廷顿银行,银行,22.4714283,0.0999,0.1051,0.0691,0.1097
POT,加拿大钾肥,化学制品,54.34210494,0.0,0.0,0.0,0.0
LULU,"lululemon athletica, Inc.",零售,57.0497736,0.2552,0.2193,0.259,0.2228
APA,阿帕契公司,油气,-12.16981161,-0.285,-1.124,-0.1658,0.171
DVY,股息指数ETF-iShares Dow Jones,股权,7.26361607,0.1562,0.0756,0.0738,0.1321
DISCK,探索传播C类股,媒体内容,12.72448982,0.0,0.0,0.0,0.0
SWKS,思佳讯,半导体,20.2135307,0.1809,0.2526,0.281,0.2484
SIVB,硅谷银行,银行,44.00273682,0.1182,0.1125,0.1033,0.1202
BEN,富兰克林资源有限公司,,10.87542051,0.1938,0.1677,0.1396,0.1203
PCO,Pendrell Corp.,,991.40627216,0.0,0.0,0.0,0.0
TSS,完全系统,,53.83236776,0.1911,0.1971,0.1535,0.2512
LEN,莱纳建筑公司,,13.33678781,0.1198,0.1376,0.1266,0.0967
ABMD,阿比奥梅德,,352.43922137,0.0438,0.3904,0.1034,0.1153
TIF,蒂芙尼,,38.2535225,0.0662,0.1698,0.1584,0.1473
CBRE,"CBRE Group, Inc.",,,0.2234,0.2026,0.191,0.1711
CMA,联信银行,银行,36.5746247,0.0801,0.0689,0.0612,0.0933
O,Realty Income Corp.,房地产信托投资基金,51.03539683,0.0482,0.0435,0.0465,0.0432
FNGD,BMO REX MicroSectors FANG+ Index -3X Inverse Leveraged ETN,,,0.1224,0.1104,0.1094,0.1206
TXT,德事隆,,18.98017013,0.0,0.1404,0.1404,0.0544
SWP,"Stanley Black & Decker, Inc.",,,0.0,0.1169,0.1505,0.1477
FRC,第一共和银行,银行,25.92620806,0.1019,0.0915,0.0,0.097
LLL,L-3通信公司,航空航天\/国防,23.46392878,0.1263,-0.0508,0.1566,0.1345
IVE,标普500价值指数ETF-iShares,股权,8.85262369,0.1719,0.0851,-0.0003,0.1403
MJN,美赞臣,制药,30.81506884,0.0,0.0,0.0,0.0
DHI,霍顿房屋公司,房屋建筑商,17.58232876,0.1041,0.1274,0.1304,0.134
MKL,Markel Corp.,保险,37.70386897,0.0423,0.0745,0.0539,0.0415
SKM,韩国SK电信,,10.94871871,0.118,0.0986,0.103,0.1474
CNHI,CNH Industrial NV,,-62.78947608,0.1423,0.051,-0.0557,0.0707
L,洛斯公司,保险,26.49740973,0.039,0.0126,0.0306,0.0575
LSXMB,Liberty Media Corp. Liberty SiriusXM,,39.10568921,0.0,0.0,0.0,0.0
FAST,快扣,,32.52022989,0.258,0.2865,0.2581,0.2761
MMP,麦哲伦油气,,20.07386479,0.4497,0.405,0.3838,0.4085
NBL,诺贝尔能源,,-14.17672428,0.1176,-0.2354,-0.1026,-0.0989
ESS,埃塞克斯信托,,38.66188268,0.0218,0.0389,0.0691,0.0712
HST,美国豪斯特酒店,房地产信托投资基金,21.20588193,0.0976,0.078,0.1071,0.0796
MKC.V,味好美,,41.10236502,0.2421,0.2383,0.2882,0.1855
DISH,DISH Network Corp.,媒体内容,11.21311518,0.4523,0.2777,0.3145,0.2957
MKC,味好美公司,,32.84324191,0.2421,0.2383,0.2882,0.1855
TSO,特索罗公司,,16.263072,0.0,0.0,0.0,0.0
CAH,卡地纳健康,卫生保健设施,12.12048147,0.1822,0.1942,0.214,0.1863
AWK,美国水务工程公司,水业\r,33.60687286,0.0861,0.0943,0.0897,0.0791
PFG,信安金融集团,保险,12.40444438,0.1143,0.1324,0.1311,0.1785
NMR,野村控股,,11.97435961,0.0848,0.0823,0.052,0.0853
AGU,"Agrium, Inc.",化学制品,26.80652704,0.0,0.0,0.0,0.0
QSR,"Restaurant Brands International, Inc.",,43.75861978,-0.0352,0.0824,0.1409,0.2708
ETFC,亿创理财,,30.35858587,0.0545,0.0462,0.088,0.0886
LSXMK,Liberty Media Corp. Liberty SiriusXM,,38.0569111,0.0,0.0,0.0,0.0
LSXMA,Liberty Media Corp. Liberty SiriusXM,,38.04877928,0.0,0.0,0.0,0.0
AGR,"Avangrid, Inc.",,24.91176502,0.034,0.0181,0.0416,0.0253
CBG,世邦魏理仕,,27.99408271,0.2234,0.2026,0.191,0.1711
CE,塞拉尼斯,化学制品,18.75404608,0.2014,0.1007,0.2999,0.2574
STX,希捷科技公司,计算机硬件,31.50877185,0.5544,0.5772,0.1557,0.566
BSAC,桑坦德银行智利,银行,20.50625055,0.2179,0.1612,0.1628,0.1827
DRUA,"Dominion Energy, Inc.",,,0.1109,0.1414,0.1314,0.1611
TAP.A,Molson Coors Brewing Co.,,18.98936216,0.0657,0.0563,0.172,0.1069
WYNN,永利度假村,住宿,62.68487196,4.564,12.9091,1.1705,0.8247
CSGP,科斯塔,,161.45801813,0.0296,-0.0022,0.0514,0.0464
RSP,平均加权指数ETF-Rydex S&P,股权,6.10904879,0.1207,0.0163,0.0382,0.156
EFX,艾可菲公司,,31.6237632,0.1673,0.1851,0.1819,0.1846
MGM,美高梅,住宿,14.85937569,0.0166,-0.1338,0.1234,0.1787
HNP,华能国际电力股份有限公司,,8.4047621,0.1698,0.1829,0.1238,0.0233
BCH,智利银行,银行,17.33333274,0.2332,0.204,0.1913,0.1855
AEE,阿美能公司,电力,23.30223851,0.0864,0.0897,0.091,0.0722
WAT,沃特世,电子,30.26209054,0.228,0.2278,0.2268,0.0091
MELI,"MercadoLibre, Inc.",互联网,111.28803056,0.2041,0.3127,0.317,0.0423
ETR,安特吉公司,电力,-25.69631806,0.0913,-0.0185,-0.0705,0.0503
VMC,火神材料公司,采矿,37.05501721,0.0491,0.0496,0.0916,0.1209
OMC,宏盟集团,媒体内容,14.1108774,0.3516,0.3935,0.4359,0.3574
SHOP,"Shopify, Inc.",,-337.78571321,-0.3294,-0.0964,-0.0862,-0.04
CTXS,美国思杰公司,软件,32.24046911,0.1159,0.1617,0.2054,-0.0209
NDAQ,纳斯达克OMX集团,,142.95312486,0.0713,0.0761,0.0199,0.1247
RMD,瑞思迈公司,,45.34199154,0.1962,0.2224,0.2077,0.1745
TAP,莫尔森库尔斯酒业,饮料,7.47300165,0.0657,0.0563,0.172,0.1069
MSCI,"MSCI, Inc.",软件,61.78518681,0.1982,0.2486,0.8208,0.7581
DGX,奎斯特诊断,健康护理服务,24.13303566,0.1367,0.1574,0.1469,0.1637
MTD,梅特勒-托利多,,41.25667875,0.4694,0.6086,0.8828,0.6874
LNG,"Cheniere Energy, Inc.",,-23.24344554,-0.2766,-0.7028,-0.7926,0.454
