code,name,pe,pb,eps,description
BVAL,Brand Value ETF,0.0,0.0,0.0,0
SOL,昱辉阳光,0.8489610000000001,0.9005270000000001,2.697416,<p>昱辉阳光集团(NYSE:SOL) 成立于 2005 年，是全球领先的光伏产品制造商，拥有自己的研发团队、先进的生产设备以及精深的生产经验。 </p><p>昱辉阳光集团具有 17 家子公司，自有生产基地分布于浙江嘉善、江苏无锡和四川眉山。专注于研发和制造多晶硅、硅片和太阳能组件，是全球光伏产业中少数具备从多晶硅到光伏发电系统的垂直一体化运作大型太阳能企业集团之一。</p><p>昱辉阳光集团 2008 年在纽约证券交易所 (NYSE:SOL) 上市。自成立以来产品已销往世界各地，在欧洲、美国和亚太地区都建立了销售分支机构，确保为客户提供及时服务和高质量的光伏产品。</p>
GDL,GDL Fund,0.0,0.0,0.0,"Gabelli Global Deal is registered as a newly organized, non-diversified, closed-end management investment company. The Fund's investment objective is to achieve absolute returns in various market conditions without excessive risk of capital."
CNXM,CNX Midstream Partners LP,12.420437,4.439947,1.659362,CNX Midstream Partners LP于2014年5月30日成立。该公司是由康索尔能源公司和诺贝尔能源公司两家公司形成的以收费为基础的增长性的合资企业，这两家公司是该公司作为其拥有，经营，开发和收购天然气的收集和其他中游能源资产在宾夕法尼亚和西弗吉尼亚州马塞勒斯页岩公司的赞助商的迅速增长的生产服务。该公司最初的资产包括天然气集输管道和压缩脱水设施，以及冷凝液收集，采集，分离和稳定设备。
NMR,野村控股,9.758488,0.690341,0.465236,<p>野村控股其前身为野村绪七在1872年设立的野村商店，1918年成立野村银行。两年后设立专门从事债券业务的野村银行证券部。1925年该部独立，成立野村证券股份公司。1946年总公司从大坂迁到东京。国内有分社113个，海外国际子公司及分社、办事处共29个。野村控股还设有综合研究所、电子计算中心，接受其他机构委托，从事调查研究等情报业务。</p>
INN,Summit Hotel Properties,26.396388,1.20933,0.5152220000000001,"Summit Hotel Properties, Inc.是一家酒店投资公司。公司大多数酒店在万豪国际公司（万豪庭院、万豪居家、万豪春丘、万豪费尔菲德、万豪唐普雷斯）；希尔顿酒店集团（汉普顿酒店、汉普顿酒店套房、希尔顿花园酒店）；洲际酒店集团（假日快捷酒店、驻桥套房酒店）；凯悦集团（凯悦酒店）所有的经营溢价特许品牌下经营。公司所有的资产将由合伙公司峰会酒店OP公司持有，也由其经营。峰会酒店集团的酒店集中定位于不设立食物和饮料供应部门的中高层消费旅馆业。收入来源于酒店经营，由客房收费和其他酒店经营收费构成。"
BOH,夏威夷银行,17.82974,2.821919,4.69833,"Bank of Hawaii is the primary subsidiary of Bank of Hawaii Corporation, a regional bank holding company. Bank of Hawaii Corporation through its subsidiaries provide varied financial services to businesses, consumers and governments in Hawaii, American Samoa and the Pacific Islands. The company is listed on the New York Stock Exchange as &quot;BOH.&quot; In the community, Bank of Hawaii is also affectionately known as &quot;Bankoh.&quot;"
AMJ,JPMorgan Alerian MLP ETN,0.0,0.0,0.0,0
GJV,Synthetic-Fixed-Income Securitie,0.0,0.0,0.0,0
BOE,黑岩全球成长基金,5.28756,0.851326,2.125744,"BlackRock Global Opportunities Equity Trust is a newly organized, diversified, closed-end management investment company. The Trust's primary investment objective is to seek current income and current gains."
KNOP,KNOT Offshore Partners LP Common,8.662047,1.148971,2.591766,KNOT Offshore Partners LP形成于2013年2月21日。业务是拥有，运营和在长期包租游轮，他们定义为五年或以上的章程收购穿梭油轮的一家公开上市的有限合伙公司。
GYB,Corporate Asset Backed Corp CABC,0.0,0.0,0.0,0
THG,汉诺威保险,23.613785,1.845802,5.402353,"Hanover Insurance Group is a holding company. Co.'s provides insurance products and services in two major areas; Property and Casualty, and Life Companies, with three operating segments: Personal Lines, Commercial Lines and Other Property and Casualty."
NXQ,Nuveen Select Tax-Free Income Po,23.250729,0.922696,0.576326,"Nuveen Select Tax Free Income Portfolio 2 is a closed-end, diversified management investment company. As of Mar 31 2006, the Funds total assets comprised of $255,352,385 and the Fund's investment portfolio was valued at $250,373,008."
LABD,Direxion每日三倍做空标普生物,0.0,0.0,0.0,0
PHK,太平洋投资管理高收入基金,7.649114999999999,1.314194,1.162226,"PIMCO High Income Fund is registered as a diversified, closed-end management investment company. The Fund's investment objective is to seek high current income. Capital appreciation is a secondary objective."
PMF,太平洋投资管理市政收益基金,11.403037,1.031301,1.1646020000000001,"PIMCO Municipal Income Fund is a non-diversified, closed-end management investment company, which seeks to provide income exempt from federal income tax."
SEF,ProShares Short Financials,0.0,0.0,0.0,0
PMT,PennyMac Mortgage Investment Tru,12.578272,0.9717379999999999,1.574938,PennyMac Mortgage Investment Trust（PMT或Company）于2009年5月18日在马里兰州组织成立和当它完成其实益权益的普通股的原始股（普通股），2009年8月4日开始运作。公司是一家专业的金融公司，公司透过其附属公司（均为全资拥有），主要投资于住宅按揭贷款和抵押贷款相关的资产。公司的主要投资目标是最大限度地提高其收购按揭贷款的价值，其中的很大一部分可能会陷入困境和以他们的未付本金余额收购来折扣，无论是通过贷款修改计划、特殊服务，并专注于在他们家中保持借款人的其他举措或在必要时通过及时收购财产担保的贷款和清算。公司设有两个分部：通讯员贷款及投资活动。对应的借贷业务重点对购置的新批按揭贷款的转售和专注于被收购并持作投资用途的按揭资产的投资活动分部。
RZB,"Reinsurance Group of America, Incorporated",0.947203,0.195262,27.575917999999998,0
TTT,Proshares Ultrapro Short 20+ Yea,0.0,0.0,0.0,0
GPC,Genuine Parts Co,21.695860999999997,4.142288,4.569074,<p>纯正部件公司，1928年5月7日注册成立，是一家服务机构，从事汽车更换零件，工业更换零件，办公用品，电子/电气材料。该公司在四个分部：汽车零部件集团，工业零部件集团，办公用品集团，电气/电子材料集团。</p>
SLDD,Sutherland Asset Management Corporation,15.567164000000002,0.0,1.6444869999999998,0
ARR,ARMOUR住宅房地产公司,6.987088000000001,0.990315,3.3776589999999995,"Armour Residential Reit, Inc.在马里兰州注册成立，致力于投资及管理住宅按揭抵押证券（MBS）的杠杆式投资组合。该公司投资的证券是由美利坚合众国政府资助实体（GSE）发行或担保，如美国联邦国民抵押贷款协会（房利美），联邦住房贷款抵押公司（房地美），或由政府国民抵押贷款管理（吉利美） （以下统称“机构证券” ）提供担保。该公司的证券组合主要包括证券机构支持的住房贷款固定利率。有时，公司的部分资产可投资于由混合调息及可调整利率住房贷款以及无抵押票据及由美国政府资助实体（机构债券）发行的债券，美国国债及货币市场工具的支持的机构证券，作为房地产投资信托基金必须通过一定的入息审查。 该公司于2008年在马里兰州组织成立，是一家外部管理的企业。"
MFO,"MFA Financial, Inc.",33.958211,2.983847,0.757696,"MFA Mortgage Investments is a self-administered mortgage real-estate investment trust (REIT) which is engaged primarily in the business of investing, on a leveraged basis  in mortgage-backed securities (MBS)."
KW,Kennedy-Wilson Holdings Inc,14.277327,2.4293299999999998,1.49888,"Kennedy-Wilson Holdings, Inc.成立于1977年，是一家国际房地产投资及服务公司。该公司是一家控股公司，其主要业务操作都通过其全资子公司，肯尼迪 - 威尔逊， Inc。或“肯尼迪威尔逊”进行。千瓦投资和千瓦服务：该操作是由两个核心业务部门定义。 KW投资所投资的资金在大多数情况下并肩合作伙伴在房地产相关资产，包括多户型物业，地产和写字楼及住宅物业作抵押的贷款资金。 KW服务提供的房地产相关服务全阵列投资者和贷款人，具有较强的重点放在金融机构的客户端。"
BKK,BKK信托,133.88702,0.9824290000000001,0.11173599999999999,BlackRock Municipal 2020 Term Trust is registered as a diversified closed-end management investment company. The Trust's primary investment objective is to provide current income that is exempt from regular Federal income tax.
FCF,第一联邦金融,20.736088,1.772623,0.81838,"First Commonwealth Financial is a financial services holding company operating community banking in Pennsylvania. Through its subsidiaries, Co. operates a chartered bank and trust company and personal financial-planning and provides insurance products."
UUP,美元ETF-PowerShares DB,0.0,0.0,0.0,该ETF价格与美元汇率波动方向相同，波动幅度约等同于美元汇率，即美元汇率上涨1%对应该ETF指数上涨约1%
SACH,Sachem Capital Corp.,8.623663,1.16795,0.48703199999999996,Sachem Capital Corp.注册成立于2016年1月。它是一家总部位于康涅狄格州的房地产金融公司，专门从事原始，承保，资金，服务和管理短期（即三年或更短）贷款组合，这些贷款主要是位于康涅狄格的不动产抵押贷款。 每笔贷款也由借款人的委托人亲自担保，该担保通常由担保人对借款人的利益的抵押担保。他们的典型借款人是一个小房地产投资者，他们将使用所得收益来资助其主要在康涅狄格州的投资或销售的住宅或商业物业的收购，翻新，改造，开发和改进。 财产可能是也可能不是创收的。公司不贷款给业主。他们的贷款在房地产金融业被称为“硬钱贷款”。
WLDR, Affinity World Leaders Equity ETF,0.0,0.0,0.0,0
CMO,卡帕史丹抵押,15.042015,0.840469,0.554447,"Formed in 1985, Capstead’s experienced management team has over 80 years of combined mortgage finance industry experience."
PEI,宾夕法尼亚房地产投资信托,0.0,1.176685,-0.6642710000000001,"Pennsylvania Real Estate Investment Trust has a primary investment focus on retail shopping malls and power and strip centers located in the eastern part of the U.S. Co. is an integrated, self-managed and self-administrated real estate investment trust."
BUI,BlackRock Utility and Infrastruc,137.599995,0.0,0.15,0
CCJ,Cameco Corp,0.0,1.073351,-0.11,Cameco is one of the world's largest uranium producers accounting for about 16% of the world's production from its mines in Canada and the US.
BGG,百力通,0.0,1.540045,-0.269088,"Briggs & Stratton is a producer of air cooled gasoline engines for outdoor power equipment. Co. designs, manufactures, markets and services these products for original equipment manufacturers (OEMs) worldwide."
CATC,Cambridge Bancorp,20.511656,2.3625599999999998,4.369223000000001,Cambridge Bancorp是马萨诸塞州的一家特许经营的银行控股公司，总部位于马萨诸塞州剑桥市。该公司成立于1983年，拥有一家银行子公司:1890年成立的剑桥信托公司。该公司财富管理集团提供全面的投资管理，以及信托管理、房地产结算和财务规划服务。他们的财富管理客户看重个人服务，依赖于他们经验丰富的银行、投资和信托专业人士的承诺和专业技能。
ARMK,Aramark,19.701646,3.5216160000000003,2.063787,爱玛客控股公司（Aramark Holdings Corporation）是全球领先的食品、设施、教育、医疗、商业和工业、运动、休闲和客户更正的统一服务供应商。该公司主要在日本提供企业餐饮服务，其中50％由该公司持有，50％由三井物产株式会社（Mitsui & Co.）持有。自1959年成立以来，该公司已扩大了服务产品项目，并通过有机增长和成功收购的结合扩大了客户群，为实现进一步发展食品、设施和统一能力的目标而努力。该公司核心市场在北美洲，这是全球增长最快的地区，另外还在其他19个国家拥有业务。
S,Sprint,3.304328,0.886818,1.840011,<p>美国斯普林特Nextel公司(Sprint)是美国最大的无线通讯运营商之一，主要从事固定电话服务包括本地通话、长途和因特网传输、电信设备分销、话簿出版等。它建立并运营着美国境内唯一全数字的光纤通信网络，在提供先进数据服务方面首屈一指。斯普林特PCS公司的全数字无线网络使用CDMA技术，服务于美国50个州、波多黎各和处女岛，拥有大约1280万用户。德国电信和法国电信各拥有斯普林特公司大约10%的股份。美国Sprint Nextel公司是美国第三大行动电信公司，是全球化的通讯公司，在将长途，地方与无线通讯服务整合领域位居领先地位，公司同时还是一家互联网通信运营商。公司建设并运营这美国首个全国范围的全数码光纤网络，是领先的数据通讯服务商。公司的年收入高达239亿美元，为超过2300万家企业和居民提供服务。</p>
IGI,Western Asset Investment Grade D,0.0,0.0,0.0,0
JJGB,Barclays iPath Bloomberg Grains Subindex Total Return,0.0,0.0,-2.996428,0
FIT,Fitbit Inc.,0.0,2.182821,-1.50122,"Fitbit, Inc.正在改变数以百万计的世界各地的人们实现方式他们的健康和健身目标。在Fitbit平台结合了软件和服务连接的健康和健身设备，包括通过定制健身计划和交互式锻炼在线仪表盘和移动应用程序，数据分析，动机和社交工具，个性化的见解和虚拟教练。公司以Healthy Metrics Research, Inc.的名字于2007年3月成立于美国特拉华州，并于2007年10月更名为Fitbit, Inc."
UVV,环球烟草,13.120091,1.1311,4.565517,"Universal, through its subsidiaries, is a leaf tobacco merchant and has operations in agri-products and the distribution of lumber and building products. Co.'s tobacco business includes selecting, buying, shipping, processing, packing, and financing."
IRM,爱恩铁山,54.66960699999999,4.996563,0.656672,<p>铁山公司（铁山），1997年7月2日注册成立，主要从事存储记录服务，主要是纸质文件和数据备份，并提供信息管理服务和案管理服务，数据保护和恢复服务，记录管理服务</p>
MEI,Methode Electronics Inc,25.973316,2.340779,1.534267,"Methode Electronics manufactures component devices for Original Equipment Manufacturers that employ electronic and optical technologies such as sensors, interconnections and controls."
FBC,弗拉格斯塔万通金控,24.205607,1.31484,1.391,"Flagstar Bancorp provides consumer and commercial financial products and services to individuals and to small and middle market businesses, and originates, acquires, sells and services mortgage loans on one-to-four family residences."
VIXY,波动率短期期货指数ETF,0.0,0.0,0.0,"本基金所追踪标的为S&P 500 VIX短期期货，在扣除各种费用和支出之前追求达到和S&P 500 VIX短期期货一样的投资表现。
风险提示：标的成分和权重，有可能随着时间的迁移而发生变化。"
GTES,Gates Industrial Corp PLC,19.118071,2.752514,0.921118,Gates Industrial Corporation Plc是一家新成立的公共有限公司，于2017年9月25日在英格兰和威尔士的法律下注册成立。该公司是创新的，高度设计的动力传动和流体动力解决方案的全球制造商。他们为不同的替代渠道客户提供广泛的产品组合，并为原始设备制造商提供特定组件，其大部分收入来自替代渠道。他们的产品被广泛应用于众多终端市场，包括建筑，农业，能源，汽车，交通，一般工业，消费品等等。
NXRT,NexPoint Residential Trust Inc,12.043241,2.868128,2.7542419999999996,Nexpoint住宅信托有限公司于2014年9月19日在马里兰州成立注册，该公司作为一个独立的上市公司打算第一个年度经营作为一个房地产投资信托基金纳税。该公司集中在直接或间接地获得，拥有，营运并有选择的开发良好位置的具有增值潜力的美国东南部和德克萨斯州大的城市和大城市的郊区商圈的A类和B多户型物业。
DOC,Physicians Realty Trust,71.940958,1.305915,0.242004,Physicians Realty Trust作为马里兰州房地产投资信托基金于2013年4月9日成立。Physicians Realty Trust是自我管理医疗保健房地产公司，最近组织收购、有选择性地开发、拥有和管理租给医生、医院和医疗保健的运载系统德医疗保健产品。公司投资于房地产，提供高质量的医疗保健服务。公司的资产通常位于校园与医院或其他医疗设施上或战略上，隶属于一家医院或其他医疗设施。该公司认为政府项目的影响和在医疗保健行业的持续趋势为其投资卫生保健相关的房地产投资创造了有吸引力的机会。
NBLX,Noble Midstream Partners LP,10.974796000000001,3.5550839999999995,4.218757,Noble Midstream Partners LP于2014年12月23日在特拉华州注册成立有限合伙公司，但尚未开始营运。Noble Midstream Partners LP是一家在特拉华近来由他们的赞助商Noble成立的成长型的有限责任合伙公司，拥有，运营，开发和收购国内广大范围内中游基础设施资产。他们目前为Noble提供原油，天然气，和水相关的中游服务形成长期，固定费用合同。
VXZ,中期波动率指数期货ETN,0.0,0.0,0.0,"本基金所追踪之指数为S&P 500 VIX Mid-Term Futures Total Return Index，在扣除各种费用和支出之前追求达到和指数一样的投资表现。该指数提供投资人暴险于作多近四月期到近七月期VIX中期期货的管道，该指数所持有的期货合约会不断换约或展期。
风险提示:投资人必须要留意发行者的信用风险。"
AM,美国贺卡公司,22.297860999999997,3.793904,1.38085,<p>美国贺卡公司从事日常和季节性贺卡等产品的设计，制造和在美国和国际上的和销售。它提供贺卡，礼品包装，派对用品，文具，礼品包装和盒装卡，礼品，以及定制店内的显示装置。美国贺卡公司始建于1906年，总部设在美国俄亥俄州克里夫兰市。</p>
GS,高盛,18.146496,1.177347,12.956221000000001,"<p>高盛集团公司(高盛)是一家全球性的投资银行、证券和投资管理公司，在全球范围内为包括企业、金融机构、政府和富裕人群在内的各类客户提供一系列服务。高盛的经营活动分为三个部分：投资银行、交易和资本投资、资产管理和证券服务。在截至2007年11月30日的2007财年当中，投资银行部在高盛的净收入中占据16%的份额，交易和资本投资部门为68%，资产管理和证券服务部门为16%。2007年12月11日，次贷投资商Credit-Based Asset Servicing and Securitization LLC(简称C-Bass)完成了将Litton Loan Servicing业务部门售给高盛的工作。</p><p>2008年5月，MBF Healthcare Partners, LP和高盛宣布收购OMNI Home Care(OMNI)。OMNI是一家熟练护理和家庭医疗服务提供商。MBF和高盛将共享OMNI的所有权。2008年6月，高盛下属部门高盛城市投资集团和Cordova, Smart & Williams, LLC宣布收购H2O Plus, LLC。</p><p>投资银行部门该部门为包括企业、金融机构、投资基金、政府和个人在内的客户提供一系列投资银行服务，同时致力于发展和维持与这些客户的长期关系，使自己成为这些客户的首选投资银行。高盛的投资银行部门为两个部分：金融顾问和承销部门。</p><p>交易和资本投资部门交易和资本投资部门帮助客户与企业、金融机构、投资基金、政府和个人进行交易，并参与固定收益产品、股票、货币、商品及其衍生品的做市、交易和投资。此外，高盛还涉足股票和期权交易所的做市和专业服务，并在全球主要的股票、期权和期货交易所为客户提供交易结算服务。 </p><p>证券服务部门提供大宗经纪服务、融资服务和证券借贷服务，对象是包括对冲基金、共同基金、养老基金、基金会在内的全球机构客户以及拥有高资产净值的个人客户。</p>"
HTA,Healthcare Trust Of America Inc,69.153785,1.825665,0.413571,"Healthcare Trust Of America, Inc.是一家马里兰州企业Healthcare Trust of America Holdings, LP是一家特拉华州的有限合伙企业，都于2006年4月20日注册成立。HTA公司是一家房地产投资信托基金（REIT），是美国最大的医疗办公楼业主和运营商之一。该公司的主要目标是通过不断增长的红利和房地产价值的升值产生股东价值。该公司已投资约为36亿美元在美国关键市场的核心和关键位置，形成一系列占有优势的医疗办公楼，该公司认为，这一举动势在提供长期医疗保健服务。"
YRD,宜人贷,5.046539,1.454944,3.380535,宜人贷是中国知名的在线P2P平台，通过互联网、移动互联网和大数据技术创新为城市白领人群提供创新、安全、简单、快速的个人信用借款与理财咨询服务。截止到2015年9月，平台累计注册用户超过600万，累计交易促成金额超过80亿元。
NBD,Nuveen Build America Bond Opport,0.0,0.0,-1.05,0
PBE,PowerShares Dynamic Biotechnology & Genome Portfolio,10.74744,1.2298930000000001,5.439435,PowerShares Exchange Traded Fund Trust - Dynamic Biotech &#38; Genome Portfolio is an open-end management investment compan that seeks investment results that correspond to the price and yield of the Dynamic Biotechnology &#38; Genome Intellidex Index.
ABG,阿斯伯里汽车集团,9.902123,3.404197,7.609478999999999,<p>阿斯伯里汽车集团是一家美国经营汽车零售商。它提供了一系列的汽车产品和服务，包括新车和二手车，汽车维修，更换零件，和碰撞维修服务的，以及融资，保险，合同和服务合同。本公司销售范围还包括为零售客户和商业客户的新车和二手车的个人零售客户及其他交易商在拍卖会上提供拍卖服务。截至2012年12月31日，公司经营98条专营权，包括在18个大城市的市场，在10个州的77家经销网点。该公司始建于1995年，总部设在佐治亚州德卢斯。</p>
HIFR,InfraREIT Inc,33.390084,1.362106,0.6202439999999999,Infrareit公司2001年在特拉华成立，于2014年9月29日在马里兰改制。Infrareit公司外部管理的房地产投资信托基金，拥有在得克萨斯州如电源线，变电站，发射塔，配电电线杆，变压器的监管的电力传输和分配资产。
DOG,道指反向ETF,0.0,0.0,0.0,该ETF价格与道指波动方向相反，波动幅度与道指大约相同，即道指下跌1%对应该ETF指数上涨约1%
BHVN,Biohaven Pharmaceutical Holding Co Ltd.,0.0,12.028585000000001,-4.807898000000001,生物医药控股有限公司是于2013年9月25日在英属维尔京群岛注册成立的公司。该公司是一个临床阶段的生物制药公司，拥有创新的，后期的产品候选人针对神经系统疾病，包括罕见疾病组合。
DFP,Flaherty & Crumrine Dynamic,7.287425,0.0,3.34,Delphi Financial Group is the parent company of subsidiaries that provide integrated employee benefit services throughout the U.S. and the District of Columbia. Co. manages employee absence and provides insurance coverages.
CRK,康斯托克能源,0.0,-2.218243,-9.535210000000001,"Comstock Resources is engaged in the acquisition, development, production and exploration of oil and natural gas properties. Co. is concentrated in the Gulf of Mexico, east Texas/north Louisiana, southeast Texas, south Texas and Mississippi regions."
EMES,Emerge Energy Services LP Common,7.9813339999999995,2.606395,0.70289,Emerge Energy Services Lp是一个处于成长期的合股公司，成立不久，隶属于Insight Equity公司并由其来管理。Insight Equity公司拥有、经营、收购和发展了多元化的能源服务资产。相比于很多公司单一的商业方面或地区，这家公司认为多元化提供了更稳定的流动资金收益。该公司的业务分为两个商业服务方向：砂，主要包括采矿和加工碎砂。砂是在石油和天然气加工的水力压裂法中至关重要的组分。同时砂在燃料加工和分配中使多种类型的石油产品通过管线依次流出，主要包括采集、加工和运输混合物的分离过程。Emergent能源服务股份有限公司是一家在特拉华州注册的有限合伙企业，并于2012年4月27号成立。
OZM,Och-Ziff Capital Management Grou,91.85578199999999,-0.8495440000000001,0.020358,Och-Ziff Capital Management Group LLC由Daniel S. Och成立于1994年。它是世界上最大的机构资产管理公司之一。该公司提供多元化的体制基础投资需求，通过其基金来追求广泛的全球投资机会，并提供资产管理服务。该公司目前管理多策略基金，信贷资金，CLO，房地产基金和其他的替代投资工具。 该公司的主要收入是管理费，这是根据所管理的资产金额和资金收入来收取的，这是基于其资金投资的表现。因此，任何时期内，其收入将由资产的组合管理下和Och-Ziff资金的投资表现所带动的。
RZV,Rydex ETF Trust S&P Smallcap 600,23.219157,0.0,3.47675,0
BRT,BRT房地产信托,5.702232,1.025827,2.279809,"BRT Realty Trust is listed on the New York Stock Exchange under the symbol BRT, for over seventeen years, and has been active in the real estate business for over three decades. BRT is recognized as a national leader in creative short term financing solutions for the commercial real estate industry. We specialize in mortgage bridge loans and short-term commercial real estate loans."
JMF,Nuveen Energy MLP Total Return F,0.0,0.0,0.0,0
SD,SandRidge Energy,0.0,0.7516109999999999,-3.290537,"Sandridge Energy, Inc.是一家独立的石油和天然气公司，总部位于俄克拉何马州的俄克拉何马城，主要集中在俄克拉何马州和堪萨斯州的中部大陆地区和德克萨斯州西部地区的开发研制和生产活动。公司还经营其它业务，其主要开发和生产活动是相辅相成的，包括气体收集和设施处理，石油和天然气营销业务及油田服务业务，包括其全资拥有的钻机业务，套索服务公司 。公司于1984年成立，在美国特拉华州注册成立。"
KFS,汇富金融服务,0.0,1.475516,-0.48,汇富金融服务有限公司是汇富金融控股有限公司(汇富金融)的全资子公司。
NPTN,Neophotonics,0.0,2.416731,-1.3896540000000002,Neophotonics Corporation成立于1996年10月特拉华州纳克公司。新飞通公司是领先的光子集成电路和图片、光电模块和高速通信网络子系统的设计师和制造商。新飞通公司的产品设计使成本效益好、数据传输高速和通信网络带宽配置更有效。公司拥有多个产品系列，包括使数据传输在10千兆每秒，或40 Gbps和100 Gbps每秒。还有敏捷性产品，如用于ROADM下降模型，或可重构添加/删除多路复用器、节点和可调谐激光器，用于动态地分配带宽调整模式和访问产品，并在固定和无线网络下提供高带宽连接设备和人。
LEG,礼恩派,21.637494,5.211263,2.08758,<p>公司的现代化增长始于1960年代，那时一个管理团队开始领导公司。现在礼恩派集团已对其长远发展的潜力有所计划地进行加强。这个策略已经被证明是相当成功的，公司的制造、营销和分销能力都有了长足的进步。</p>
CPS,Cooper-Standard Holdings Inc.,16.371361,2.883252,8.476998,Cooper-Standard Holdings Inc.作为一家特拉华州公司，于2004年成立。2004年12月23日，当它收购了库珀轮胎橡胶公司（“2004年收购事项”）的汽车市场，该公司开始运营。库珀标准集团控股公司主要通过其主要营运附属公司——库博标准汽车有限公司，经营业务。 库博标准集团股份有限公司是一家流体处理，车身密封以及抗振动系统（“AVS”）组件，系统，子系统和模块的领先制造商。该产品主要用于客运车辆和轻型货车的使用，由全球汽车原始设备制造商（“OEMs”）和替换市场制造。
NKE,耐克,69.261441,13.449421,1.190417,"<p>总部位于美国俄勒冈州Beaverton的耐克公司是全球著名的体育用品制造商。该公司生产的体育用品包罗万象：服装,鞋类,运动器材等等。2002财年,公司的营业收入达到了创纪录的49.8亿美元,比2001财年增长2%。耐克公司用自身骄人的业绩印证着其创始人比尔鲍尔曼曾说过的一句话：""只要你拥有身躯,你就是一名运动员。而只要世界上有运动生个宝宝其实不难东方休闲之都－－杭州度假居所浪漫体验重温童年""年味儿""员,耐克公司就会不断发展壮大。""“运动”是耐克的语言1962年,俄勒冈大学毕业生比尔鲍尔曼和校友菲利浦奈特共同创立了一家名为""蓝缎带""的公司,主营体育用品。1972年,蓝缎带公司更名为耐克公司,从此开始缔造属于自己的传奇。公司创始人比尔鲍尔曼自1947年从俄勒冈大学毕业后一直留校担任田径教练,曾经训练出世界田径史上的传奇人物--Steve Prefontaine。比尔鲍尔曼幼年时家境贫寒,坎坷的经历培养了他铁一般的意志。而现任董事长兼首席执行官菲利浦奈特作为公司的两位主要创始人之一对耐克的发展同样功不可没。1959年,奈特从俄勒冈大学毕业,获得工商管理学士学位,一年后,他又进入著名的斯坦福大学攻读工商管理硕士学位。严格的管理教育使他具备了成为一名优秀的管理者的素质。在以后的岁月里,两位校友携手并肩,同舟共济,带领公司不断发展壮大。如今,耐克公司的生产经营活动遍布全球六大洲,其员工总数达到了22000人,与公司合作的供应商,托运商,零售商以及其他服务人员接近100万人。耐克公司一直将激励全世界的每一位运动员并为其献上最好的产品视为光荣的任务。耐克的语言就是运动的语言。三十年过去了,公司始终致力于为每一个人创造展现自我的机会。耐克深知：只有运用先进的技术才能生产出最好的产品。所以一直以来,耐克公司投入了大量的人力、物力用于新产品的开发和研制。耐克首创的气垫技术给体育界带来了一场革命。运用这项技术制造出的运动鞋可以很好地保护运动员的脚踝,防止其在作剧烈运动时扭伤。采用气垫技术的运动鞋一经推出就大受欢迎。普通消费者和专业运动员都对它爱不释手。</p>"
TLRA,"Telaria, Inc.",72.11199599999999,2.479937,0.049645,"Telaria, Inc.　最初名为Tremor媒体有限公司，成立于2005年11月，后依据特拉华州法律在2006年9月改换为Tremor媒体公司，2011年改为现名。Tremor音像公司是一家领先的科技驱动的音频广告方案提供商，方案使品牌广告商通过多种联网的设备吸纳顾客，设备包括电脑、智能手机、平板电脑和联网电视机。公司客户有一些世界上最大的品牌广告商，包括所有排名前十的汽车制造商一级9家排名前十的消费性包装品公司。"
CJNK,SPDR BofA Merrill Lynch Crossover Corp Bd ETF,0.0,0.0,0.0,0
MZZ,ProShares UltraShort MidCap400,0.0,0.0,0.0,0
ENLC,"EnLink Midstream, LLC",12.740602,1.680654,1.361788,"Crosstex Energy gathers, transmits, treats, processes and markets natural gas and natural gas liquids in the U.S. Co. purchases natural gas and sells it to utilties, industrial consumers, other marketers, and pipelines."
NRE,挪宝新能源,24.363348000000002,1.248809,0.567656,欧洲北辰房地产公司作为一家马里兰州的公司成立于2015年6月18日。它是一个新成立的欧洲商业地产公司，拥有约26亿的投资成本遍布欧洲九个国家。这家公司拥有投资于欧洲的商业地产广谱的能力。它目前主要集中在写字楼，并可能通过收购其他类型的位于整个欧洲的商业地产来进行扩张
BBT,BB&T银行,14.835657999999999,1.498359,3.485521,<p>B&T(NYSE: BBT) 是一家多银行控股公司，公司提供全方位商业和零售业银行服务和另外的金融服务譬如保险、公司财务、国际银行、租赁和信托。在北卡罗来纳、南卡罗来纳、维吉尼亚、马里兰、乔治亚、西维吉尼亚、肯塔基和华盛顿特区等270个城市拥有650家分行。其子公司提供传统商业银行、投资经纪、投资银行、信托及保险等业务。BB&T除收购银行外，也并购了SCOTT & Stringfellow financia 证券公司及一些保险公司。2009年8月，BB&T正式收购阿拉巴马州第二大放贷机构殖民银行集团(Colonial BancGroup Inc.)。</p>
NBB,Nuveen Build America Bond Fund,0.0,0.0,0.0,0
CIM,奇美拉投资,6.192273999999999,0.9581,3.019892,"Chimera Investment Corporation is a specialty finance Real Estate Investment Trust (REIT), that invests in residential mortgage loans, real estate-related securities and various other asset classes."
MOV,摩凡陀,0.0,2.5529919999999997,-0.12828,"Movado Group manufactures, distributes and sells watches and jewelry. Co.'s portfolio of brands includes Movado, Ebel, Concord, ESQ SWISS (ESQ), Coach Watches, HUGO BOSS Watches, Juicy Couture Watches and Tommy H"
SYX,Systemax Inc,17.803094,7.0406130000000005,2.09795,Systemax markets and sells computers manufactured by other companies and other industrial products through two primary business segments: Computer Products; and Industrial Products.
