code,name,open,latestPrice,pe,pb,eps
USLV,Velocitysharestm 3X Long Silver,6.59,6.54,0.0,0.0,0.0
WINA,威玛克工贸有限公司,160.0,160.3,22.677829,-29.874299,7.068578
ENDP,远藤制药,17.16,17.37,0.0,-62.659339,-4.615391
FSBC,"FSB Bancorp, Inc.",17.5,17.75,253.296408,1.081677,0.070076
VALU,Value Line,25.0,24.87,15.436677,5.333165,1.611098
KEYW,KEYW控股,9.09,9.17,0.0,1.531464,-0.060518
NIHD,国家信息基础设施控股,5.83,5.86,0.0,-8.119528,-2.254736
FCBC,第一社区银行股份,33.85,34.26,21.577405,1.67448,1.587772
GWRS,"Global Water Resources, Inc. ",10.57,10.745,32.369332,14.789604,0.33195
ALSK,阿拉斯加通信系统,1.71,1.73,31.838343,0.558687,0.054337
GNTY,"Guaranty Bancshares, Inc.",30.22,30.5,21.539624,1.522184,1.415995
ABDC,Alcentra Capital Corp,6.02,6.1,0.0,0.551701,-0.983416
FBZ,First Trust Brazil AlphaDEX Fund,12.28,12.3111,0.0,0.0,0.0
OPOF,Old Point Financial Corporation,28.91,28.85,0.0,1.505392,-0.048754
IMMY,Imprimis Pharmaceuticals Inc.,2.65,2.63,0.0,14.873737,-0.45604
AXO,Axos Financial Inc,25.49,25.49,0.0,0.054424,0.0
GILT,吉来特卫星网络,8.79,8.82,48.690813,2.166041,0.181143
ROSE,Rosehill Resources Inc.,6.14,6.19,24.730027,2.041093,0.250303
HLIT,谐波,5.71,5.765,0.0,2.246908,-0.529887
SHIP,Seanergy Maritime Holdings Corp,0.92,0.89,0.0,1.187123,-0.148342
STKS,"The ONE Group Hospitality, Inc.",3.5723,3.57,0.0,11.539588,-0.043344
PNBK,爱国者国家合众银行,22.77,22.46,23.58134,1.282849,0.952448
QADB,QAD Inc,40.45,40.45,0.0,6.421818,-0.423923
MEOH,梅思恩,80.95,81.86,32.613546,4.565672,2.51
ROIC,Retail Opportunity Investments C,18.08,18.24,53.621983,1.734478,0.340159
STFC,State Auto Financial Corporation,30.69,31.04,0.0,1.578359,-0.291157
MTEM,"Molecular Templates, Inc.",5.44,5.48,0.214715,3.216574,25.522245
OTTR,奥特泰尔,47.0,47.51,23.199443,2.63718,2.047894
TURN,180 Degree Capital Corp.,2.3,2.285,4.925344,0.784398,0.463927
ICPT,Intercept Pharmaceuticals,110.65,111.58,0.0,22.505918,-13.116714
CBRL,CB乡村店,146.96,148.25,14.375473,6.118647,10.312704
SOFO,Sonic Foundry,1.6,1.575,0.0,5.59138,-0.887336
CVGI,商用汽车,9.15,9.21,13.537209,3.025252,0.680347
DXCM,德康医疗,124.36,126.44,0.0,23.172991,-0.060621
MNLO,Menlo Therapeutics Inc.,10.07,10.16,0.0,1.475807,-4.489274
SGMA,喜玛庆国际,5.56,5.681,0.0,0.412308,-0.986796
RADA,Rada Electronics Industries Limited,2.81,2.86,49.770291,3.168039,0.057464
WASH,Washington Trust Bancorp,55.98,56.41,17.779316,2.311968,3.172788
HBP,Huttig Building Products,3.94,3.83,0.0,1.490086,-0.345024
NRC,National Research Corp.,38.06,38.3,35.98261,35.332179,1.064403
XSPA,XpresSpa Group,0.1732,0.1728,0.0,0.338151,-1.621634
BRKR,布鲁克,33.18,33.6,57.118574,6.762657,0.58825
VRTSP,"Virtus Investment Partners, Inc.",100.36,100.56,16.219355,0.0,6.2
TRCH,Torchlight Energy Resources Inc,0.94,0.9498,0.0,3.300219,-0.029567
GBT,Global Blood Therapeutics Inc,34.84,35.05,0.0,3.601732,-3.264132
ASV,"ASV Holdings, Inc.",4.86,4.87,0.0,0.725566,-0.038033
TAIT,Taitron Components Incorporated,1.93,1.95,16.843742,0.913462,0.11577
UTSI,UT斯达康,3.89,3.91,54.660085,1.400003,0.071533
SAMG,Silvercrest Asset Management Gro,13.7276,13.72,17.715798,2.182985,0.77445
PDCO,帕特森,23.91,24.08,13.416044,1.557946,1.794866
GPOR,格尔夫波特能源,11.02,11.04,5.325828,0.59879,2.072917
DWSH,AdvisorShares Dorsey Wright Short ETF,25.58,25.635,0.0,0.0,0.0
PATI,"Patriot Transportation Holding, Inc.",20.2,20.2,14.2462,1.298851,1.417922
TBPH,Theravance Biopharma Inc.,34.0,34.34,0.0,55.028811,-4.898535
UGLD,Velocitysharestm 3X Long Gold Et,8.07,8.09,0.0,0.0,0.0
BGFV,Big 5体育用品,5.05,5.11,0.0,0.608109,-0.396205
HRTX,Heron Therapeutics Inc.,30.76,30.89,0.0,5.559764,-3.207675
MACK,Merrimack Pharmaceuticals,5.1,5.15,0.0,1.1034,-3.338142
MRLN,Marlin Business Services Corp,27.58,27.84,10.909638,1.793798,2.551872
CHNR,中国天然资源,1.8075,1.8075,0.0,-18.483366,-0.18506
HFBC,HopFed银行,17.82,18.0,27.552427,1.325118,0.6533
PTEN,Patterson-UTI Energy,17.74,17.82,26.225589,1.010462,0.679489
ABEO,Abeona Therapeutics Inc,11.47,11.54,0.0,3.438268,-0.74737
CYTR,赛特科科技,1.06,1.05,0.0,1.40109,-0.500471
NEPT,Neptune Technologies & Bioressources,4.26,4.22,52.750001,5.056936,0.08
CBAK,比克电池,0.6521,0.6764,0.0,-5.121229,-0.862211
SPEX,Spherix Incorporated,1.05,1.07,0.0,1.081333,-0.308166
KPTI,Karyopharm Therapeutics Inc.,14.85,15.01,0.0,4.258438,-2.830189
PTNR,Partner Communications Company L,5.1479,5.1479,205.981912,2.272357,0.024992
AMAG,AMAG制药公司,22.33,22.54,0.0,1.068941,-6.416036
ARAY,精确射线,4.26,4.31,0.0,7.664985,-0.281519
BOCH,Bank of Commerce Holdings (CA),11.87,11.91,20.172286,1.494074,0.590414
STCN,Steel Connect,2.16,2.17,3.898215,1.095624,0.556665
AREX,Approach资源,2.16,2.17,3.739175,0.335155,0.580342
VRSK,Verisk Analytics,118.58,119.46,32.203602,9.488844,3.709523
CARA,"Cara Therapeutics, Inc.",20.66,20.72,0.0,11.140435,-1.790138
TLRY,Tilray Inc.,152.12,146.91,0.0,388.379962,-0.302787
WVFC,WVS Financial Corp,16.19,16.1458,13.880776,0.933859,1.163177
LEDS,旭明光电,4.4,4.44,0.0,2.577889,-0.709127
URBN,Urban Outfitters,39.77,40.1,24.182193,3.031368,1.658245
WVVI,Willamette Valley Vineyards,7.8,7.85,17.229535,1.390655,0.455613
DSWL,德斯维尔工业,3.38,3.38,8.673895,0.66059,0.389675
GENE,基因技术ADR,1.13,1.14,0.0,5.214817,-0.24885
YRIV,长江新港物流有限公司,11.38,11.5,0.0,10.576191,-0.07936
IRBT,iRobot Corp.,105.47,106.06,51.298022,6.345906,2.067526
BAND,Bandwidth Inc.,54.74,54.67,55.26571,10.155536,0.989221
WSCI,WSI Industries Inc,6.96,7.0,17.653853,1.470006,0.396514
METC,Ramaco Resources Inc.,8.12,8.19,44.865403,2.523012,0.182546
MASI,麦斯莫医疗,119.58,120.61,50.46908,7.62519,2.38978
WCFB,"WCF Bancorp, Inc.",9.2,9.32,255.559507,0.810314,0.036469
PRAH,PRA Health Sciences,105.64,106.37,59.805261,7.22441,1.778606
SOHO,Sotherly Hotels Inc.,7.11,7.11,0.0,1.796518,-0.310911
BSET,巴西特家具,21.35,21.36,20.187738,1.1838,1.058068
FRPH,"FRP Holdings, Inc.",58.99,59.4,3.716504,1.627023,15.982762
AXAS,阿布拉克萨斯石油,2.38,2.38,0.0,3.642012,-0.03244
NBIX,神经分泌生物科学,115.42,115.55,0.0,27.696708,-0.57235
BPRAP,Brookfield Property REIT Inc,24.0806,23.9,0.0,0.0,0.0
PRTA,Prothena Corporation plc,13.12,13.19,0.0,1.475952,-5.37884
GLUU,Glu移动,7.11,7.2,0.0,6.211466,-0.458201
CLWT,欧陆科仪,3.9506,3.6,15.693181,0.46483,0.229399
JMU,窝窝团,1.18,1.2,0.0,0.430356,-28.173807
CNCE,"Concert Pharmaceuticals, Inc.",14.28,14.42,3.124085,1.685838,4.615752
PRPH,ProPhase Labs,2.96,3.015,19.397425,1.69521,0.155433
BNTC,Benitec Biopharma Limited,2.44,2.42,0.0,2.146369,-0.89516
HVBC,"HV Bancorp, Inc.",15.4252,15.494,40.578375,1.13938,0.381829
ORRF,Orrstown Financial Services Inc,24.1,24.31,18.870268,1.407091,1.28827
IIJI,首创网络,9.79,9.77,21.988311,1.356508,0.444327
LOCO,El Pollo Loco Holdings,12.19,12.31,135.381836,1.696633,0.090928
CHUY,Chuy’s Holdings,25.79,26.0,15.314739,2.222083,1.697711
SPRO,Spero Therapeutics Inc.,11.09,11.15,0.28921,3.101649,38.553246
FANG,Diamondback Energy,136.21,136.35,23.7302,2.387846,5.745843
ESRX,快捷药方,95.5,96.03,11.751985,2.786807,8.171386
GSBC,南方万通金控,55.2758,54.93,15.11894,1.584521,3.633191
HGSH,汉广厦房地产,1.23,1.25,5.750008,0.332653,0.217391
TLF,Tandy Leather Factory,7.3,7.3,13.712474,1.09786,0.532362
AXGN,AxoGen Inc.,36.23,36.5,0.0,9.29409,-0.503204
LEVL,Level One Bancorp,27.7445,27.77,17.234136,1.500177,1.611337
HLG,海亮教育,60.81,62.0,55.347752,8.649608,1.12019
RICK,Rick’s Cabaret International,27.69,27.84,12.215483,1.731597,2.279075
NXGN,Nextgen Healthcare Inc,19.02,19.17,1107.388408,3.654107,0.017311
CFBI,"Community First Bancshares, Inc",11.7401,11.7511,0.0,1.16101,-0.01194
DGICA,多尼戈尔股份,13.9605,14.2,15.955056,0.69681,0.89
OILD,AccuShares S&P GSCI Crude Oil Excess Return Down Shares,15.48,15.51,0.0,0.0,0.0
OPTN,Optinose Inc.,10.9,11.0,0.0,2.759213,-1.052147
NATH,Nathan’s Famous,83.62,84.13,78.242345,-4.248799,1.075249
FORR,佛罗斯特研究,44.73,44.28,65.714878,5.712019,0.67382
EPAY,Bottomline Technologies,68.87,69.38,284.32561,9.463181,0.244016
EZPW,艾茨克普,10.49,10.52,11.314115,0.774019,0.929812
BOXL,Boxlight Corp,2.57,2.63,0.0,3.131556,-1.232299
CTRE,CareTrust REIT Inc.,17.04,17.14,31.931503,2.173059,0.536774
SNHNL,Senior Housing Properties Trust 6.25% Senior Notes Due 2046,25.04,25.19,0.0,0.0,0.0
IDSY,编号系统,6.63,6.63,0.0,3.716133,-0.201185
PAYX,沛齐,72.47,72.94,27.581982,10.970029,2.64448
GMLP,Golar LNG Partners LP,14.49,14.61,11.135026,1.744476,1.312076
CGBD,TCG BDC Inc.,16.05,16.16,11.455306,0.901318,1.4107
TZOO,Travelzoo Inc,12.03,12.13,47.785065,8.575938,0.253845
CCCL,中国陶瓷,1.36,1.35,0.0,0.064892,-6.423489
AMSWA,美国软件,12.02,12.2,23.461539,3.20137,0.52
BCNA,Reality Shares Nasdaq NexGen Economy China ETF,20.21,20.49,0.0,0.0,0.0
PDCE,PDC Energy,48.88,49.25,0.0,1.390462,-5.889764
FISV,费哲金融服务,80.65,81.06,23.21024,11.516979,3.492424
CVCY,中央谷地,20.86,20.92,18.684426,1.365603,1.119649
LVHD,Legg Mason Low Volatility High Dividend ETF,30.55,30.79,0.0,0.0,0.0
ICFI,ICF国际,72.39,72.82,20.412242,2.161585,3.567467
PFIS,Peoples Financial Services Corp. ,44.09,43.5,16.24264,1.194086,2.678136
BYSI,万春药业,24.59,24.7661,0.0,32.754057,-2.355
FIVN,Five9 Inc,40.53,40.82,0.0,19.915324,-0.038156
LMRK,Landmark Infrastructure Partners LP,14.02,14.1,20.254633,1.07411,0.696137
SAUC,"Diversified Restaurant Holdings, Inc. ",1.41,1.41,0.0,-2.010057,-0.817474
AMSC,美国超导,7.05,7.06,0.0,3.126203,-1.053894
EIGI,Endurance International Group Ho,8.41,8.48,0.0,8.236286,-0.298505
IQ,爱奇艺,25.25,25.49,0.0,4.953045,0.0
TLND,Talend SA,67.39,68.02,0.0,66.446325,-1.186637
FCA,First Trust China AlphaDEX Fund,26.33,26.112,8.369231,0.0,3.12
CPLP,Capital Product Partners L.P.,2.86,2.87,25.411048,0.462133,0.112943
PFPT,Proofpoint,98.89,99.67,0.0,17.635115,-1.815134
IAM,I-AM Capital Acquisition Company,10.16,10.17,0.0,4.582078,-0.004321
LANC,兰卡斯特食品,146.08,146.91,29.811058,6.191428,4.928037
WSC,WillScot Corporation,17.79,17.82,0.0,4.171654,-6.446744
ARLP,Alliance Resource Partners,20.67,20.86,7.80462,2.192113,2.672776
AVEO,AVEO制药公司,2.96,2.98,0.0,-7.96919,-0.238772
PETQ,Petiq Inc.,34.75,34.49,0.0,4.654578,-0.293074
LRAD,LRAD Corporation,3.0,3.0,0.0,2.854296,-0.035192
KHC,卡夫亨氏,55.7,55.89,6.365728,1.037559,8.779829
KELYA,凯利服务,22.95,23.05,7.364217,0.0,3.13
WEBK,Wellesley Bancorp,33.9689,33.8893,19.171865,1.32713,1.767658
CME,芝加哥商品交易所,180.95,181.69,13.955335,2.676288,13.019394
PBSK,Poage Bankshares,24.8043,25.25,0.0,1.365899,-0.799204
STRS,Stratus Properties,30.21,29.91,51.380185,1.954973,0.582131
NDLS,Noodles & Company,10.95,11.07,0.0,18.527609,-0.227907
IMDZ,Immune Design,3.17,3.17,0.0,1.308064,-1.27663
MTBCP,"Medical Transcription Billing, Corp",25.15,25.25,0.0,0.0,-0.64
BOTJ,Bank of the James Financial Grou,15.81,15.9,18.329946,1.325435,0.867433
PPC,Pilgrim’s Pride Corporation,17.66,17.77,7.456001,2.163193,2.383315
MATW,马修国际加工,46.28,46.89,15.304939,1.807325,3.063717
BPRN,The Bank of Princeton,30.57,30.74,16.994035,1.160041,1.80887
VBLT,Vascular Biogenics Ltd,1.62,1.62,0.0,0.95126,-0.377232
LHCG,LHC Group,97.26,97.7,39.300287,2.422144,2.485987
STAA,STAAR Surgical Company,43.89,44.15,528.38817,37.981061,0.083556
ALNY,阿尔尼拉姆制药公司,86.4,86.75,0.0,5.387941,-5.869028
NTNX,Nutanix Inc.,42.41,42.58,0.0,22.527802,-1.810949
TCFC,Tri-County Financial Corporation,33.785,33.16,29.00206,1.255518,1.143367
POPE,Pope Resources,72.01,72.99,15.701116,4.933428,4.648714
BKSC,南卡罗来纳银行,20.2,20.6241,20.108321,2.629279,1.02565
VRTU,Virtusa Corporation,52.81,53.2,0.0,3.91042,-0.441022
MEDP,Medpace Holdings Inc.,57.63,58.21,40.667674,3.871126,1.431358
NVEE,NV5 Holdings Inc.,83.33,83.75,29.370332,5.330415,2.851517
CPSI,Computer Programs and Systems,26.77,26.87,0.0,2.534226,-1.098445
EGHT,8x8 Inc,20.19,20.29,0.0,7.518607,-1.276953
INOV,"Inovalon Holdings, Inc.",10.18,10.19,0.0,2.241811,-0.012091
MDRX,麦赛斯医药,13.69,13.73,749.699674,2.155125,0.018314
HFBL,Home Federal Bancorp,34.45,34.45,17.374999,1.306597,1.982734
VNDA,Vanda Pharmaceuticals Inc,22.36,22.46,1719.755004,4.681966,0.01306
NKTR,内克塔治疗,52.35,52.41,9.97505,4.858644,5.254109
ARCW,阿尔克科技,1.94,1.87,0.0,1.357528,-0.661113
PBIP,宾夕法尼亚保德信,17.49,17.53,23.059843,1.200795,0.760196
SMMF,Summit Financial Group,23.03,22.89,12.503011,1.360203,1.830759
GPRE,绿色平原能源,17.56,17.61,12.304755,0.791701,1.431154
PLBC,Plumas Bancorp,24.7,24.84,12.241501,2.137047,2.029163
TAST,Carrols Restaurant Group,14.15,14.23,61.890824,2.87657,0.229921
WTFCM,Wintrust Financial Corporation,26.319,26.34,7.816024,0.0,3.37
CISN,Cision Ltd.,16.04,16.14,0.0,6.85507,-0.239066
TXRH,德州公路酒吧,66.0,66.39,29.877197,5.225764,2.222096
FLIC,第一长岛,21.57,21.62,14.058607,1.468578,1.537848
BLMN,Bloomin’ Brands,19.76,19.89,16.411785,22.659242,1.211934
ANGI,安吉斯里斯特,21.56,21.71,0.0,9.873749,-0.275176
STPP,iPath US Treasury Steepener ETN,30.7,30.743,0.0,0.0,0.0
TUSK,Mammoth Energy Services Inc.,29.2,29.4,7.777529,2.103056,3.780121
CAR,安飞士,32.87,33.08,6.906818,7.042324,4.78947
JKHY,杰克亨利,158.01,158.66,32.540762,9.666024,4.875731
TCDA,Tricida Inc.,28.17,27.9,0.0,-8.879319,-34.520897
EMCF,恩克莱尔金融,35.6237,35.55,15.8482,1.357118,2.243157
LAUR,Laureate Education Inc.,14.81,14.99,9.796566,1.580505,1.530128
CADC,新奥混凝土,3.941,3.8101,27.17017,1.644243,0.140231
ATRS,安塔尔,3.74,3.8,0.0,24.2741,-0.126864
ENSG,恩赛因,37.78,38.18,27.858548,3.680371,1.370495
ACIW,ACI环球,26.73,26.82,1523.257819,3.300345,0.017607
CTAS,信达思,195.27,195.9,25.337508,6.36411,7.731621
PFBC,保富银行,60.33,60.37,16.419079,2.402413,3.67682
TOTA,Tottenham Acquisition I Limited,9.67,9.75,0.0,0.0,-0.075829
THST,Truett-Hurst Inc.,1.94,1.95,0.0,0.890599,-0.305201
CMRX,Chimerix Inc.,3.95,3.9,0.0,0.978628,-1.579824
AEHR,Aehr Test Systems,1.95,1.95,0.0,2.391418,-0.044444
MMLP,Martin Midstream Partners L.P.,11.7,11.72,58.451825,1.773602,0.200507
AGLE,"Aeglea BioTherapeutics, Inc.",9.77,9.79,0.0,2.943325,-1.807075
HTBX,"Heat Biologics, Inc.",1.99,1.96,0.0,1.651938,-2.006718
ADP,"Automatic Data Processing, Inc.",150.42,150.99,41.045282,19.091525,3.67862
EDNT,Xspand Products Lab Inc,7.12,6.9666,0.0,6.867003,-0.570498
PVAC,Penn Virginia Corporation,82.44,82.87,0.0,5.458577,-0.600713
SFBC,Sound Financial Bancorp,39.35,39.5,16.485205,1.444997,2.396088
EGC,Energy XXI Gulf Coast Inc.,7.88,7.9,0.0,2.55967,-9.538343
CTWS,Connecticut Water Service,68.79,69.18,51.021536,2.876311,1.355898
WHLRD,"Wheeler Real Estate Investment Trust, Inc. Series D Cumulative Preferred Stock",20.5,20.885,0.0,0.0,-1.89
MGEE,MGE Energy Inc,63.42,63.92,21.915433,2.790309,2.916666
TCGP,Carlyle Group LP,21.68,22.0,11.468996,0.0,1.918215
BPFH,波士顿金融控股,14.01,14.03,48.981616,1.620885,0.286434
EMIF,iShares S&P Emerging Markets Inf,27.89,27.929,0.0,0.0,0.0
BCOV,布莱克维,8.02,8.07,0.0,4.020381,-0.418298
OPGN,"OpGen, Inc.",2.0,2.02,0.0,1.960813,-2.620088
BPOPN,Popular,25.4999,25.4999,0.0,0.056873,0.0
NVIV,InVivo Therapeutics Holdings Corp,2.04,2.04,0.0,-8.296164,-21.207987
OFED,Oconee Federal Financial Corp,26.83,26.83,50.178701,1.800147,0.534689
GARS,Garrison Capital Inc,8.32,8.35,10.301507,0.730144,0.810561
AFMD,Affimed Therapeutics,4.16,4.18,0.0,4.796466,-0.757523
TTGT,TechTarget,18.75,18.93,43.51234,4.056939,0.435049
MTEX,寰泰生技,20.7,20.16,0.0,1.549378,-1.101032
HYACU,Haymaker Acquisition Corp.,10.44,10.45,0.0,0.0,0.0
TANH,Tantech Holdings,1.62,1.63,11.237581,0.46409,0.145049
OBNK,Origin Bancorp,39.33,39.38,32.565936,1.787558,1.209239
MYRG,MYR Group,32.77,32.83,17.175219,1.797105,1.911475
FLMN,Falcon Minerals Corp,10.96,11.0,4932.735462,2.002767,0.00223
XELB,"Xcel Brands, Inc",2.2,2.21,0.0,0.409033,-0.516149
OMED,"OncoMed Pharmaceuticals, Inc.",2.24,2.22,0.0,1.943684,-0.276089
OIIM,凹凸科技,2.25,2.22,10.801553,0.676758,0.205526
CNBKA,世纪银行,75.65,76.0,15.541923,1.075715,4.89
CORI,"Corium International, Inc.",8.95,9.01,0.0,13.121278,-1.546149
HWCPL,Hancock Whitney Corp.,24.84,24.95,0.0,0.0,0.0
INFR,Legg Mason Global Infrastructure ETF,27.78,27.54,0.0,0.0,0.0
MSVB,"Mid-Southern Bancorp, Inc.",12.751,12.7752,17.789264,1.889139,0.718141
RRD,当纳利,4.64,4.63,0.0,-1.245042,-1.187325
CYBR,Cyber-Ark Software,73.88,74.22,132.275183,6.629818,0.561103
ABUS,Arbutus Biopharma Corporation,9.26,9.38,0.0,4.436127,-1.231085
PMD,Psychemedics Corporation,18.83,18.9,16.899882,5.701224,1.118351
ACHC,阿卡迪亚医疗保健公司,35.8,35.7,13.827074,1.187726,2.581891
NTES,网易,214.17,215.51,26.260399,4.130578,8.206654
XRAY,登士柏国际,36.28,36.34,0.0,1.575911,-7.06433
VSAT,卫讯公司,63.13,62.99,0.0,1.992623,-1.569878
RILYZ,B. Riley Financial Inc,25.3,25.4045,0.0,0.0,0.0
OFIX,Orthofix International N.V.,55.93,56.22,91.890374,3.324017,0.611816
GOVNI,Government Properties Income Trust 5.875% Senior Notes due 2046,24.39,24.47,0.0,0.0,0.0
TANNL,TravelCenters of America LLC 8.00% Senior Notes due 2029,24.47,24.57,0.0,0.0,-0.05
ORLY,奥莱利,339.6,340.82,23.073493,71.319995,14.771062
WPP,WPP plc,74.38,74.12,7.131614,1.522349,10.39316
KTWO,K2M Group,27.28,27.38,0.0,4.920778,-0.913588
GIFI,Gulf Island Fabrication,10.01,10.01,0.0,0.699109,-2.167651
TIVO,TiVo Inc,12.5,12.54,0.0,0.845178,-0.296703
ETFC,亿创,52.63,52.69,18.789117,2.201355,2.804283
MNST,怪物饮料,56.44,56.19,34.928107,8.611622,1.608733
HTBK,Heritage Commerce Corp,15.38,15.41,30.230091,1.923516,0.509757
CLLS,Cellectis S.A.,28.2,28.36,0.0,3.548452,-1.9
ESGRP,Enstar Group Limited,25.82,25.96,0.0,0.0,0.0
AQMS,"Aqua Metals, Inc.",2.6,2.6,0.0,1.405179,-1.234358
PDLI,PDL BioPharma,2.62,2.61,0.0,0.532529,-0.473562
AMED,阿米斯医疗,115.01,115.75,54.837443,9.032946,2.110784
WNEB,Western New England Bancorp Inc,10.61,10.6,25.777269,1.262446,0.411215
BVSN,宏道资讯,1.87,1.8871,0.0,2.060671,-1.721166
CYAD,Celyad SA,25.26,25.27,0.0,2.702557,-3.68
MMAC,MMA Capital Management LLC,26.3873,26.6,4.179523,0.816292,6.364363
MFNC,Mackinac Financial Corporation,15.89,15.99,25.631326,1.15067,0.623846
YNDX,Yandex,32.12,32.43,16.035079,3.713536,2.022441
ICUI,ICU医疗,273.0,273.65,66.517838,4.455554,4.113934
DENN,Denny’s Corporation,13.59,13.64,20.304719,-7.334666,0.671765
SBOT,"Stellar Biotechnologies, Inc.",1.4,1.365,0.0,0.587439,-3.017549
LMNX,路明克斯,27.66,27.87,36.529022,2.670588,0.762955
PETX,Aratana Therapeutics Inc.,5.77,5.77,0.0,2.941403,-0.900162
IOVA,"Iovance Biotherapeutics, Inc.",11.59,11.59,0.0,4.094844,-1.358864
VEON,VimpelCom Ltd,2.91,2.9,0.0,1.429267,-0.253299
GLDI,Credit Suisse AG - Credit Suisse,8.22,8.148,0.0,0.0,0.0
ENTX,Entera Bio Ltd.,5.3,5.85,0.0,-1.99248,-2.195727
STX,希捷科技,47.0,46.81,11.405484,8.09436,4.104166
ROAD,Construction Partners,11.75,11.71,10.490603,2.117525,1.116237
ARPO,Aerpio Pharmaceuticals Inc,2.97,2.98,0.0,2.521006,-0.259767
CVON,ConvergeOne Holdings Inc.,9.0,9.02,0.0,-5.376678,-2.065401
ULH,"Universal Logistics Holdings, Inc.",36.19,36.21,20.905139,5.333487,1.73211
ATEC,ALPHATEC控股公司,3.0856,3.05,8.049001,4.278888,0.378929
EMCI,易安信保险,24.45,24.44,23.831442,0.927371,1.025536
MFSF,MutualFirst Financial Inc,37.01,36.79,21.592555,1.6396,1.703828
NHLD,National Holdings Corporation,3.17,3.09,0.0,0.808707,-0.471217
GRTS,Gritstone Oncology Inc.,12.4,12.37,0.0,0.0,0.0
PRCP,Perceptron,9.39,9.43,24.029274,1.976203,0.392438
CBMB,CBM Bancorp Inc,12.5701,12.6199,0.0,0.0,0.0
MB,"MINDBODY, Inc.",41.01,41.25,0.0,6.85139,-0.527637
GEC,"Great Elm Capital Group, Inc.",3.16,3.2,0.0,1.24996,-0.455863
NXPI,恩智浦,83.0,83.21,29.279502,1.845029,2.84192
PRSC,The Providence Service Corporati,67.6,67.81,25.710215,2.955154,2.637473
OXSQL,Oxford Square Capital Corp.,24.98,25.0455,0.0,0.0,0.0
MUDS,Mudrick Capital Acquisition Corporation,9.68,9.75,563.551218,50.69997,0.017301
DFBH,DFB Healthcare Acquisitions Corp.,9.73,9.75,334.775452,60.937403,0.029124
TDAC,Trident Acquisitions Corp,9.85,9.81,0.0,13.800521,-0.019903
RTRX,Retrophin Inc.,26.42,26.56,0.0,3.768271,-1.931108
TRUE,"TrueCar, Inc.",13.3,13.29,0.0,4.187083,-0.337498
DLBS,iPath US Treasury Long Bond Bear,23.49,23.3201,0.0,0.0,0.0
EDTXU,EdtechX Holdings Acquisition Corp.,10.03,10.03,0.0,0.0,0.0
BRPA,Big Rock Partners Acquisition Corp.,10.05,10.04,0.0,5.266139,-0.36354
HYND,WisdomTree BofA Merrill Lynch Hi,21.82,21.79,0.0,0.0,0.0
FTGC,First Trust Global Tactical Comm,20.1,20.12,0.0,0.0,0.0
RIGL,Rigel Pharmaceuticals,3.38,3.36,0.0,4.525884,-0.650213
CETXP,Cemtrex Inc,4.0,3.81,0.0,0.0,0.0
INTG,The Intergroup Corporation,36.0951,34.9124,20.142343,-1.855052,1.733284
HMTV,Hemisphere Media Group Inc.,13.7239,13.65,0.0,2.356484,-0.854685
TTEK,Tetra Tech,68.2,68.26,26.75591,4.034958,2.551212
CALM,Cal-Maine Foods,44.42,44.38,13.904838,2.241331,3.191695
ATNI,大西洋电讯,72.05,71.98,56.735779,1.681783,1.268688
GSIT,广船国际技术,6.84,6.87,0.0,1.714994,-0.217779
CPRT,科帕特,51.84,51.89,28.783658,7.676882,1.802759
ZAGG,ZAGG Inc,14.04,14.02,14.031197,2.870977,0.999202
SVBI,Severn Bancorp Inc,8.75,8.805,24.293407,1.188618,0.362444
CDL,Victory CEMP US Large Cap High Dividend Volatility Weighted Index ETF,46.34,46.2001,0.0,0.0,0.0
TVTY,"Tivity Health, Inc.",32.34,32.37,16.104543,4.048695,2.009992
PROV,Provident Financial Holdings,18.1,18.1,64.05991,1.11703,0.282548
DCOM,迪募社区银行,18.17,18.23,12.239935,1.109425,1.489387
FDIV,First Trust Strategic Income ETF,48.9932,49.016,0.0,0.0,0.0
EBAYL,eBay Inc. 6.0% Notes Due 2056,25.73,25.8,0.0,0.0,0.0
HALL,标志金融服务,11.03,11.07,0.0,0.778134,-0.34481
FEMB,First Trust Emerging Markets Local Currency Bond ETF,36.3,36.308,0.0,0.0,0.0
IVTY,"Invuity, Inc.",7.41,7.41,0.0,76.531697,-1.940173
AMGN,安进,204.45,204.02,54.617481,8.857499,3.735434
SAGE,Sage Therapeutics,133.9,134.23,0.0,5.811805,-5.732504
FUNC,马里兰第一联合,18.79,18.7,22.004246,1.17232,0.849836
ASUR,Asure Software Inc,11.22,11.27,0.0,1.714126,-0.662776
AMNB,美国国家银行,37.55,37.62,17.440105,1.5361,2.157097
PSDO,Presidio Inc.,15.09,15.12,10.353179,1.645649,1.460421
JRVR,"James River Group Holdings, Ltd.",42.11,42.25,29.179869,1.834569,1.447916
BABY,纳图斯医疗,34.86,34.94,0.0,2.835793,-0.653648
CECE,Ceco环保,7.8,7.79,0.0,1.422176,-0.107574
ARGX,Argenx SE,72.81,72.7,0.0,4.495351,-2.141972
USLB,PowerShares Exchange Traded FD TST,32.53,32.5,48.507461,0.0,0.67
CALL,magicJack VocalTec Ltd,8.12,8.16,22.643772,3.616768,0.360364
COWNL,Cowen Group Inc,24.9,24.96,156.000003,0.0,0.16
