code,name,open,latestPrice,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09
HRL,荷美尔,39.76,39.69,21.688607,3.924521,1.829993,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOV,华高,42.48,41.91,0.0,1.1536389999999999,-0.22211999999999998,25000000.0_133.78%_2105999999.9999998_19.73%,-66000000.0_45.00%_1795000000.0_3.10%,-15000000.0_97.91%_1969000000.0000002_16.37%,-27000000.0_98.02%_1835000000.0000002_11.48%,25000000.0,133.78%,2105999999.9999998,19.73%,-66000000.0,45.00%,1795000000.0,3.10%,-15000000.0,97.91%,1969000000.0000002,16.37%,-27000000.0,98.02%,1835000000.0000002,11.48%
EFO,ProShares Ultra MSCI EAFE,35.5039,36.121,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNJ,强生,134.4,133.87,252.725579,5.710705,0.529705,0_0_0_0,0_0_0_0,-10713000000.0_-380.89%_20195000000.0_11.54%,0_0_0_0,0,0,0,0,0,0,0,0,-10713000000.0,-380.89%,20195000000.0,11.54%,0,0,0,0
SRLN,SPDR Blackstone GSO Senior Loan,47.24,47.2,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECL,艺康集团,147.75,145.98,27.080654,5.372846,5.390564,354000000.0_19.34%_3690000000.0_6.64%,248000000.0_-3.54%_3471000000.0_9.76%,572000000.0_53.68%_3651000000.0_8.91%,396000000.0_4.30%_3563000000.0000005_5.23%,354000000.0,19.34%,3690000000.0,6.64%,248000000.0,-3.54%,3471000000.0,9.76%,572000000.0,53.68%,3651000000.0,8.91%,396000000.0,4.30%,3563000000.0000005,5.23%
EQLT,Workplace Equality Portfolio ETF,35.9985,36.0199,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNLA,Janus Short Duration Income ETF,50.04,50.0797,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USFR,WisdomTree Bloomberg Floating Rate Treasury Fund,25.11,25.105,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSY,Guggenheim Enhanced Ultra-Short,50.23,50.25,31.803796999999996,0.0,1.58,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBMK,iShares iBonds Dec 2022 AMT-Free Muni Bond ETF,25.2956,25.295,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IWM,罗素2000指数ETF,155.55700000000002,153.6,10.112602,1.1071520000000001,15.188969,0_0_0_0,596000000.0_-69.41%_151000000.0_17.88%,596000000.0_-69.41%_151000000.0_17.88%,1499000000.0_-5.80%_133000000.0_10.05%,0,0,0,0,596000000.0,-69.41%,151000000.0,17.88%,596000000.0,-69.41%,151000000.0,17.88%,1499000000.0,-5.80%,133000000.0,10.05%
NTR,Nutrien Ltd.,54.69,54.07,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,53000000.0_-34.57%_1061999999.9999999_8.15%,0,0,0,0,0,0,0,0,0,0,0,0,53000000.0,-34.57%,1061999999.9999999,8.15%
SHV,iShares Barclays Short Treasury,110.32,110.34,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LQD,债券指数ETF-iShares iBoxx投资级公司债,113.34,113.32,46.669391,1.0005879999999998,2.428144,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMY,施贵宝,57.81,57.51,233.472984,7.619489,0.246324,382000000.0_-58.57%_5704000000.0_10.89%,1495000000.0_-2.03%_5193000000.0_5.36%,-2329000000.0_-359.35%_5449000000.0_3.93%,856000000.0_-29.55%_5254000000.0_6.75%,382000000.0,-58.57%,5704000000.0,10.89%,1495000000.0,-2.03%,5193000000.0,5.36%,-2329000000.0,-359.35%,5449000000.0,3.93%,856000000.0,-29.55%,5254000000.0,6.75%
CW,寇蒂斯莱特,120.23,118.09,20.844796,3.295339,5.665203,74788000.0_47.66%_620000000.0_9.27%,43643000.0_34.09%_548000000.0_4.57%,67750000.0_-1.26%_612000000.0_8.19%,63944000.0_39.21%_568000000.0_11.99%,74788000.0,47.66%,620000000.0,9.27%,43643000.0,34.09%,548000000.0,4.57%,67750000.0,-1.26%,612000000.0,8.19%,63944000.0,39.21%,568000000.0,11.99%
TOT,道达尔,62.18,61.58,15.678331,1.296014,3.927714,3634000000.0000005_79.28%_46102000000.0_33.70%,2649000000.0_-4.68%_43292000000.0_19.95%,730000000.0_49.90%_41442000000.0_12.41%,2763000000.0_39.55%_37082000000.0_16.52%,3634000000.0000005,79.28%,46102000000.0,33.70%,2649000000.0,-4.68%,43292000000.0,19.95%,730000000.0,49.90%,41442000000.0,12.41%,2763000000.0,39.55%,37082000000.0,16.52%
WBIL,WBI Large Cap Tactical Select Shares,26.4405,26.3893,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNA,罗素2000指数三倍做多ETF-Direxion,69.78,67.19,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMX,车美仕,68.91,67.86,16.578186,3.403043,4.093331,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBIF,WBI Large Cap Tactical Value Shares,29.1851,29.0868,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYO,Direxion Daily 7-10 Year Treasury Bear 3X Shares,15.71,15.5826,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKL,Markel Corp,1142.0,1131.2,41.292991,1.6567470000000002,27.394479999999998,280000000.0_84.63%_1987000000.0_34.12%,-65594000.0_-192.33%_1575000000.0_11.60%,438999999.99999994_231.06%_1662000000.0_16.35%,-261000000.0_-412.91%_1506000000.0_5.23%,280000000.0,84.63%,1987000000.0,34.12%,-65594000.0,-192.33%,1575000000.0,11.60%,438999999.99999994,231.06%,1662000000.0,16.35%,-261000000.0,-412.91%,1506000000.0,5.23%
RY,加拿大皇家银行,76.88,75.78,11.864774,2.0126009999999996,6.3869739999999995,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPME,J.P. Morgan Exchange-Traded Fund Trust,63.18,63.0379,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIV,Vanguard Intermediate-Term Bond,79.75,79.84,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUK,杜克能源,79.77,79.99,20.228776,1.340515,3.954268,501999999.99999994_-27.14%_5548000000.0_1.54%,622000000.0_-13.25%_6036000000.0_7.06%,703000000.0_416.67%_5712000000.0_3.85%,955000000.0000001_-19.14%_6375000000.0_-1.45%,501999999.99999994,-27.14%,5548000000.0,1.54%,622000000.0,-13.25%,6036000000.0,7.06%,703000000.0,416.67%,5712000000.0,3.85%,955000000.0000001,-19.14%,6375000000.0,-1.45%
TFLO,iShares Treasury Floating Rate Bond ETF,50.29,50.29,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NYF,iShares New York Muni Bond ETF,53.68,53.78,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,丰田汽车,117.3,116.76,7.181075,1.127961,16.259403,684236000000.0_8.31%_7362733000000.0_4.47%,502451000000.0_16.81%_7582536000000.0_1.88%,970686000000.0_91.52%_7605767000000.0_7.36%,481217000000.0_17.15%_7143600999999.999_10.22%,684236000000.0,8.31%,7362733000000.0,4.47%,502451000000.0,16.81%,7582536000000.0,1.88%,970686000000.0,91.52%,7605767000000.0,7.36%,481217000000.0,17.15%,7143600999999.999,10.22%
FNDB,Schwab Fundamental U.S. Broad Market Index ETF,37.84,37.64,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHMS,John Hancock Exchange-Traded Fund Trust,27.16,26.12,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,47.55,47.4801,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZF,Zweig Fund Inc,9.37,9.34,0.0,0.8283860000000001,-0.658738,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YESR,Amplify YieldShares Prime 5 Dividend ETF,23.8,23.8,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XL,XL Group,57.59,57.59,0.0,1.542851,-2.05844,337000000.0_8.63%_3023000000.0_8.42%,161000000.0_-24.60%_2815000000.0_2.16%,59857000.0_-80.67%_2901000000.0_0.27%,-1074000000.0_-934.56%_2884000000.0_11.43%,337000000.0,8.63%,3023000000.0,8.42%,161000000.0,-24.60%,2815000000.0,2.16%,59857000.0,-80.67%,2901000000.0,0.27%,-1074000000.0,-934.56%,2884000000.0,11.43%
XKE,Lehman ABS Corp 7.75% CorTS Toys,1.8,1.8,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XDIV,U.S. Equity Ex-Dividend Fund Series 2027 Shares,54.7,54.7,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WSO.B,Watsco Inc,162.79,162.79,25.581782,4.212651,6.363512999999999,108000000.0_19.17%_1333000000.0_4.45%,42377000.0_25.49%_927000000.0_6.25%,52656000.0_32.08%_964000000.0_5.55%,80019000.0_-0.62%_1230000000.0_-0.94%,108000000.0,19.17%,1333000000.0,4.45%,42377000.0,25.49%,927000000.0,6.25%,52656000.0,32.08%,964000000.0,5.55%,80019000.0,-0.62%,1230000000.0,-0.94%
WREI,Wilshire US REIT ETF,43.83,43.83,0.0,0.0,-1.55,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WR,Westar Energy Inc,54.0,54.0,23.738121,1.9652889999999998,2.274822,0_0_0_0,62904000.0_0_600000000.0_0,36307000.0_-37.18%_595000000.0_-1.94%,161000000.0_1.37%_794000000.0_3.88%,0,0,0,0,62904000.0,0,600000000.0,0,36307000.0,-37.18%,595000000.0,-1.94%,161000000.0,1.37%,794000000.0,3.88%
WPZ,Williams Partners L.P. Units,47.37,47.37,67.375173,2.1073939999999998,0.703078,449000000.0_29.02%_2086000000.0_8.70%,384000000.0_-41.82%_2082999999.9999998_5.04%,-317000000.0_-290.96%_2223000000.0_1.51%,284000000.0_-19.09%_1885000000.0000002_-1.15%,449000000.0,29.02%,2086000000.0,8.70%,384000000.0,-41.82%,2082999999.9999998,5.04%,-317000000.0,-290.96%,2223000000.0,1.51%,284000000.0,-19.09%,1885000000.0000002,-1.15%
WPT,"World Point Terminals, LP",17.29,17.29,16.466667,3.149278,1.05,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WNR,Western Refining,36.18,36.18,29.177419,1.742113,1.24,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WMW,Elements ETN-Morningstar Wide Mo,32.0832,32.0832,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGL,WGL控股,88.74,88.74,15.974167000000001,2.647048,5.555219,0_0_0_0,131000000.0_11.52%_886000000.0_5.31%,132000000.0_138.58%_652000000.0_7.05%,-225000.0_97.62%_429000000.0_-6.69%,0,0,0,0,131000000.0,11.52%,886000000.0,5.31%,132000000.0,138.58%,652000000.0,7.05%,-225000.0,97.62%,429000000.0,-6.69%
WFT,Weatherford International Ltd,2.59,2.54,0.0,-1.8635709999999999,-2.726518,-259000000.0_-56.97%_1448000000.0_6.24%,-242000000.0_45.37%_1423000000.0_2.67%,-1934000000.0_-255.51%_1490000000.0_5.97%,-250999999.99999997_85.87%_1460000000.0_7.67%,-259000000.0,-56.97%,1448000000.0,6.24%,-242000000.0,45.37%,1423000000.0,2.67%,-1934000000.0,-255.51%,1490000000.0,5.97%,-250999999.99999997,85.87%,1460000000.0,7.67%
WCIC,WCI Communities Inc,23.45,23.45,18.038462,1.2330299999999998,1.3,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBAL,WisdomTree Balanced Income Fund,23.585,23.585,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VR,Validus Holdings Ltd,67.99,67.99,0.0,1.597546,-3.988454,0_0_0_0,0_0_0_0,0_0_0_0,-621000000.0_-579.55%_768000000.0_24.44%,0,0,0,0,0,0,0,0,0,0,0,0,-621000000.0,-579.55%,768000000.0,24.44%
VGM,范·卡本市政债券分级投资信托,11.32,11.3,0.0,0.829644,-0.036858999999999996,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEGA,AdvisorShares STAR Global Buy-Wr,30.5636,30.5636,10.994100999999999,0.0,2.78,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAM,Vivaldi Opportunities Fund,14.7968,14.7968,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAL,华仕伯,112.99,112.99,26.83848,7.676303,4.21,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTI,Universal Technical Institute In,2.49,2.48,0.0,0.8954610000000001,-1.103333,-11713000.0_-199.03%_74890000.0_-1.79%,-8833000.0_-410.58%_80663000.0_-2.22%,-1135000.0_34.16%_81156000.0_-3.59%,-757000.0_91.54%_81329000.0_-6.43%,-11713000.0,-199.03%,74890000.0,-1.79%,-8833000.0,-410.58%,80663000.0,-2.22%,-1135000.0,34.16%,81156000.0,-3.59%,-757000.0,91.54%,81329000.0,-6.43%
USV,E-TRACS UBS Bloomberg CMCI Silve,18.22,18.22,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URR,Market Vectors Double Long Euro,16.375,16.375,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UPW,ProShares Ultra Utilities,47.96,47.96,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UOP,ProShares Ultra Oil & Gas Exploration & Production,18.8206,18.8206,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UMX,ProShares Ultra MSCI Mexico Inve,28.11,28.11,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJPY,Citigroup Global Markets Holdings linked to the VelocityShares Daily 4X Long JPY,24.0,24.0,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UHN,United States Diesel-Heating O,20.6,20.6,0.0,0.0,-10.7,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGBP,Citigroup Global Markets Holdings linked to the VelocityShares Daily 4X Long GBP,22.01,22.01,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCIB,UBS AG (London Branch),15.019,15.019,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCHF,Citigroup Global Markets Holdings linked to the VelocityShares Daily 4X Long CHF,22.16,22.16,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBM,E-TRACS UBS Bloomberg CMCI Indus,17.54,17.54,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBC,E-TRACS UBS Bloomberg CMCI Lives,18.15,18.15,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAUD,Citigroup Global Markets Holdings linked to the VelocityShares Daily 4X Long AUD,18.84,18.84,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAG,E-TRACS UBS Bloomberg CMCI Agric,16.52,16.52,15.155963,0.0,1.09,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZA,罗素2000指数三倍做空ETF,10.58,11.02,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXT,德事隆,65.96,65.07,35.869796,3.014564,1.8140610000000001,224000000.00000003_46.41%_3726000000.0_3.39%,189000000.0_87.13%_3296000000.0_6.56%,-106000000.0_-149.53%_4017000000.0_5.02%,159000000.0_-62.23%_3484000000.0000005_7.17%,224000000.00000003,46.41%,3726000000.0,3.39%,189000000.0,87.13%,3296000000.0,6.56%,-106000000.0,-149.53%,4017000000.0,5.02%,159000000.0,-62.23%,3484000000.0000005,7.17%
TWX,时代华纳,98.77,98.77,14.114512,2.592508,6.997762,0_0_0_0,1642000000.0000002_15.39%_7995999999.999999_3.37%,1388000000.0_373.72%_8611000000.0_9.12%,1371000000.0_-6.54%_7595000000.0_5.97%,0,0,0,0,1642000000.0000002,15.39%,7995999999.999999,3.37%,1388000000.0,373.72%,8611000000.0,9.12%,1371000000.0,-6.54%,7595000000.0,5.97%
TTF,泰国基金,11.27,11.27,0.0,1.12235,-1.72,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRR,TRC Companies,17.55,17.55,30.258621999999995,3.2386,0.58,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPVY,Triplepoint Venture Growth BDC Corp,25.1518,25.1518,18.395513,0.0,1.3672790000000001,8395000.0_5.98%_16202000.0_5.87%,7943000.0_110.30%_12619000.0_-11.53%,3850000.0_-44.56%_11065000.0_4.88%,3679000.0_-67.83%_10419000.0_-8.36%,8395000.0,5.98%,16202000.0,5.87%,7943000.0,110.30%,12619000.0,-11.53%,3850000.0,-44.56%,11065000.0,4.88%,3679000.0,-67.83%,10419000.0,-8.36%
TPGH,TPG Pace Holdings Corp.,10.08,10.08,89.379134,26.236065999999997,0.112778,"1635000.0_3,745.18%_1801300.0_0","1126400.0_1,516.27%_0_0",-191700.00000000003_0_0_0,-94400.0_0_0_0,1635000.0,"3,745.18%",1801300.0,0,1126400.0,"1,516.27%",0,0,-191700.00000000003,0,0,0,-94400.0,0,0,0
TNK,Teekay Tankers,1.06,1.05,0.0,0.296058,-0.295062,-27413000.0_26.85%_172000000.0_57.79%,-19153000.0_-615.84%_168000000.0_29.11%,-1879000.0_-120.69%_101000000.0_-18.29%,-22380000.0_-327.10%_91238000.0_-16.72%,-27413000.0,26.85%,172000000.0,57.79%,-19153000.0,-615.84%,168000000.0,29.11%,-1879000.0,-120.69%,101000000.0,-18.29%,-22380000.0,-327.10%,91238000.0,-16.72%
TNH,特拉制氮化学,83.96,83.96,13.213515,5.121636,6.3541,0_0_0_0,0_0_0_0,49400000.0_12.02%_97300000.0_4.40%,22800000.0_-20.83%_84500000.0_-6.22%,0,0,0,0,0,0,0,0,49400000.0,12.02%,97300000.0,4.40%,22800000.0,-20.83%,84500000.0,-6.22%
TMH,Team Health Holdings,43.5,43.5,72.499997,4.492036,0.6,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIME,Time Inc.,18.5,18.5,0.0,1.334281,-1.2778,0_0_0_0,0_0_0_0,0_0_0_0,13000000.0_111.61%_679000000.0_-9.47%,0,0,0,0,0,0,0,0,0,0,0,0,13000000.0,111.61%,679000000.0,-9.47%
TGNA,Tegna Inc,11.4,11.22,4.9009089999999995,2.162477,2.289371,92512000.0_170.97%_524000000.0_7.09%,55187000.0_-4.38%_501999999.99999994_9.37%,304000000.0_128.09%_490000000.00000006_-10.34%,42757000.0_-63.97%_463999999.99999994_-10.65%,92512000.0,170.97%,524000000.0,7.09%,55187000.0,-4.38%,501999999.99999994,9.37%,304000000.0,128.09%,490000000.00000006,-10.34%,42757000.0,-63.97%,463999999.99999994,-10.65%
TEP,Tallgrass Energy Partners LP Co,43.31,43.31,10.109200999999999,1.47325,4.284216000000001,0_0_0_0,110000000.00000001_52.74%_179000000.0_24.03%,92373000.0_36.23%_175000000.0_7.74%,186000000.0_200.08%_176000000.0_14.75%,0,0,0,0,110000000.00000001,52.74%,179000000.0,24.03%,92373000.0,36.23%,175000000.0,7.74%,186000000.0,200.08%,176000000.0,14.75%
TBZ,ProShares UltraShort 3-7 Year Tr,26.1,26.1,13.05,0.0,2.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBX,ProShares Short 7-10 Year Treasu,29.6,29.56,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAP.A,Molson Coors Brewing,67.5,67.5,9.804797,1.0830799999999998,6.884385000000001,0_0_0_0,283000000.0_0_2332000000.0_0,614000000.0_-57.87%_2580000000.0_12.45%,286000000.0_40.38%_2883000000.0_204.26%,0,0,0,0,283000000.0,0,2332000000.0,0,614000000.0,-57.87%,2580000000.0,12.45%,286000000.0,40.38%,2883000000.0,204.26%
TAGS,Teucrium Agricultural Fund,20.9,20.9,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SZO,PowerShares DB Crude Oil Short E,54.4318,54.4318,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYT,先正达,92.9,92.9,36.147861,0.9700280000000001,2.57,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVM,希尔威,2.32,2.3,0.0,1.322592,-0.61,0_0_0_0,0_0_0_0,0_0_0_0,14602000.0_-8.77%_47541000.0_2.68%,0,0,0,0,0,0,0,0,0,0,0,0,14602000.0,-8.77%,47541000.0,2.68%
SSI,Stage Stores Inc,1.86,1.85,0.0,0.176616,-2.175711,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI,Stoneridge Inc,25.11,24.73,12.59365,2.729662,1.963688,15120000.0_69.53%_221000000.0_5.50%,13380000.0_45.86%_225999999.99999997_10.58%,18908000.0_-61.01%_206999999.99999997_20.18%,8049000.0_-19.36%_204000000.0_17.10%,15120000.0,69.53%,221000000.0,5.50%,13380000.0,45.86%,225999999.99999997,10.58%,18908000.0,-61.01%,206999999.99999997,20.18%,8049000.0,-19.36%,204000000.0,17.10%
SQNS,Sequans Communications,1.3719999999999999,1.35,0.0,14.031220999999999,-0.364516,-8090000.0_-35.06%_12658000.0_-4.23%,-8749000.0_-56.12%_11234000.0_-9.62%,-7646000.0_-42.36%_11317000.0_-18.89%,-6920000.0_-35.00%_11299000.0_-9.30%,-8090000.0,-35.06%,12658000.0,-4.23%,-8749000.0,-56.12%,11234000.0,-9.62%,-7646000.0,-42.36%,11317000.0,-18.89%,-6920000.0,-35.00%,11299000.0,-9.30%
SPXN,ProShares S&P 500 Ex Financials ETF,58.9013,58.9013,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOP,ProShares UltraShort Oil & Gas Exploration & Production,16.08,16.08,2.4363639999999998,0.0,6.6,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOL,昱辉阳光,1.99,2.0,0.470861,0.799855,4.247539,421000.0_101.34%_27809000.0_-81.66%,"5440000.0_123.41%_44758000.0_18,705.88%",1700000.0_106.68%_64809000.0_-72.07%,0_0_0_0,421000.0,101.34%,27809000.0,-81.66%,5440000.0,123.41%,44758000.0,"18,705.88%",1700000.0,106.68%,64809000.0,-72.07%,0,0,0,0
SNI,史奎普斯,90.04,90.04,17.38224,4.362476999999999,5.18,0_0_0_0,0_0_0_0,0_0_0_0,163000000.0_-10.32%_826000000.0_2.79%,0,0,0,0,0,0,0,0,0,0,0,0,163000000.0,-10.32%,826000000.0,2.79%
SMK,ProShares UltraShort MSCI Mexico,15.5,15.5,0.0,0.0,-0.22,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
