code,name,open,latestPrice,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09
BEMO,Aptus Behavioral Momentum ETF,34.9,35.12,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EYLD,Cambria Emerging Shareholder Yield ETF,30.605,30.78,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMG,GraniteShares S&P GSCI Commodity Broad Strategy No K-1 ETF,31.52,31.47,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPRF,Elkhorn S&P High Quality Preferred ETF,22.35,22.32,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLQS,Franklin LibertyQ U.S. Small Cap Equity ETF,28.87,28.794,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTG,Reaves Utility Income Fund,30.85,30.9,0.0,1.002932,-1.5195040000000002,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJCO,Majesco,7.78,7.77,0.0,6.230277,-0.063391,1035000.0_162.73%_33549000.0_20.15%,434000.0_154.32%_32948000.0_17.02%,"-3069000.0_-1,568.42%_31769000.0_5.85%",-716000.0_-429.95%_30347000.0_-2.25%,1035000.0,162.73%,33549000.0,20.15%,434000.0,154.32%,32948000.0,17.02%,-3069000.0,"-1,568.42%",31769000.0,5.85%,-716000.0,-429.95%,30347000.0,-2.25%
LTS,Ladenburg Thalmann Financial Ser,2.61,2.62,0.0,1.3490659999999999,-0.045108999999999996,9310000.0_602.64%_356000000.0_14.34%,5464000.0_248.52%_328000000.0_13.01%,6634000.0_968.28%_340000000.0_15.90%,3402000.0_145.27%_322000000.0_17.76%,9310000.0,602.64%,356000000.0,14.34%,5464000.0,248.52%,328000000.0,13.01%,6634000.0,968.28%,340000000.0,15.90%,3402000.0,145.27%,322000000.0,17.76%
DMRS,DeltaShares S&P 600 Managed Risk ETF,56.9272,56.9272,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PW,Power REIT,6.0,5.99,23.262317000000003,1.320345,0.257498,207500.0_5.23%_493600.0_0.47%,214600.0_11.67%_492600.0_0.26%,226300.0_208.85%_507900.0_3.54%,102700.0_126.70%_491800.0_0.01%,207500.0,5.23%,493600.0,0.47%,214600.0,11.67%,492600.0,0.26%,226300.0,208.85%,507900.0,3.54%,102700.0,126.70%,491800.0,0.01%
BZM,BlackRock Maryland Municipal Bon,13.795,13.8,22.177795,0.922317,0.6222439999999999,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NURE,NuShares Short-Term REIT ETF,26.94,26.936999999999998,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEAD,Reality Shares DIVCON Leaders Dividend ETF,33.35,33.48,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,Park National Corp,105.55,105.92,15.523620999999999,2.200429,6.82315,28241000.0_48.39%_86598000.0_14.10%,31123000.0_53.56%_91493000.0_18.77%,22831000.0_14.14%_84971000.0_-0.69%,22112000.0_-19.44%_79879000.0_-7.58%,28241000.0,48.39%,86598000.0,14.10%,31123000.0,53.56%,91493000.0,18.77%,22831000.0,14.14%,84971000.0,-0.69%,22112000.0,-19.44%,79879000.0,-7.58%
AIIQ,AI Powered International Equity ETF,24.49,24.4729,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COM,Direxion Auspice Broad Commodity Strategy ETF,25.51,25.505,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MZA,BlackRock MuniYield Arizona Fund,12.28,12.39,66.412593,0.881208,0.18656099999999998,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRVR,Pacer Benchmark Data & Infrastructure Real Estate SCTR ETF,25.5121,25.48,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMMV,iShares Edge MSCI Min Vol USA Small-Cap ETF,32.11,31.915,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFFR,ETFIS Series Trust I ETF,23.5223,23.6294,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UITB,USAA Core Intermediate-Term Bond ETF,47.8,47.84,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTSK,Ladenburg Thalmann Financial Services Inc,24.51,24.675,0.0,0.0,0.0,9310000.0_602.64%_356000000.0_14.34%,5464000.0_248.52%_328000000.0_13.01%,6634000.0_968.28%_340000000.0_15.90%,3402000.0_145.27%_322000000.0_17.76%,9310000.0,602.64%,356000000.0,14.34%,5464000.0,248.52%,328000000.0,13.01%,6634000.0,968.28%,340000000.0,15.90%,3402000.0,145.27%,322000000.0,17.76%
GSS,金星资源,0.721,0.7329,0.0,21.927267999999998,-0.13,0_0_0_0,0_0_0_0,0_0_0_0,13703000.0_157.59%_87772000.0_58.12%,0,0,0,0,0,0,0,0,0,0,0,0,13703000.0,157.59%,87772000.0,58.12%
IETC,iShares Evolved U.S. Technology ETF,27.23,27.12,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLV,Clough Global Allocation Fund,11.81,11.9003,21.815478,0.8766129999999999,0.5454979999999999,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMMF,WisdomTree Emerging Markets Multifactor Fund,23.85,23.83,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QMOM,MomentumShares US Quantitative Mom ETF,31.79,31.4571,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMRM,DeltaShares S&P 400 Managed Risk ETF,54.35,54.4116,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSCS,Invesco BulletShares 2028 Corporate Bond ETF,19.66,19.655,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPTY,PPTY U.S. Diversified Real Estate ETF,27.62,27.67,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBH,Neuberger Berman Intermediate Mu,12.92,12.9872,36.617185,0.8701260000000001,0.354675,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIBR,iShares Edge U.S. Fixed Income Balanced Risk ETF,96.19,96.23,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUO,Continental Materials Corp,15.94,15.94,0.0,0.535323,-1.684073,2113000.0_105.54%_43300000.0_8.56%,"-6193000.0_-1,367.54%_36873000.0_8.12%",377000.0_12.54%_40193000.0_8.64%,835000.0_-19.87%_38627000.0_2.60%,2113000.0,105.54%,43300000.0,8.56%,-6193000.0,"-1,367.54%",36873000.0,8.12%,377000.0,12.54%,40193000.0,8.64%,835000.0,-19.87%,38627000.0,2.60%
RBUS,Nationwide Risk-Based U.S. Equity ETF,27.8,27.8,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCAN,SPDR Solactive Canada ETF,58.35,58.655,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IAF,Aberdeen Australia Equity Fund I,5.6,5.63,15.113567000000002,0.9103129999999999,0.37251300000000004,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIP,Eaton Vance Pennsylvania Munic,11.3,11.38,51.030704,0.8299709999999999,0.223003,0_0_0_0,-436200.0_44.69%_693199.9999999999_-3.79%,-436200.0_44.69%_693199.9999999999_-3.79%,776200.0_-6.64%_711900.0_-1.50%,0,0,0,0,-436200.0,44.69%,693199.9999999999,-3.79%,-436200.0,44.69%,693199.9999999999,-3.79%,776200.0,-6.64%,711900.0,-1.50%
JPED,JPMorgan Event Driven ETF,26.075,26.075,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIF,RMR Real Estate Income Fund,17.5,17.44,0.0,0.7700229999999999,-0.105755,298100.0_-91.60%_5212600.0_33.91%,298100.0_-91.60%_5212600.0_33.91%,561900.0_129.61%_1429400.0_83.94%,561900.0_129.61%_1429400.0_83.94%,298100.0,-91.60%,5212600.0,33.91%,298100.0,-91.60%,5212600.0,33.91%,561900.0,129.61%,1429400.0,83.94%,561900.0,129.61%,1429400.0,83.94%
VFL,Delaware Investments National Mu,11.66,11.77,18.713133,0.8209620000000001,0.62897,0_0_0_0,-51600.0_96.37%_1056800.0_1.27%,-51600.0_96.37%_1056800.0_1.27%,1475700.0_9.13%_1032800.0_-0.36%,0,0,0,0,-51600.0,96.37%,1056800.0,1.27%,-51600.0,96.37%,1056800.0,1.27%,1475700.0,9.13%,1032800.0,-0.36%
GSEU,Goldman Sachs ActiveBeta Europe Equity ETF,29.4947,29.66,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOUT, Innovator IBD Breakout Opportunities ETF,23.23,23.2691,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVO,Eaton Vance Ohio Municipal Incom,11.97,12.02,0.0,0.823166,-0.110767,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATNM,"Actinium Pharmaceuticals, Inc.",0.8,0.7917,0.0,5.0498,-0.24854099999999998,-4862800.0_31.06%_0_0,-6314299.999999999_21.67%_0_0,-5163099.999999999_22.89%_0_0,-6322900.0_4.18%_0_0,-4862800.0,31.06%,0,0,-6314299.999999999,21.67%,0,0,-5163099.999999999,22.89%,0,0,-6322900.0,4.18%,0,0
FLQL,Franklin LibertyQ U.S. Equity ETF,31.06,31.06,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRTY,Cambria Trinity ETF,24.9,24.91,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOM,Nuveen Missouri Premium Income M,12.15,12.1881,77.938498,0.90374,0.156381,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NULG,NuShares ESG Large-Cap Growth ETF,36.21,36.1857,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONTL,O'Shares FTSE Russell International Quality Dividend ETF,25.802,25.802,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPEI,First Trust Institutional Preferred Securities and Income ETF,18.955,19.0,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MVF,BlackRock MuniVest Fund,8.54,8.45,23.028476,0.895597,0.366937,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JMBS,Janus Henderson Mortgage-Backed Securities ETF,49.5381,49.5391,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAB,SPDR Barclays Aggregate Bond ETF,27.36,27.39,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZGBR,SPDR Solactive United Kingdom ETF,51.0007,51.004,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYLB,DBX ETF Trust,49.08,49.15,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDVV,Fidelity Covington Trust Core Dividend ETF,30.71,30.7496,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPB,Merrill Lynch Depositor Inc 6.05,27.02,27.0355,0.0,0.00063,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHS,纽伯格伯曼高地策略基金,10.71,10.77,60.254783999999994,0.842916,0.178741,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGI,Birks Group Inc.,1.2361,1.25,1.9190759999999998,0.8913770000000001,0.651355,0_0_0_0,8013000.0_131.66%_32273500.0_4.81%,8013000.0_131.66%_32273500.0_4.81%,-2163500.0_-117.44%_24915500.0_-9.15%,0,0,0,0,8013000.0,131.66%,32273500.0,4.81%,8013000.0,131.66%,32273500.0,4.81%,-2163500.0,-117.44%,24915500.0,-9.15%
GLDM,SPDR Gold MiniShares Trust,11.88,11.9,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAAU,Perth Mint Physical Gold ETF,11.86,11.87,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSJQ,Invesco BulletShares 2026 High Yield Corporate Bond ETF,24.85,24.85,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTO,Claymore Exchange-Traded Fund Trust 2,51.34,51.17,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAAX,VanEck Vectors Real Asset Allocation ETF,25.451,25.4747,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDLS,WisdomTree Dynamic Currency Hedged International SmallCap Equity,30.982,31.01,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EWSC,Guggenheim S&P SmallCap 600 Equal Weight ETF,58.7301,58.645,127.48912800000001,0.0,0.46,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKC,REX BKCM ETF,23.9501,23.93,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USHY, iShares Broad USD High Yield Corporate Bond ETF,48.3,48.33,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDMO,Fidelity Covington Trust Momentum Factor ETF,34.35,34.47,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBDS,iShares iBonds Dec 2027 Term Corporate ETF,23.27,23.2697,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UIVM,USAA MSCI International Value Momentum Blend Index ETF,47.12,47.53,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFFD,Global X U.S. Preferred ETF,23.36,23.47,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDHY,Fidelity High Yield Factor ETF,50.11,49.99,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPYX,SPDR S&P 500 Fossil Fuel Free ETF,70.11,69.7,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROX,Castle Brands,1.0,1.0,0.0,38.276975,-0.003372,-307400.0_64.48%_21270100.000000004_10.71%,190200.0_-72.82%_21761000.0_7.67%,664599.9999999999_-25.52%_22140900.0_32.87%,280600.0_157.29%_19134500.0_8.01%,-307400.0,64.48%,21270100.000000004,10.71%,190200.0,-72.82%,21761000.0,7.67%,664599.9999999999,-25.52%,22140900.0,32.87%,280600.0,157.29%,19134500.0,8.01%
DJD,Claymore Exchange-Traded Fund Trust,36.2106,36.2106,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IAGG,iShares International Aggregate Bond Fund,51.8,51.7,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEIH,iShares Evolved U.S. Innovative Healthcare ETF,26.9127,26.81,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGRO,iShares International Dividend Growth ETF,53.96,54.4,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBML,iShares iBonds Dec 2023 Term Muni Bond ETF,24.69,24.7,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AINC,Ashford Inc,75.0,75.1,0.0,4.3039629999999995,-3.003723,8932000.0_223.52%_54482000.0_185.31%,-5835000.0_-114.29%_47986000.0_280.96%,-7982000.0_-388.49%_29172000.0_49.54%,-2258000.0_-106.78%_18733000.0_13.27%,8932000.0,223.52%,54482000.0,185.31%,-5835000.0,-114.29%,47986000.0,280.96%,-7982000.0,-388.49%,29172000.0,49.54%,-2258000.0,-106.78%,18733000.0,13.27%
EVJ,Eaton Vance New Jersey Municipal,11.03,11.0906,63.759236,0.826967,0.17394500000000002,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USTB,USAA Core Short-Term Bond ETF,49.3317,49.4,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFHY,WisdomTree Fundamental U.S. Short-Term High Yield Corporate Bond Fund,50.3141,50.2501,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJPN,SPDR MSCI Japan StrategicFactors ETF,78.97,78.97,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZHOK,SPDR Solactive Hong Kong ETF,57.13,57.13,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XUSA,QuantX Dynamic Beta US Equity ETF,30.83,30.88,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XU,Elkhorn S&P MidCap Utilities Portfolio,15.85,15.85,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XS,Elkhorn S&P MidCap Consumer Staples Portfolio,14.03,14.03,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRA,Exeter Resource Corp,1.55,1.55,0.0,10.019522,-0.06,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XMX,WisdomTree Global ex-Mexico Equity Fund,29.88,29.88,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM,Elkhorn S&P MidCap Materials Portfolio,16.07,16.07,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XF,Elkhorn S&P MidCap Financials Portfolio,15.2529,15.2529,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XD,Elkhorn S&P MidCap Consumer Discretionary Portfolio,15.0094,15.0094,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WFIG,WisdomTree Fundamental U.S. Corporate Bond Fund,47.44,47.44,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VSL,Volshares Large Cap ETF,25.825,25.825,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VALQ,American Century STOXX U.S. Quality Value ETF,40.71,40.71,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UWN,Nevada Gold & Casinos Ltd,2.41,2.41,35.587188,1.187919,0.067721,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UQM,UQM Technologies Inc,1.44,1.45,0.0,13.604111999999999,-0.11595899999999999,-2469700.0_-83.18%_2701700.0_51.02%,-1932800.0_-20.35%_1611600.0_58.77%,-1280700.0_85.27%_2222200.0_33.32%,-543400.0_77.05%_2752600.0_169.56%,-2469700.0,-83.18%,2701700.0,51.02%,-1932800.0,-20.35%,1611600.0,58.77%,-1280700.0,85.27%,2222200.0,33.32%,-543400.0,77.05%,2752600.0,169.56%
ULBR,Citigroup Global Markets Holdings Inc.,40.3005,40.3005,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UJUL,Innovator S&P 500 Ultra Buffer ETF,25.44,25.44,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLEH,FlexShares Currency Hedged Morningstar EM Factor Tilt Index Fund,27.06,27.06,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFIV,Global X MSCI Colombia ETF,24.3816,24.3816,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAXF,American Century Diversified Municipal Bond ETF,49.87,49.87,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STS,Supreme Industries Inc,21.0,21.0,23.696682,2.9894380000000003,0.8862,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGB,Southwest Georgia Financial Corp,23.0,23.0,14.464044,1.396307,1.59015,1147700.0_6.92%_5486900.000000001_2.43%,1232400.0_15.68%_5227300.0_-0.90%,717200.0_-28.42%_5344200.0_5.86%,951500.0_-2.18%_5280900.0_5.38%,1147700.0,6.92%,5486900.000000001,2.43%,1232400.0,15.68%,5227300.0,-0.90%,717200.0,-28.42%,5344200.0,5.86%,951500.0,-2.18%,5280900.0,5.38%
SDGA,Impact Shares Sustainable Development Goals Global Equity ETF,19.6,19.6,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPUT,WisdomTree CBOE Russell 2000 PutWrite Strategy Fund,25.5,25.5,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RLGT,Radiant Logistics,5.77,5.8,35.076473,2.14899,0.165353,"4947000.0_1,083.50%_234000000.0_15.84%",700000.0_-24.08%_204000000.0_12.19%,3897000.0_48.40%_206999999.99999997_3.94%,888000.0_-52.61%_198000000.0_1.46%,4947000.0,"1,083.50%",234000000.0,15.84%,700000.0,-24.08%,204000000.0,12.19%,3897000.0,48.40%,206999999.99999997,3.94%,888000.0,-52.61%,198000000.0,1.46%
RIDV,Oppenheimer International Ultra Dividend Revenue ETF,24.2,24.2,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
