code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,month_rs,price,volume_end,volume_start,year,year_rs
PLPC,Preformed Line Products Company,21.567482,1.724273,3.80202,6735000,0.6205,205,0.279888441,44.8045122,159310.2718,69111.76471,17,0.234927462
RYAM,Rayonier Advanced Materials Inc.,2.512512,1.457547,8.370108,53389000,10.6748,52,0.27960512,16.79019231,14265879.85,13788114.08,4,0.192943478
QSII,Quality Systems,1292.241977,4.264078,0.017311,2648000,-0.3203,252,0.279255025,14.51771825,10277281.87,8668001.587,21,0.226941547
PLXS,普雷克萨斯,0,2.226632,-0.89497,26501000,0.036,252,0.278821983,29.25152778,4684612.968,11494402.38,21,0.228507941
PAH,Platform Specialty Products Corporation,0,1.432959,-0.564782,11800000,1.1967,57,0.278122519,15.35754386,56546606.48,36094078.86,4,0.203864719
NEU,NewMarket,26.340739,8.226927,15.066396,52885000,-0.1569,252,0.277897789,147.9320238,1665678.548,1620974.127,21,0.234228593
HCKT,哈克特服务,17.561942,4.919512,1.156478,11521000,1.4255,129,0.277094673,8.263837209,2369647.446,2481882.813,10,0.244578795
USCR,US Concrete Inc,23.625878,2.763756,2.061299,16278000,7.9298,92,0.276816844,35.42597826,6427581.957,798067.3913,7,0.21492696
USNA,优莎娜,39.551019,7.49487,3.353896,33907000,0.4578,93,0.276258061,134.968172,1902687.447,1256500,7,0.21448991
PPG,PPG工业,18.946112,5.481581,5.838665,375000000,-0.2515,252,0.276054341,50.47185516,42325340.4,28717847.62,21,0.179296192
WIFI,Boingo Wireless,0,12.556285,-0.132224,2510000,1.3195,89,0.275755308,11.01292472,6606992.733,3083186.364,7,0.22307087
MA,万事达,46.633888,41.364266,4.490297,1569000000,0.3331,149,0.27556799,60.97395973,91530843.23,483508905.4,12,0.21373695
DORM,Dorman Products,23.610044,3.962013,3.423543,34339000,0.2075,149,0.274985784,33.14667785,4061915.467,1232918.919,12,0.215691963
DYSL,Dynasil Corporation of America,48.324742,1.16463,0.027936,376000,2.757,94,0.274903695,1.647425532,630772.0638,648506.383,7,0.20478827
CPA,科帕控股,8.948688,1.578268,9.215877,49894000,-0.208,154,0.27489832,74.85769481,8700228.584,7800653.247,12,0.213792791
ACM,Aecom Technology Corporation,37.330885,1.321655,0.897916,75142000,-0.4478,137,0.273849113,28.94262774,20794233.64,18369382.35,11,0.202170187
ECOL,US Ecology,25.684914,4.677226,2.826562,13220000,1.6183,252,0.273614629,20.77946429,2047910.31,1153680.159,21,0.214509055
SPRT,support.com,0,0.913377,-0.023471,396000,3.4,219,0.273267994,13.19246027,1533019.173,2350211.266,18,0.222874619
CRS,卡朋特科技,14.74621,1.85618,3.957627,42800000,0.6784,252,0.272855591,33.99315476,9430064,8448771.429,21,0.223019822
PTNR,Partner Communications Company L,182.858512,2.017264,0.024992,2000000,-0.9565,228,0.272013142,9.550784211,1832835.298,4680841.228,19,0.210100979
RCII,Rent-A-Center Inc,48.647505,2.939242,0.302996,13753000,2.5465,252,0.271931654,21.18290952,18621894.34,13834135.71,21,0.212295143
MIDD,The Middleby Corporation,22.278643,4.426988,5.353109,83988000,0.0828,252,0.271382288,36.66232143,8448144.46,6564426.19,21,0.224161358
STRA,Strayer Education,102.374615,12.828259,1.328552,5188000,-0.4964,252,0.270761653,90.37054881,3486162.421,2275356.349,21,0.223607158
ARCO,Arcos Dorados Holdings,15.335638,3.651411,0.446672,1106000,1.2737,90,0.270131525,10.25844444,12253469.22,24531942.22,7,0.209557982
SPCB,SuperCom Ltd.,0,0.928661,-0.287204,33000,1.0499,61,0.269641604,5.680819672,2208659.032,3092161.4,5,0.198691538
IIVI,II-VI Inc,33.948094,2.918673,1.408032,27167000,-0.1679,252,0.269524761,14.06499722,7163181.46,6592403.175,21,0.227950131
MUR,墨菲石油,0,1.163492,-0.807767,45518000,3.5905,252,0.269218446,36.07541746,47441062.71,25302793.65,21,0.210769902
GILT,吉来特卫星网络,48.193968,2.143939,0.181143,2151000,0.0089,252,0.268959097,212.0935631,1148547.794,1344439.683,21,0.240151278
HXL,赫氏,20.895094,4.190906,3.20793,68800000,0.1169,252,0.268681347,23.41450873,14958845.33,6632616.667,21,0.205728705
XEC,Cimarex Energy Co,13.446578,2.771654,6.239506,141000000,0.4497,193,0.26840127,68.08498549,21261490.58,17238715.63,16,0.209060188
CTS,CTS Corp,78.152328,3.169902,0.445924,7209000,-0.2766,252,0.26821146,17.72271825,2184243.69,3872692.063,21,0.20343038
ORBK,奥宝科技,19.530384,3.182558,3.29333,35725000,0.4526,252,0.268097482,22.22350397,3709992.373,4599487.897,21,0.211049422
DHI,霍顿房屋,12.940238,1.968389,3.474434,454000000,0.5699,252,0.267960504,18.7145119,125470076.3,56488152.29,21,0.199802113
GLOG,GasLog,68.340361,1.498969,0.24656,14212000,1.0585,79,0.267757906,15.98139241,11132691.38,11371048.72,6,0.20351535
UHAL,Amerco,9.322067,2.026274,40.441673,128000000,0.013,252,0.267496882,119.2253968,911507.6667,1217696.032,21,0.218921381
CKX,CKX Lands,16.297376,1.355807,0.645472,151700,-0.2894,252,0.267246966,9.958367063,27145.49206,24508.73016,21,0.208147955
KORS,迈克高仕,17.312056,5.475883,4.321266,186000000,0.4837,81,0.266895441,57.76345679,61917697.37,66278437.5,6,0.197973335
CYOU,畅游,16.408411,0.91054,0.873942,32083000,-0.378,114,0.266700151,28.36276316,4261188.702,6373663.158,9,0.22258421
EAT,布林克国际,15.934459,-2.679547,2.754408,43723000,-0.1356,252,0.266434289,27.14391548,31431305.97,24739561.11,21,0.198630121
CSGS,CSG系统国际,20.565181,3.545819,1.80013,15117000,0.3053,252,0.266329554,26.27579365,4466161.143,12426793.65,21,0.192817626
ASX,日月光半导体,20.362939,0.186636,0.233758,11652000000,0.4239,216,0.266247941,3.280850463,22923853.68,15916697.44,18,0.211221176
HFC,HollyFrontier,9.258523,2.20084,7.947272,363000000,3.8994,252,0.266089198,20.74041627,54570027.57,17188906.35,21,0.236680563
ARKR,Ark Restaurants Corp,15.581901,1.848244,1.443983,2925000,0.7369,252,0.265652998,18.35364722,95814.2381,121150,21,0.208117665
WLFC,Willis Lease Finance Corporation,3.417055,0.820057,10.014473,8359000,0.3955,252,0.265601341,13.85126984,318616.754,304119.0476,21,0.209530426
CVU,CPI Aerostructures,12.319351,1.00704,0.706206,1257200,0.642,252,0.265353057,8.045559524,475660.3492,380149.5,21,0.237829613
GRUB,GrubHub Inc,94.86805,8.968401,1.45929,30120000,1.0415,54,0.265239438,49.81546296,36850334.52,33348717.81,4,0.195452403
NSYS,Nortech Systems Incorporated,0,0.555972,-0.878575,390000,25.375,252,0.265204759,5.260715079,186598.7619,106800.7937,21,0.227268783
ETH,伊森艾伦室内装饰,17.164358,1.579738,1.331247,11478000,-0.0175,252,0.265133964,28.87913373,6210447.595,7397638.889,21,0.210760606
HOLX,上巨实业医疗,0,4.3393,-0.279705,113000000,0.8975,252,0.265081591,17.55748016,60504058.21,23244663.49,21,0.213941544
MTOR,美驰,5.834907,6.842325,3.688148,67000000,0.3137,91,0.265043703,12.18373626,22920663.8,29707417.78,7,0.214778438
BMI,Badger Meter,54.760619,5.52055,0.998893,6154000,-0.4202,252,0.265034682,17.01760992,3660089.913,1219715.873,21,0.219928371
ACMR,Acm Research Inc.,25.050891,4.702123,0.538903,3215000,7.684,11,0.265020875,9.921818182,1338325,1289086,0,0.086675768
FORM,FormFactor,34.672345,2.160316,0.40378,9123000,-0.481,184,0.264999758,16.6355163,8940055.609,12553935.87,15,0.230668024
JBSS,John B. Sanfilippo & Son,25.680403,3.415802,2.848086,5601000,-0.167,252,0.264458921,21.47938492,983182.8889,929074.6032,21,0.225849801
CTRL,Control4 Corporation,49.136514,5.622002,0.750155,6640000,0.7749,62,0.264166223,16.62427419,7640689.968,4900242.742,5,0.211393163
VEDL,Vedanta  Limited,7.460086,0.059614,1.710436,22480000000,-0.0097,61,0.264111662,13.15114754,8378302.774,4395394.567,5,0.19230611
ATVI,动视暴雪,112.591595,5.459777,0.658042,402000000,0.6543,252,0.263973527,14.94896905,181429924.5,187708178.7,21,0.211365481
SXC,SunCoke Energy,4.582032,1.631573,2.463972,11400000,1.3619,87,0.263807123,13.57885057,14725821.98,10390248.84,7,0.213067257
SDR,SandRidge Mississippian Trust II,7.254498,1.737351,0.215039,2749000,-0.2011,78,0.263556441,6.499762821,3684790.103,6715076.923,6,0.201823429
VSI,Vitamin Shoppe,0,1.693463,-4.376255,7180000,1.0459,108,0.263387412,33.01648148,9009196.019,6848487.037,9,0.194781388
SKYW,西空航空,7.004256,1.791309,9.137301,75859000,0.5028,252,0.263366126,20.04047619,7949603.159,11542278.57,21,0.213905186
TMUS,T-Mobile US Inc,11.711265,2.369278,5.585221,782000000,0.346,138,0.263337659,35.36978261,85159510.77,53297447.83,11,0.214933433
MTR,Mesa Royalty Trust,10.786955,9.555829,1.350242,484000,-0.2773,252,0.263161328,40.40322143,157317.5952,64369.84127,21,0.220747748
TTEC,TeleTech Holdings,0,3.607062,-0.362286,6297000,-0.6013,252,0.262992773,18.66166667,3549493.087,8285650.794,21,0.219849111
VLO,瓦莱罗能源,11.669395,2.366798,10.330441,875000000,0.5297,252,0.262886871,33.30194881,173408641.7,143929800.8,21,0.222921878
PLUS,正羽科技,24.496158,3.682389,4.161877,15273000,0.1378,250,0.262573551,19.1945976,1292857.832,1444798.4,20,0.203502894
FCFS,第一富金融服务,22.805695,2.766118,3.584631,30171000,0.9799,252,0.262388435,25.82357937,4316444.881,4106592.063,21,0.217364606
PBH,普雷斯蒂奇,5.990695,1.71091,6.413279,34466000,0.0209,164,0.262222315,23.75628049,7958015.378,6040358.537,13,0.212231275
CMG,墨式烧烤,85.811989,10.40072,6.068033,46884000,-0.2974,153,0.262023454,303.1537908,16306307.9,13726507.89,12,0.224891808
DCP,DCP Midstream Partners L.P.,0,0.926965,-0.160503,51000000,-0.427,154,0.261763593,36.43805195,8352208.961,2265000,12,0.19816605
SUMR,Summer Infant,0,3.025363,-0.288671,298000,-0.4492,41,0.261337774,1.820973171,1182714.571,661500.7,3,0.178317257
CVRR,CVR Refining LP,10.556667,2.354058,2.069782,118000000,7.2105,69,0.261160686,18.35666667,12666703.97,11024821.91,5,0.190469456
SBH,Sally Beauty,8.003363,-5.604337,1.905449,58226000,-0.1249,143,0.260784401,18.60048951,35627990.83,20067525.35,11,0.199762299
OFLX,欧美佳福莱克斯,50.885371,14.825632,1.727019,4812000,0.5603,158,0.260688789,26.01433544,152180.0886,126362.0253,13,0.234476363
FLXS,弗莱克斯蒂尔工业,16.277073,1.190757,2.251019,2186000,-0.6369,252,0.26065948,20.62347222,328201.9206,126517.4603,21,0.210611885
HTHT,华住,51.302511,10.291005,0.674236,340000000,-0.1231,103,0.260376305,10.52916311,21376362.6,13146305.88,8,0.21207902
HNI,HNI Corp,20.917001,3.676096,2.108811,18596000,0.3421,252,0.259924706,33.76650794,4278279.802,2997872.222,21,0.208936412
EPAM,Epam Systems,59.592416,6.814556,2.366073,50255000,0.3452,80,0.259780722,60.494375,8008165.2,6173307.5,6,0.185702391
JOE,圣乔,16.772055,2.038609,1.058308,26067000,1.4559,252,0.259376144,29.49625675,11869901.93,6463991.27,21,0.19840377
GPI,汽车一组,7.079563,1.279444,11.092493,56463000,0.4428,252,0.259205073,41.4093254,7104662.357,4198572.222,21,0.216852278
JMEI,聚美优品,0,0.432225,-0.03794,336000000,5.6009,53,0.258905563,9.381132075,23012742.93,34309510.58,4,0.168205019
DGII,美国迪进国际,173.376235,1.111871,0.076135,2621000,0.9633,252,0.25870961,10.36632937,1946561.778,2645137.302,21,0.203984706
HSII,海德思哲服务,0,3.510924,-0.512036,11463000,1.6282,234,0.2587065,25.84363248,2090350.957,3645726.496,19,0.218557879
LAWS,劳森产品,10.961037,2.937676,2.928555,3194000,-0.5608,252,0.25859767,25.28521825,396605.6746,264547.619,21,0.232978203
CUB,Cubic Corp,267.749451,3.043834,0.282727,4410000,1.2008,252,0.258573649,31.24822738,2469577.278,1782008.73,21,0.207601661
CALM,Cal-Maine Foods,19.236462,2.555654,2.604429,72096000,3.9294,252,0.258011468,16.21440476,9408831.603,7517017.46,21,0.230331371
IP,国际纸业,7.161512,3.096457,7.237299,407000000,4.0875,252,0.257625318,38.25623016,87923826.09,53479932.54,21,0.178134484
ECT,ECA Marcellus Trust I,7.222028,0.685036,0.263084,1127300,-0.3582,99,0.257561627,10.29790404,1331565,2316163.265,8,0.198377783
KOP,科佩斯控股,31.189488,8.199091,1.122173,1000000,-0.9495,152,0.257014236,32.64335526,2525777.276,3802780.263,12,0.227115797
GNRC,Generac控股,16.911178,5.461839,3.214442,54231000,1.1371,104,0.256893743,35.14942308,13086360,8593619.231,8,0.189004945
CYBR,Cyber-Ark Software,132.239539,6.628031,0.561103,8377000,1.5807,49,0.25676166,49.77428571,11038184.68,29818801,4,0.175561667
FSS,联邦信号,18.833304,3.184814,1.383188,26900000,1.3596,252,0.256618786,15.22980675,5954795.563,4430282.54,21,0.20621884
CORE,科尔.马克控股,48.017295,2.979531,0.74015,11000000,0.5942,162,0.256487227,16.85936728,5386018.815,3959649.383,13,0.198438561
QLYS,科力斯,114.626058,9.614877,0.785598,10293000,0.4292,73,0.25629734,36.74821918,7030231.622,4853427.778,6,0.211105758
CNX,康索尔能源,4.337205,0.786709,3.668261,61394000,-0.6378,234,0.256174673,27.31267094,79519433.18,36659578.63,19,0.225443765
BPT,BPT信托,7.258045,966.987578,4.009344,27215000,0.1578,252,0.25571079,51.72704365,3720386.333,2828419.841,21,0.211756779
APOG,Apogee Enterprises,17.995567,2.689251,2.772905,15373000,-0.0454,252,0.255078941,21.25855159,4628778,3267393.651,21,0.201500461
UFPI,Universal Forest Products,16.103305,2.212112,2.301391,45130000,0.3053,252,0.25416531,13.91059484,7354481.762,4773733.333,21,0.221280815
MGI,速汇金国际,0,-1.437372,-0.566942,2300000,-0.629,65,0.25407212,12.01030769,9470394.515,4604063.875,5,0.160611338
ALGT,Allegiant Travel Company,10.459673,3.394094,12.944956,50016000,0.0199,142,0.254065896,90.91549296,2753560.563,4825222.535,11,0.216140758
ENSG,恩赛因,28.303643,3.739172,1.370495,22326000,0.8034,131,0.253898811,13.05883588,4872473.106,5776606.154,10,0.200036429
LRN,K12国际学校,24.846823,1.177219,0.703108,9347000,2.4156,123,0.253871258,20.4295935,4842410.258,4795665.574,10,0.226715239
PH,汉尼汾,21.506657,3.891989,7.97567,353000000,0.2044,252,0.25365974,64.3875119,28185138.04,32486417.86,21,0.176351
NUS,如新集团,29.317364,5.489923,2.709657,50961000,0.2122,252,0.253632101,31.26242063,17595610.57,4426633.333,21,0.217792697
TKC,土耳其移动通信,10.079623,2.985698,0.473232,429000000,-0.3994,219,0.253588693,11.80326667,10520449.18,12542112.6,18,0.199678582
IPG,埃培智,15.336622,4.259112,1.491854,148000000,0.3736,252,0.253185928,18.77406746,111097035.3,51521817.46,21,0.200981481
MCS,马库斯,14.791559,2.359135,2.65016,18712000,0.8481,252,0.252526132,17.2347619,1559355.865,1112870.238,21,0.205870458
CO,中国脐带血库,19.650936,1.732411,0.335353,74510000,0.065,107,0.252441177,5.366448598,3795421.333,1933288.679,8,0.18904855
COHU,科休半导体,21.026364,2.473677,1.239872,11648000,0.1168,252,0.25239718,16.27894841,2162501.317,3211745.238,21,0.218745736
EGOV,NIC Inc,19.924533,5.864259,0.855729,17011000,0.3322,231,0.251794612,11.24071429,5745881.879,5337389.565,19,0.202938568
ORN,Orion Marine Group,22.713163,1.056385,0.38656,2249000,1.9808,113,0.251622278,9.836283186,2638462.158,4234810.714,9,0.19472967
TMST,Timken Steel Corporation,0,1.086898,-0.750483,8400000,5.4615,52,0.25116889,19.15019231,9932825.538,12052942.42,4,0.171435139
ITRI,伊管,0,3.863183,-2.966561,3773000,-0.7486,252,0.250867976,40.81738095,7784728.929,5624226.19,21,0.217151651
UMC,联电,15.966579,0.03353,0.17474,2417000000,0.6356,217,0.250839201,4.220813364,41206866.61,70505554.19,18,0.190733837
ATHM,汽车之家,25.463291,6.860269,3.118607,689000000,0.3352,58,0.250743448,45.85293103,17674937.86,17403785,4,0.209830332
PENN,佩恩国民博彩,5.705386,114.458703,6.055681,53988000,2.1611,252,0.250616763,8.533750397,50836497.94,65988816.67,21,0.201671324
FB,Facebook,26.589856,6.352048,6.568106,5106000000,0.3112,77,0.250585052,97.00077922,485949266.5,921199592.1,6,0.183809562
TGP,Teekay LNG Partners L.P. Un,0,0.841993,-0.054027,6682000,1.49,161,0.250545723,29.30559006,5334351.037,2322388.75,13,0.193459284
FCN,FTI咨询,15.560221,2.188758,4.814199,43609000,9.4579,252,0.250312921,30.25936984,9412724.905,7169740.476,21,0.20812457
RGS,Regis Corp,114.408523,1.942294,0.187049,4762000,2.8005,252,0.250267108,22.367725,8109777.095,5921848.413,21,0.190040375
MKTX,MarketAxess Holdings,44.338592,12.630653,4.226115,40487000,0.0648,167,0.249739368,59.15826347,4408867.476,3131513.253,13,0.206952505
VVI,Viad Corp,34.254094,2.97836,1.808543,23380000,-0.1612,252,0.24948626,52.12837302,1862281.817,1906549.206,21,0.205280291
GEL,Genesis Energy L.P.,0,1.602809,-0.128311,10871000,-0.6763,252,0.249214614,21.73220238,6540624.365,620340.4762,21,0.193980008
FN,Fabrinet,21.172222,2.353233,2.259092,22768000,-0.1691,100,0.24905647,23.5907,8573637.74,3650930,8,0.224276166
PMD,Psychemedics Corporation,17.579454,5.93048,1.118351,1177000,0.2977,121,0.248632678,13.07549587,404769.0164,274301.6667,10,0.191179512
PLT,缤特力,0,7.154953,-0.172076,14471000,-0.2314,252,0.248465027,33.26460357,5919291.889,8187453.968,21,0.197178792
AUO,友达光电,4.16695,0.020656,1.02953,39713000,-0.9956,194,0.248421461,7.610653608,27031955.82,55658878.52,16,0.210706289
ALRM,"Alarm.com Holdings, Inc.",71.982068,10.022965,0.777138,10733000,0.088,40,0.248418908,31.194875,9147005.85,5583343.05,3,0.174667465
SPR,Spirit AeroSystems Holdings Inc,18.171355,9.656606,4.76134,145000000,3.5563,143,0.248400571,36.08447552,25106077.9,24643649.3,11,0.196593813
TNC,坦能,81.924326,4.513575,0.915479,12766000,5.8065,252,0.248182668,35.91892857,1851917.302,1079227.778,21,0.197136655
HUBG,枢纽,11.181419,2.187373,4.614799,22051000,1.3109,252,0.247449106,23.37628968,5906384.413,4565243.651,21,0.20472663
LGIH,LGI Homes Inc,8.681624,2.258993,6.537947,47608000,0.4786,59,0.247434982,32.82610169,8248490,4591564.448,4,0.198672595
CLH,Clean Harbors Inc,33.718084,3.270027,2.007528,30747000,0.1881,252,0.247433359,28.02960317,9523542.81,5750715.873,21,0.212813182
LOPE,大峡谷教育,25.033016,5.261649,4.792471,46038000,0.1554,119,0.24650661,40.46596639,5739570.283,7327101.695,9,0.197183269
CEO,中海油,14.306265,1.320075,12.0255,12739000000,0.5678,212,0.246421496,119.5957547,3284924.368,5390704.717,17,0.20432591
CPSI,Computer Programs and Systems,0,2.570065,-1.098445,328000,-0.7933,197,0.2463447,38.38817259,2136710.061,1837636.735,16,0.199771429
DLB,杜比,79.459898,3.393778,0.898944,83288000,0.0932,164,0.246014968,40.51384146,8837731.939,11999529.27,13,0.194619182
SLCA,US Silica Holdings,11.221348,1.291188,2.017583,17644000,-0.4011,80,0.245755215,30.452125,45361194.25,27905472.5,6,0.212176207
POOL,Pool Corporation,29.126759,20.709789,5.52619,117000000,0.237,252,0.245690743,39.06348532,5889221.246,7856651.103,21,0.174460921
HURN,休伦咨询,0,2.012107,-1.1007,5372000,1.0358,168,0.245580836,44.03735119,2881552.476,5669842.857,14,0.196694773
CVCO,卡寇工业,31.588593,4.62852,7.686319,19691000,0.6754,184,0.244662668,58.70331522,740406.6087,735781.5217,15,0.207686453
OTEL,Otelco Inc.,4.203254,9.511831,4.127754,2908000,0.8932,65,0.244545698,7.595275385,210972.0606,164455.9688,5,0.16304983
IEC,IEC Electronics,27.649723,3.511749,0.198917,204000,-0.7469,112,0.24451733,4.905257143,588477.9643,844412.5,9,0.216045268
EEFT,嘉银通,34.245849,4.626381,2.832168,43636000,-0.1502,252,0.244482192,29.90130952,6549991.69,4542913.492,21,0.206317932
NTES,网易,25.283143,4.25222,8.206654,2263000000,-0.2442,216,0.244475911,67.71081019,18766644.77,62736146.3,18,0.22850511
CRVL,CorVel Corp,29.31121,6.244595,2.052116,11778000,0.3422,252,0.244140055,20.03710397,980520.5476,1800037.46,21,0.213149868
AA,美国铝业,57.264208,1.612339,0.758589,230000000,0.6667,252,0.242971167,64.01046627,152322984.3,36987106.73,21,0.195500691
ALCO,阿利科公司,0,1.542764,-0.792544,9092000,0.6615,252,0.242623148,32.69452381,232730.9444,211099.2063,21,0.205979365
GLAD,格拉德斯通资本,7.628342,1.098639,1.268952,12093000,0.9622,206,0.242374195,13.63572816,2391678.117,1514279.612,17,0.186838277
TOT,道达尔,16.307195,1.347998,3.927714,3634000000,0.7928,252,0.242013773,42.19867063,44990507.31,40240880.16,21,0.163311215
ICE,洲际交易所,17.033092,2.49746,4.29693,462000000,0.082,155,0.2414832,35.11211613,64833274.05,173320571.4,12,0.204532045
KAI,凯登纸业,29.475493,3.245317,3.372293,12491000,0.5237,252,0.241239834,32.65031746,1119365.841,813120.9524,21,0.204682636
