code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_3_rs,month_6_rs,price,vol_radio,volume_3,volume_6,year
FBM,13.08,Foundation Building Materials Inc.,6.681507000000001,1.465981,1.954649,5400000.0,3.2857,605000000.0,0.1431,-1053000.0,-1.268,536000000.0,0.1186,75892000.0,9.6202,517000000.0,0.1181,1399000.0,1.0912,535000000.0,0.2885,21,-0.696666666666666,0.12666666666666693,-0.04965449580057357,0.010997946663646395,-0.058983100418885694,-0.005017696636952618,12.56,-0.2228156719838828,1681289.3333333333,2163308.3333333335,1
INGR,104.76,Ingredion,14.484445000000001,2.614521,7.202209,116000000.0,-0.1278,1496000000.0,0.0268,143000000.0,0.126,1469000000.0,0.011000000000000001,103000000.0,0.0619,1437000000.0,0.0264,169000000.0,0.1575,1485000000.0,-0.0027,77,0.7766666666666614,-6.426666666666667,0.007840352355858898,-0.055832602773801865,-0.004251373526601058,-0.07429371946283803,104.04,-0.2629432926385651,9502794.0,12892894.0,6
ASH,86.2,亚什兰,114.928821,1.575256,0.7462880000000001,36000000.0,2.2,971000000.0,0.1161,73000000.0,-0.3048,974000000.0,0.2084,-4000000.0,-1.4,842000000.0,0.196,-57000000.0,0.7927,880000000.0,0.1671,252,-0.046666666666671595,5.233333333333334,-0.0004688138195304015,0.07605715159897676,-0.010159019358467056,0.05963113273079581,82.88,-0.4630058577579688,6824636.0,12708958.0,21
GBL,25.97,Gamco投资,8.419694999999999,-16.563832,3.076121,31582000.0,0.3795,87193000.0,-0.0046,27261000.0,0.0983,87497000.0,0.0184,13495000.0,-0.5872,98666000.0,-0.0128,16600000.0,-0.4621,88341000.0,0.0071,252,-0.49999999999999883,-0.4166666666666667,-0.018257950056520637,-0.015220596469433063,-0.028645440197292787,-0.031128848110299267,23.25,-0.3642117085446071,230588.33333333334,362681.0,21
NOMD,20.63,Nomad Foods Limited,17.527975,1.9264729999999999,1.174123,31000000.0,0.6062,488000000.0,0.0657,62400000.0,0.3,539000000.0,0.0149,27300000.0,14.0,508000000.0,0.0474,41900000.0,10.6389,459000000.0,0.0444,34,-0.00666666666666534,0.8500000000000002,0.0021492435381833264,0.049737754261779364,-0.008312034278241504,0.03216357207105358,19.17,-0.3802988484404209,15176305.0,24489715.666666668,2
VPG,38.8,Vishay Precision Group,23.800848000000002,2.491524,1.602884,7683000.0,1.1247,74231000.0,0.1911,4958000.0,1.4753,73091000.0,0.2225,4450000.0,0.4933,69439000.0,0.2441,4325000.0,2.9935,62805000.0,0.1526,101,-1.3266666666666656,3.8666666666666636,-0.028793754876726262,0.12961151645815458,-0.03273468968710973,0.11234618696426119,37.14,-0.18117074240016834,1197842.6666666667,1462872.3333333333,8
NRE,12.74,挪宝新能源,22.337473000000003,1.144968,0.567656,36241000.0,4.4391,0.0,0.0,-1277000.0,0.9178,0.0,0.0,2537000.0,-0.8175,0.0,0.0,-6806000.0,0.467,0.0,0.0,36,-0.02999999999999936,-0.25666666666666654,-0.0015053949136807146,-0.017399303967354455,-0.01846008210343107,-0.035469722986581485,13.46,-0.5543144603511341,3564732.0,7998312.0,3
GTY,28.46,Getty Realty Corp,24.926914,2.022585,1.138384,13540000.0,-0.1037,0.0,0.0,10032000.0,0.0338,0.0,0.0,13036000.0,0.5653,0.0,0.0,9340000.0,0.0609,0.0,0.0,252,-0.3033333333333334,1.03,-0.010463196335150901,0.03918225938307058,-0.025669386466373623,0.028861643244430846,27.59,-0.5044199423878512,1347819.6666666667,2719681.0,21
COR,115.41,CoreSite房产,55.666909,15.379399,2.072506,27279000.0,0.1303,0.0,0.0,28566000.0,0.1399,0.0,0.0,27008000.0,0.1661,0.0,0.0,24288000.0,0.2572,0.0,0.0,98,-1.9666666666666686,2.5833333333333286,-0.017050630483696903,0.02425538713441031,-0.03257772728271358,0.007856038323766046,105.5,-0.2984430230525193,4678828.0,6669206.0,8
DTQ,24.53,DTE Energy Co Pfd,4.024629,0.44712299999999994,6.094972,236000000.0,0.3486,0.0,0.0,351000000.0,-0.1091,0.0,0.0,280000000.0,1.2581,0.0,0.0,263000000.0,-0.1908,0.0,0.0,73,-0.293566666666667,0.011600000000000202,-0.01200782335083523,0.0005627218882468561,-0.02532625717341076,-0.014601976616899682,23.7475,-0.41593109741817214,96431.33333333333,165102.66666666666,6
EMR,78.56,艾默生电气,23.693267000000002,5.831216,3.294607,719000000.0,0.6918,4456000000.0,0.1032,489000000.0,0.63,4248000000.0,0.1886,394000000.0,0.2508,3816000000.0,0.1866,510000000.0,0.1461,4435000000.0,0.1279,252,1.8566666666666645,1.9233333333333367,0.02553827081803672,0.029241635990540724,0.012910283415299836,0.012152454060644498,78.06,-0.3112484168428792,40563101.333333336,58893659.666666664,21
RJF,95.99,瑞杰金融,17.533775,2.180218,5.4243879999999995,232000000.0,0.253,0.0,0.0,243000000.0,1.2347,0.0,0.0,119000000.0,-0.1924,0.0,0.0,197000000.0,0.1073,0.0,0.0,252,0.326666666666668,0.39333333333333087,0.0035440663867966986,0.007395337310150446,-0.005552048115475774,-0.008462676786841322,93.74,-0.4295779305046885,9769874.333333334,17127448.0,21
GATX,85.97,GATX Corporation,6.484998,1.7690540000000001,13.151893,38800000.0,-0.2734,327000000.0,-0.0073,76300000.0,0.327,287000000.0,-0.0079,342000000.0,10.0712,333000000.0,-0.018000000000000002,49000000.0,-0.488,340000000.0,-0.0128,28,2.3133333333333326,5.903333333333336,0.027647513134213597,0.08467755654454738,0.011862993695035953,0.06402631032573257,88.74,-0.47257631371280084,3203431.0,6073733.666666667,2
CLF,12.28,克里夫天然资源公司,7.891831,-11.838366,1.542101,165000000.0,4.485,714000000.0,0.5156,-84300000.0,-1.8289,180000000.0,-0.3711,318000000.0,2.9332,601000000.0,-0.2031,52900000.0,2.9029,698000000.0,0.2622,252,0.5666666666666664,1.1566666666666663,0.06203964531580475,0.14527783075847156,0.042405406735554464,0.12163378623446593,12.36,-0.3461936620625193,152107760.33333334,232649565.33333334,21
CTZ,24.28,Qwest Corp,5.05625,0.040045,4.8,427000000.0,0.5933,2101000000.0,-0.015,380000000.0,0.3669,2130000000.0,-0.0148,846000000.0,2.5546,2114000000.0,-0.0426,265000000.0,0.0392,2141000000.0,-0.0382,38,0.4661333333333329,0.2419999999999997,0.02285269737236517,0.011558456194471545,0.011139583259211905,-0.004776092270287816,23.52,0.8198037146231708,946034.6666666666,519855.3333333333,3
DHI,42.69,霍顿房屋,12.193353,1.8547779999999998,3.4744339999999996,454000000.0,0.5699,4338000000.0,0.1774,351000000.0,0.5305,3700000000.0,0.1692,189000000.0,-0.0875,3252000000.0,0.1506,313000000.0,0.1043,4066000000.0,0.1138,252,-1.2433333333333347,-0.10333333333333172,-0.02869323827600297,-0.0010027817804714133,-0.039846030265829585,-0.019401288236853456,40.26,-0.41680673119842304,56364295.666666664,96647713.0,21
KMT,45.07,肯纳金属,18.222960999999998,3.072294,2.45487,70153000.0,1.7391,646000000.0,0.1435,53111000.0,0.3394,608000000.0,0.15,42158000.0,4.3263,571000000.0,0.1718,39638000.0,2.8696,542000000.0,0.1369,252,1.3866666666666678,1.0033333333333327,0.03534897049947711,0.02908538994071663,0.022817024914506923,0.006415083225345561,43.29,-0.4737210334213346,11022269.666666666,20943777.666666668,21
CABO,886.0,Cable ONE Inc,19.408785,7.028789999999999,45.461372,43785000.0,0.5716,268000000.0,0.1138,40653000.0,0.2659,266000000.0,0.2812,141000000.0,4.3003,258000000.0,0.2466,31514000.0,0.5097,254000000.0,0.235,41,47.14333333333335,29.07333333333334,0.06369917397961727,0.045101597007761375,0.050394422739526816,0.029054803557341618,865.33,-0.26847762699097294,642249.3333333334,877962.6666666666,3
SHLX,21.91,Shell Midstream Partners,18.405593,-14.270495,1.1892690000000001,115000000.0,0.6439,129000000.0,0.1504,64800000.0,-0.1429,99600000.0,-0.0871,99300000.0,0.2095,204000000.0,0.0651,74500000.0,0.267,94400000.0,0.1526,49,-0.29333333333333417,0.36999999999999983,-0.012816310054935146,0.017135148875538807,-0.02489263931248248,-0.0001824227450858753,21.9,-0.29006879643827627,11824440.666666666,16655755.666666666,4
FLY,14.42,巴布科克和布朗航空,13.754413000000001,0.802585,1.051299,24344000.0,7.4528,99324000.0,0.2539,9630000.0,0.9062,87076000.0,0.1064,7170000.0,1.1123,103000000.0,0.2673,-12504000.0,-1.545,85554000.0,0.0605,134,-0.1300000000000002,0.5466666666666669,-0.007748121412509866,0.04798236302305329,-0.012150100220262791,0.02739894607528903,13.82,-0.4390296251264606,1305087.6666666667,2326482.3333333335,11
CFG,41.12,Citizens Financial Group,11.109812,0.976068,3.67783,425000000.0,0.3365,0.0,0.0,388000000.0,0.2125,0.0,0.0,666000000.0,1.3617,0.0,0.0,348000000.0,0.1717,0.0,0.0,49,-0.5233333333333334,-0.576666666666668,-0.012418777502835598,-0.013307336591155718,-0.020998764683429188,-0.030735243782010823,38.78,-0.4609248070096098,52843568.333333336,98026340.33333333,4
MNR,16.79,Monmouth Real Estate Investment,34.288214,2.639748,0.48938100000000007,14570800.0,0.2421,0.0,0.0,11645000.0,0.3823,0.0,0.0,17630400.0,0.7892,0.0,0.0,10262200.0,0.0068,0.0,0.0,101,-0.5366666666666665,0.36666666666666714,-0.03129838068251583,0.0235024670195396,-0.04653669432898125,0.005063076613160265,14.98,-0.017278704812768803,6628102.666666667,6744641.333333333,8
AGCO,61.19,爱科集团,21.908389,1.641118,2.778616,90400000.0,-0.0131,2538000000.0,0.172,25000000.0,4.0488,2007000000.0,0.2334,45100000.0,-0.2631,2527000000.0,0.207,60800000.0,0.5431,1986000000.0,0.1276,252,-0.8900000000000006,-0.08999999999999868,-0.013947167357660875,-0.00039498712773521023,-0.026450944890888024,-0.014797773444859852,60.5,-0.315938228801584,11025853.333333334,16118213.0,21
CBZ,24.0,CBIZ Inc,20.421828,2.215384,1.1678680000000001,13106000.0,0.1917,233000000.0,0.1025,35851000.0,0.4413,266000000.0,0.102,4847000.0,8.0656,195000000.0,0.0915,9658000.0,-0.1102,208000000.0,0.0397,252,0.6399999999999993,1.1499999999999986,0.02919911364264226,0.06059255107085495,0.015268581229000454,0.04295714272999596,23.89,-0.2593398114534334,3628535.0,4899055.0,21
HLF,54.93,康宝莱,44.86156,-10.338899000000001,1.22109,94400000.0,-0.314,1286000000.0,0.1208,82100000.0,-0.0364,1177000000.0,0.0679,-63400000.0,-1.6378,1093000000.0,0.0462,54500000.0,-0.3786,1085000000.0,-0.0326,167,0.5399999999999991,-0.32833333333333076,0.012319230684935664,-0.005366176260205052,-0.002683836188827629,-0.024032105719110092,53.03,-0.46115012647083564,19011584.666666668,35281783.666666664,13
TREX,80.39,Trex Co Inc,39.789882,15.7749,2.011896,42820000.0,0.4877,207000000.0,0.3087,37110000.0,0.3278,171000000.0,0.1823,18299000.0,0.4489,122000000.0,0.2821,20098000.0,1.581,140000000.0,0.3205,234,-2.3699999999999903,8.736666666666665,-0.02796527825272897,0.14936853549719092,-0.040268047216032395,0.1290173985062042,70.9,-0.15055197798897876,7459359.0,8781419.0,19
AFG,113.72,美国金融集团有限公司,18.976436,1.9951849999999998,6.000073,208000000.0,0.4345,0.0,0.0,141000000.0,-0.0903,0.0,0.0,166000000.0,-0.5722,0.0,0.0,11000000.0,-0.9027,0.0,0.0,252,-0.8566666666666691,-0.28666666666667123,-0.007642722198578066,-0.001769028829016388,-0.019585044716159735,-0.018144867251806095,110.61,-0.39692935775223487,4336552.333333333,7190786.666666667,21
VBK,188.6,Vanguard Small-Cap Growth ETF,15.770651999999998,0.377616,11.880289,1013000000.0,0.1779,0.0,0.0,1013000000.0,0.1779,0.0,0.0,1037000000.0,0.6926,0.0,0.0,1037000000.0,0.6926,0.0,0.0,178,0.20666666666667766,4.406666666666666,0.0023921169066291556,0.026405263199595422,-0.009249682544810936,0.008972969339830578,179.11,-0.41711636660898505,1993640.0,3420305.3333333335,14
RACE,137.1,法拉利,35.637814,23.754672,3.836094,160000000.0,0.1809,893000000.0,-0.0193,148000000.0,0.1943,818000000.0,0.0087,137000000.0,0.2336,790000000.0,0.0159,141000000.0,0.2402,836000000.0,0.0669,37,-1.4066666666666663,3.2933333333333317,-0.009182737521729914,0.026580498422406326,-0.01372138276569762,0.009722313473997296,132.28,0.340900733106207,14401650.666666666,10740281.0,3
HRC,91.74,希尔罗控股,26.038111999999998,4.020641,3.5087029999999997,45200000.0,6.9298,709000000.0,0.0283,28500000.0,-0.1618,711000000.0,0.0465,88300000.0,2.7574,670000000.0,0.0507,69100000.0,0.3444,738000000.0,0.0458,252,-1.5366666666666664,2.880000000000005,-0.01583927033766955,0.03476099852527326,-0.02889936909064961,0.016036972689627855,89.72,-0.25918899940618423,6493464.0,8765345.0,21
KMPA,25.5802,Kemper Corporation 7.375% Subordinated Debentures due 2054,7.502895,0.638878,3.397502,37600000.0,0.0273,0.0,0.0,53800000.0,180.3333,0.0,0.0,36900000.0,0.1827,0.0,0.0,47700000.0,3.9264,0.0,0.0,56,-0.20643333333333302,-0.01666666666666809,-0.008001104267255582,-0.0004954535931757908,-0.022301531164380033,-0.01773270944396897,25.3507,0.16021665599263663,120168.66666666667,103574.33333333333,4
MCB,46.13,Metropolitan Bank Holding Corp.,16.494443,1.499019,2.7636580000000004,5865000.0,1.2124,0.0,0.0,6291000.0,1.469,0.0,0.0,3325000.0,66.8571,0.0,0.0,3845000.0,1.6517,0.0,0.0,12,-3.0333333333333337,0.5599999999999999,-0.06346957764626636,0.013338317577898851,-0.07558048291178428,-0.002897108090052572,40.18,-0.627298633268645,420396.3333333333,1127971.0,1
CPE,11.65,卡隆石油,17.082558,1.170417,0.677299,50474000.0,0.5117,130000000.0,0.6722,55761000.0,0.1832,119000000.0,0.5767,22824000.0,14.0722,118000000.0,0.7112,17081000.0,-0.192,84614000.0,0.5129,252,0.6566666666666668,-1.0066666666666666,0.05817539409249952,-0.07610849080922301,0.04230705031608476,-0.0971746095067612,12.66,-0.5473530492129461,61958752.333333336,136880967.0,21
WNS,50.98,WNS (Holdings) Ltd ADS,27.786096999999998,5.402821,1.8264529999999999,22384000.0,0.3407,200000000.0,0.1091,24528000.0,5.9293,203000000.0,0.2719,26286000.0,0.4621,189000000.0,0.2968,18926000.0,0.5021,187000000.0,0.2455,148,0.23666666666666694,0.1066666666666644,0.005668051404082962,0.0031570863666417113,-0.002179468683786901,-0.01787423928120928,50.21,-0.6191475386248243,1898716.3333333333,4985438.0,12
RYB,20.99,红黄蓝,165.303109,5.499812,0.12528499999999998,5300000.0,0.253,47484000.0,0.2559,-3098000.0,-5.3148,28753000.0,0.0839,111000.0,2.0091,39061000.0,0.2044,1482000.0,-0.2321,37404000.0,0.3883,14,0.08666666666666482,1.4766666666666666,0.005842279003820006,0.08379762945626401,-0.013866922208886587,0.06181389937005305,20.56,-0.6909914107342383,1179885.3333333333,3818293.0,1
POR,45.87,波特兰通用电气,21.251532,1.656975,2.153727,46000000.0,0.4375,0.0,0.0,64000000.0,-0.1233,0.0,0.0,42000000.0,-0.3115,0.0,0.0,40000000.0,0.1765,0.0,0.0,152,0.2433333333333323,1.0299999999999965,0.0055450811981903,0.02410746159512205,-0.008584661846162555,0.005239692364368369,46.0,-0.38407878611689705,8482427.333333334,13771935.666666666,12
RF,19.5,地区金融,16.17601,1.4303290000000002,1.199616,375000000.0,0.1867,0.0,0.0,414000000.0,0.3754,0.0,0.0,335000000.0,0.1356,0.0,0.0,311000000.0,-0.0281,0.0,0.0,252,-0.10000000000000024,-0.07999999999999947,-0.004460046074783924,-0.0034581843379343723,-0.013739353214873183,-0.01826779380779591,18.54,-0.32025031431463535,159019526.0,233938359.0,21
ALX,350.12,亚历山大公司,38.251146000000006,5.743326000000001,9.001038000000001,17570000.0,-0.1496,0.0,0.0,-9700000.0,-1.4477,0.0,0.0,17883000.0,-0.1742,0.0,0.0,20299000.0,-0.035,0.0,0.0,252,-9.706666666666669,-8.066666666666663,-0.026703308334560943,-0.020855327773893165,-0.038567949084230876,-0.03695357476740176,343.0,-0.3903021378421731,77287.33333333333,126763.33333333333,21
SLB,61.75,斯伦贝谢,0.0,2.325581,-0.541474,441000000.0,6.4444,8303000000.0,0.1127,530000000.0,0.8662,7829000000.0,0.1356,-2271000000.0,-10.6462,8179000000.0,0.1508,556000000.0,1.9263,7905000000.0,0.1262,252,-1.3933333333333355,0.00666666666666534,-0.020612534053673387,0.0002895384862271651,-0.03536745837802847,-0.022211519864990297,63.0,-0.23993038621673346,113391142.66666667,149185207.0,21
FHN,18.22,一线国民银行,31.988782,1.41921,0.567699,85992000.0,-0.0968,0.0,0.0,94994000.0,0.6269,0.0,0.0,-48381000.0,-1.8382,0.0,0.0,71769000.0,0.0611,0.0,0.0,252,-0.27333333333333226,-0.15666666666666748,-0.014711099403395808,-0.007910457183066192,-0.024518702507099338,-0.024501858537272492,17.26,-0.5190706838489549,41104843.333333336,85469614.66666667,21
ANDX,49.73,Andeavor Logistics LP,22.675696,4.3883,2.190892,148000000.0,0.3455,557000000.0,-0.0824,139000000.0,0.5109,535000000.0,0.2738,74000000.0,0.0137,1936000000.0,5.069,97000000.0,0.1975,444000000.0,0.4416,91,1.3800000000000001,1.1566666666666663,0.029918135741669457,0.027404464897522338,0.015507796641149594,0.007106958924884968,49.55,-0.08131167320966559,12130613.0,13204274.666666666,7
SEP,38.15,Spectra Energy Partners L.P.,38.607915000000006,1.5788309999999999,0.981664,391000000.0,0.0654,726000000.0,0.0446,418000000.0,0.1808,779000000.0,0.1129,-489000000.0,-2.4954,-138000000.0,-1.2081,471000000.0,0.5912,693000000.0,0.1035,137,0.030000000000001137,0.47666666666666774,0.0014821025350907381,0.022281566390891322,-0.009671925693631898,0.004239348911232732,37.27,-0.3944732566448452,14001936.0,23123563.333333332,11
CMCM,10.04,猎豹移动,6.165712,1.8895060000000001,1.591868,194000000.0,1.6412,1089000000.0,-0.0859,74903000.0,-0.1728,1137000000.0,-0.0449,1067000000.0,14.6896,1367000000.0,0.0725,144000000.0,16.6948,1187000000.0,0.0523,54,-0.0600000000000005,-1.58,0.0020721403121109483,-0.12913646990884867,-0.004909525008896835,-0.15107659637378396,8.54,-0.29147794069430666,14474930.666666666,20429753.0,4
USDP,9.85,USD Partners LP,12.461205999999999,3.386343,0.786842,6712000.0,-0.2232,28464000.0,0.0591,6600000.0,0.3036,27914000.0,0.0078,2203000.0,-0.4431,27236000.0,-0.0106,6427000.0,-0.4991,28859000.0,0.027000000000000003,49,-0.19999999999999987,-0.21666666666666679,-0.017990387405954995,-0.019812836091905872,-0.025492209581791856,-0.03848274456482028,10.05,0.6398829182013197,1189228.3333333333,725191.0,4
MWA,12.06,Mueller Water Products,18.925291,3.519622,0.631166,15300000.0,-0.3625,250000000.0,0.0775,10200000.0,-0.8608,233000000.0,0.1678,55100000.0,7.2239,178000000.0,0.0664,19300000.0,-0.2717,227000000.0,0.0524,150,-0.2600000000000004,0.8833333333333334,-0.021054627086560886,0.08819782213074438,-0.03328739743921418,0.06756065516036323,11.61,-0.28548376451427215,12543510.666666666,17555249.333333332,12
SNV,47.83,西诺乌斯金融,17.106045,1.965168,2.786734,111000000.0,0.4629,0.0,0.0,103000000.0,0.4357,0.0,0.0,29606000.0,-0.5681,0.0,0.0,98007000.0,0.5021,0.0,0.0,252,-1.3966666666666683,-1.0666666666666675,-0.028015229101266807,-0.019681853285209477,-0.03795477316330847,-0.03488905216880681,45.73,-0.1025824002809647,21208543.0,23632858.333333332,21
PEN,151.05,Penumbra Inc,179.00293,12.176724,0.841327,13381000.0,9.5886,110000000.0,0.3605,5491000.0,2.7679,103000000.0,0.4028,9083000.0,4.7909,96051000.0,0.3139,238000.0,-0.98,83911000.0,0.2489,38,-2.356666666666674,5.033333333333331,-0.01416277724588049,0.053332330543330884,-0.027341685236026408,0.04351577588086971,135.32,-0.33342436453092095,5275452.0,7914258.666666667,3
PFSI,21.6,"PennyMac Financial Services, Inc.",4.45491,1.018472,4.826135,68405000.0,0.348,0.0,0.0,66926000.0,0.2306,0.0,0.0,124000000.0,0.0884,0.0,0.0,82492000.0,-0.3255,0.0,0.0,66,0.4466666666666666,-0.45000000000000046,0.02420951107901974,-0.022318688026623474,0.01364282942097353,-0.04125733815698109,20.66,-0.5573447620256545,1632008.3333333333,3686861.0,5
GGG,47.4,固瑞克,27.738590000000002,11.086114,1.701961,89140000.0,0.1167,425000000.0,0.1188,85510000.0,0.408,406000000.0,0.1931,36392000.0,1.3492,375000000.0,0.0739,75460000.0,0.3874,380000000.0,0.1608,252,-0.6300000000000002,0.733333333333332,-0.01330557534686085,0.0167368499698143,-0.026685744972676145,-0.0010779519471392877,44.28,-0.27066708333677764,8999310.333333334,12339098.0,21
OLN,27.92,欧林,7.41326,1.674174,3.7365480000000004,58600000.0,10.9322,1728000000.0,0.1323,20900000.0,0.5597,1710000000.0,0.0914,489000000.0,26.96,1620000000.0,0.16899999999999998,52700000.0,2.0114,1555000000.0,0.0704,252,-2.0666666666666678,-0.20000000000000048,-0.06965476464850685,-0.0024674512663648146,-0.06608196899210755,-0.02164548362383506,24.78,-0.15387172697277746,32349380.333333332,38232241.333333336,21
WFC,55.81,富国银行,13.973835999999999,1.467115,3.9566800000000004,5309000000.0,-0.0993,0.0,0.0,5327000000.0,-0.0695,0.0,0.0,6410000000.0,0.2085,0.0,0.0,4654000000.0,-0.1769,0.0,0.0,252,-1.640000000000003,1.7333333333333318,-0.027755253653923794,0.032358271077188444,-0.036226648301481944,0.015875976820255672,53.19,-0.2765510029476039,290469860.3333333,401507033.0,21
WD,54.48,Walker & Dunlop,7.678203999999999,1.9425689999999998,7.0257309999999995,41033000.0,0.1889,0.0,0.0,36707000.0,-0.1475,0.0,0.0,99554000.0,1.6902,0.0,0.0,34708000.0,0.1623,0.0,0.0,95,-2.8333333333333335,0.75,-0.05027160666948783,0.013674676126144703,-0.06363780995549169,-0.004168991508824349,50.73,-0.23216228716750203,3155332.3333333335,4109374.0,7
BBU,44.2,Brookfield Business Partners,0.0,3.873187,-0.740867,308000000.0,12.8462,8775000000.0,0.8018,216000000.0,0.064,8194000000.0,3.2368,-6000000.0,0.9552,8379000000.0,2.7539999999999996,44000000.0,-0.1538,7640000000.0,2.7396,29,1.1750000000000018,1.3966666666666683,0.031668973486450265,0.041308627685261286,0.019750017210046773,0.021481311261068215,42.93,-0.3329667165726132,347511.0,520980.0,2
GPK,14.77,Graphic Packaging Holding,15.21519,2.665786,0.9667969999999999,66000000.0,0.5714,1509000000.0,0.3787,42700000.0,0.1541,1476000000.0,0.3905,174000000.0,3.9828,1110000000.0,0.0498,47300000.0,-0.1817,1138000000.0,0.0307,252,-0.2599999999999998,0.06999999999999969,-0.01820934963193876,0.0049868266263790395,-0.030908838564562557,-0.011876407314887885,13.78,-0.4528134187427545,44999316.666666664,82237610.0,21
XRX,28.54,施乐,65.800616,1.34525,0.43092299999999994,114000000.0,-0.3294,2442000000.0,-0.0205,26000000.0,-0.381,2364000000.0,-0.0059,-187000000.0,0.7774,2676000000.0,0.0072,182000000.0,-0.0215,2424000000.0,-0.0479,145,0.129999999999999,-1.7800000000000011,0.006061621138868781,-0.05466773633636964,-0.009309032343548249,-0.07411744727745638,26.2,-0.3216044123399525,39975803.0,58926979.666666664,12
LCII,94.9,LCI Industries,16.353671,3.311156,5.726543,47224000.0,0.1766,684000000.0,0.2502,47336000.0,0.0971,650000000.0,0.3053,17464000.0,-0.3359,547000000.0,0.358,32138000.0,0.0769,555000000.0,0.3454,252,-3.806666666666667,-0.7499999999999952,-0.04213747166035151,-0.0064512161978574805,-0.05475140838997242,-0.027837371033365744,80.67,-0.39420235155227,2969368.6666666665,4901585.0,21
CIT,54.265,CIT Group Inc,19.50112,0.9857879999999999,2.77061,127000000.0,-0.1908,0.0,0.0,97000000.0,-0.4608,0.0,0.0,-88000000.0,0.9229999999999999,0.0,0.0,220000000.0,0.67,0.0,0.0,107,-0.5966666666666663,-0.11333333333333447,-0.010999914217300863,-0.0012810352404205676,-0.02338181648729626,-0.016366071978094688,51.29,-0.7015573533566732,10512226.0,35223605.333333336,8
KSU,118.66,堪萨斯南方铁路,12.570969999999999,2.580932,9.388297,149000000.0,0.1039,682000000.0,0.0396,145000000.0,-0.0136,639000000.0,0.0477,552000000.0,3.2394,660000000.0,0.1034,130000000.0,0.0736,657000000.0,0.0862,252,-2.0733333333333377,3.1566666666666663,-0.01788479002312921,0.030025244882107966,-0.025466953946028482,0.013134933616565118,112.1,-0.21397890417825255,15869593.0,20189780.0,21
PMF,12.98,太平洋投资管理市政收益基金,27.374038,1.0271059999999999,0.473076,1985000.0,-0.8096,0.0,0.0,1985000.0,-0.8096,0.0,0.0,5837500.0,1.4825,0.0,0.0,5837500.0,1.4825,0.0,0.0,209,-0.2569666666666664,0.1733333333333332,-0.01952776273825688,0.013745560986920832,-0.034866587720332264,0.002337236829494528,12.6491,-0.27480432962214285,859099.6666666666,1184645.3333333333,17
ABG,72.85,阿斯伯里汽车集团,9.494736999999999,3.264144,7.609478999999999,43200000.0,0.3542,1650000000.0,0.0558,40100000.0,0.1794,1541000000.0,0.0372,42500000.0,-0.3666,1598000000.0,0.0001,30700000.0,-0.0525,1534000000.0,-0.0515,200,-2.5566666666666698,1.4333333333333325,-0.035208533637882435,0.021319104803244792,-0.04622066828934074,-0.001076847955151207,63.18,-0.3468601908201554,2948471.0,4514303.0,16
SHO,16.59,Sunstone Hotel Investors Inc,35.385977000000004,1.541428,0.46656899999999996,51262000.0,-0.003,0.0,0.0,38455000.0,-0.3975,0.0,0.0,20680000.0,-0.397,0.0,0.0,17082000.0,-0.5667,0.0,0.0,169,-0.20999999999999966,0.19999999999999987,-0.012483842151840148,0.015270160820500705,-0.027800444550443826,-0.00075350457371783,15.55,-0.5335684894238452,20000178.0,42879131.333333336,14
DIS,111.95,迪士尼,13.9218,3.58451,7.978853,3059000000.0,0.2365,15228000000.0,0.0695,3115000000.0,0.2269,14548000000.0,0.0909,4473000000.0,0.7978,15351000000.0,0.0384,1865000000.0,-0.0143,12779000000.0,-0.0276,252,0.3266666666666633,4.606666666666665,0.0033520183642199042,0.044874142224115586,-0.009439321626111318,0.025643465835840193,114.78,-0.4354982237051653,104336892.66666667,184830052.0,21
SRC,8.14,Spirit Realty Capital,45.382652,1.306737,0.178923,17164000.0,-0.2604,0.0,0.0,30718000.0,1.3944,0.0,0.0,35791000.0,35.2257,0.0,0.0,5322000.0,-0.8058,0.0,0.0,74,-0.18666666666666684,0.39999999999999947,-0.02280083854140258,0.04985796745710227,-0.038981946588201,-0.001486724211445814,7.74,-0.5617470569252087,64311327.333333336,146744770.0,6
GSL,1.005,环球租船,0.0,0.214658,-1.494105,4785000.0,-0.3695,35009000.0,-0.1304,4958000.0,-0.3442,36102000.0,-0.0893,-99059000.0,-0.8241,37871000.0,-0.0858,9644000.0,1.4208,41216000.0,0.0015,123,-0.06619999999999997,0.015200000000000028,-0.05531805118689322,0.020877321752102485,-0.07243611885957758,-0.0006066346861132258,1.0414,-0.47389404791574113,809212.3333333334,1538116.6666666667,10
FMX,96.96,Fomento Economico Mexicano S.A.B,16.082539999999998,27.578768,6.03636,10777000000.0,0.6792,124708000000.0,0.0863,1477000000.0,-0.7856,115338000000.0,0.055999999999999994,-8487000000.0,-1.9624,118813000000.0,0.0185,33715000000.0,3.2518,114648000000.0,0.1428,246,-0.1666666666666714,0.6300000000000002,-0.0012708577238449217,0.012387176162157001,-0.014646774570156519,-0.006044258321317497,97.69,-0.4206972982081479,5632341.0,9722621.666666666,20
