code,name,open,latestPrice,volume,volumeRatio,pe,pb,eps,Name,LastSale,MarketCap,year,Sector,industry,Summary Quote,Unnamed: 8
MRLN,Marlin Business Services Corp,23.4,22.85,95675.0,3.872855,11.425,1.397654,2.0,Marlin Business Services Corp.,22.85,$281.71M,2003.0,Finance,Major Banks,https://www.nasdaq.com/symbol/mrln,
SRRA,Sierra Oncology Inc,1.9,1.86,242104.0,0.910957,0.0,1.46604,-0.753966,"Sierra Oncology, Inc.",1.86,$138.51M,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srra,
HWBK,Hawthorn Bancshares,22.495,22.32,10430.0,1.39685,12.539326,1.419783,1.78,"Hawthorn Bancshares, Inc.",22.32,$134.7M,,Finance,Major Banks,https://www.nasdaq.com/symbol/hwbk,
ATRO,Astronics,31.77,31.08,908553.0,2.293664,22.042554,2.620345,1.41,Astronics Corporation,31.08,$1.01B,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/atro,
TUES,Tuesday Morning Corp,2.35,2.31,537294.0,1.421221,0.0,0.5448,-0.247679,Tuesday Morning Corp.,2.31,$108.11M,1999.0,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/tues,
LEDS,旭明光电,3.75,3.68,236436.0,0.402953,0.0,3.118421,-1.003657,SemiLEDS Corporation,3.68,$13.1M,2010.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/leds,
BOSC,BOS科技,3.03,2.985,90999.0,0.59944,10.553036,0.94794,0.282857,B.O.S. Better Online Solutions,2.985,$10.91M,,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bosc,
HX,和信贷,2.82,2.75,239982.0,1.017406,7.534948,1.119323,0.364966,Hexindai Inc.,2.75,$134.9M,2017.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/hx,
NCI,法维翰咨询,20.1,19.68,975824.0,1.749184,7.469312,1.125416,2.634781,"Navigant Consulting, Inc.",19.68,$797.43M,,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/nci,
MRAM,Everspin Technologies Inc,7.52,8.21,492199.0,2.53721,0.0,5.08229,-1.222148,"Everspin Technologies, Inc.",8.21,$140.34M,2016.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mram,
ACH,中国铝业,9.7,9.56,144264.0,2.258027,30.348532,0.849126,0.315007,Aluminum Corporation of China Limited,9.56,$6.51B,2001.0,Basic Industries,Aluminum,https://www.nasdaq.com/symbol/ach,
LTRX,创力,2.78,2.72,37529.0,0.934715,42.977452,1.677587,0.063289,"Lantronix, Inc.",2.72,$60.42M,2000.0,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/ltrx,
BZQ,ProShares UltraShort MSCI Brazil,26.4146,26.27,85245.0,0.829848,0.0,0.0,0.0,,,,,,,,
USAK,USA Truck,16.18,15.83,142635.0,2.077308,10.628569,1.595308,1.489382,"USA Truck, Inc.",15.83,$132.36M,1992.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/usak,
GLBZ,格伦伯尼万通金控,11.4035,11.27,8838.0,3.238549,19.991485,0.931413,0.56374,Glen Burnie Bancorp,11.27,$31.72M,,Finance,Major Banks,https://www.nasdaq.com/symbol/glbz,
DSLV,VelocityShares 3x Inverse Silver ETN,28.82,29.11,30048.0,0.649293,0.0,0.0,0.0,Credit Suisse AG,29.11,$27.91M,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/dslv,
NTWK,奈特阳科技,7.85,7.65,59386.0,1.367264,11.129652,1.573219,0.687353,NetSol Technologies Inc.,7.65,$90.73M,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/ntwk,
TRMT,Tremont Mortgage Trust,9.0,8.999,4440.0,1.873418,0.0,0.479422,-0.514724,Tremont Mortgage Trust,8.999,$28.61M,2017.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/trmt,
NKTR,内克塔治疗,36.44,35.53,2277848.0,1.299742,9.399471,3.60155,3.78,Nektar Therapeutics,35.53,$6.19B,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nktr,
ITCB,Itau Corpbanca,13.57,13.63,2339.0,0.927659,18.779433,0.001411,0.725794,Ita? CorpBanca,13.63,$4.66B,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/itcb,
AAL,美国航空,32.28,31.43,9645120.0,1.025753,10.372937,-83.513703,3.03,"American Airlines Group, Inc.",31.43,$14.11B,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/aal,
GASL,Direxion Daily Natural Gas Related Bull 3X Shares,7.14,7.17,515527.0,0.855584,0.0,0.0,0.0,,,,,,,,
BIS,ProShares UltraShort Nasdaq Biotechnology,16.45,16.13,34729.0,0.427382,0.0,0.0,0.0,ProShares UltraShort Nasdaq Biotechnology,16.13,$23.95M,,,,https://www.nasdaq.com/symbol/bis,
NGHCO,National General Holdings Corp,22.11,21.89,15830.0,0.660894,13.794937,1.39625,1.586814,National General Holdings Corp,21.89,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/nghco,
SFUN,搜房网,1.39,1.34,830757.0,1.049272,0.0,0.933551,-0.109404,Fang Holdings Limited,1.34,$598.74M,2010.0,Technology,EDP Services,https://www.nasdaq.com/symbol/sfun,
USAU,US Gold Corp.,0.91,0.89,32710.0,0.668208,0.0,1.796496,-0.538528,U.S. Gold Corp.,0.89,$16.17M,,,,https://www.nasdaq.com/symbol/usau,
DQ,大全新能源,33.44,32.89,438006.0,0.758877,11.111127,0.805686,2.960096,DAQO New Energy Corp.,32.89,$423.09M,2010.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/dq,
CSSE,Chicken Soup For The Soul Entertainment Inc.,8.13,8.0,21998.0,2.146649,4.262883,1.44533,1.876664,"Chicken Soup for the Soul Entertainment, Inc.",8.0,$92.93M,2017.0,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/csse,
CECE,Ceco环保,7.72,7.54,224680.0,1.80792,0.0,1.477086,-0.21,CECO Environmental Corp.,7.54,$263.75M,,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/cece,
BEDU,博实乐教育,10.5,10.2,65515.0,0.845914,31.488867,2.954502,0.323924,Bright Scholar Education Holdings Limited,10.2,$1.26B,2017.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/bedu,
METC,Ramaco Resources Inc.,5.43,5.32,47787.0,1.037242,11.175367,1.556277,0.476047,"Ramaco Resources, Inc.",5.32,$213.24M,2017.0,Energy,Coal Mining,https://www.nasdaq.com/symbol/metc,
DAKT,Daktronics,7.71,7.53,480990.0,2.987219,57.520875,1.685024,0.130909,"Daktronics, Inc.",7.53,$338.94M,1994.0,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/dakt,
ENBL,Enable Midstream Partners LP Common Units representing limited,14.85,14.59,923057.0,1.59938,13.144144,0.875739,1.11,"Enable Midstream Partners, LP",14.59,$6.32B,2014.0,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/enbl,
TSBK,Timberland Bancorp,30.23,29.56,78346.0,3.025012,12.281277,1.563555,2.406916,"Timberland Bancorp, Inc.",29.56,$245.74M,,Finance,Banks,https://www.nasdaq.com/symbol/tsbk,
ANDX,Andeavor Logistics LP,34.56,33.94,4436405.0,2.993262,13.223303,2.047669,2.566681,Andeavor Logistics LP,33.94,$8.33B,2011.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/andx,
RYI,Ryerson Holding,8.97,8.77,214518.0,1.744168,3.120997,4.486119,2.81,Ryerson Holding Corporation,8.77,$328.46M,2014.0,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/ryi,
BLDP,巴拉德动力系统,3.15,3.06,599541.0,0.84379,0.0,4.461969,-0.14,"Ballard Power Systems, Inc.",3.06,$709.63M,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bldp,
HRI,Herc Holdings Inc.,40.2,39.31,323665.0,1.976824,16.447698,1.957887,2.39,Herc Holdings Inc.,39.31,$1.12B,2016.0,,,https://www.nasdaq.com/symbol/hri,
QES,Quintana Energy Services,4.77,4.79,35967.0,1.811374,0.0,0.804759,-0.5,Quintana Energy Services Inc.,4.79,$162.42M,2018.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/qes,
MYOK,Myokardia Inc,53.8,52.61,1162722.0,1.393571,0.0,5.724275,-1.76357,"MyoKardia, Inc.",52.61,$2.12B,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myok,
KINS,金石保险,15.97,15.64,112329.0,2.35177,54.034443,1.895056,0.289445,"Kingstone Companies, Inc",15.64,$168.03M,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kins,
SELB,Selecta Biosciences Inc,2.22,2.17,1818393.0,2.329039,0.0,9.216375,-3.142403,"Selecta Biosciences, Inc.",2.17,$92.16M,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/selb,
YRIV,长江新港物流有限公司,0.66,0.6451,3552486.0,0.475541,0.0,0.649316,-0.079999,Yangtze River Port and Logistics Limited ,0.6451,$111.3M,,Finance,Real Estate,https://www.nasdaq.com/symbol/yriv,
HA,夏威夷控股,26.64,25.97,1182179.0,1.148038,5.621212,1.326502,4.62,"Hawaiian Holdings, Inc.",25.97,$1.26B,,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/ha,
EQT,EQT corp,19.65,19.41,6557264.0,1.434156,0.0,0.451253,-8.602118,EQT Corporation,19.41,$4.94B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/eqt,
BW,Babcock & Wilcox Enterprises Inc,0.439,0.43,1255110.0,0.94093,0.0,-1.306568,-6.2521,Babcock,0.43,$72.55M,2015.0,Capital Goods,Building Products,https://www.nasdaq.com/symbol/bw,
GV,Goldfield Corp,2.64,2.58,190040.0,1.869633,13.04005,1.061449,0.197852,Goldfield Corporation (The),2.58,$63.27M,,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/gv,
HBAN,杭庭顿控股,13.95,13.75,50641098.0,2.27229,11.458333,1.459807,1.2,Huntington Bancshares Incorporated,13.75,$14.45B,,Finance,Major Banks,https://www.nasdaq.com/symbol/hban,
GUSH,Direxion Daily S&P Oil &Gas Exp. & Prod. Bull 3X Shares,10.25,10.3,5500469.0,0.836918,0.0,0.0,0.0,,,,,,,,
ENTX,Entera Bio Ltd.,4.03,4.29,5800.0,2.042254,0.0,3.934475,-2.3786,Entera Bio Ltd.,4.29,$49.03M,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/entx,
SILV,SilverCrest Metals Inc,3.46,3.43,97087.0,1.258686,0.0,0.0,0.0,SilverCrest Metals Inc.,3.43,$292.73M,2018.0,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/silv,
CNBKA,世纪银行,76.98,74.94,20341.0,3.248738,11.529231,1.388831,6.5,"Century Bancorp, Inc.",74.94,$417.26M,1987.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cnbka,
TVTY,"Tivity Health, Inc.",17.97,17.52,1529975.0,1.292896,7.647593,2.249171,2.290917,"Tivity Health, Inc.",17.52,$829.95M,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/tvty,
BPT,BPT信托,27.7,27.27,160127.0,0.678394,5.151551,843.320809,5.293551,BP Prudhoe Bay Royalty Trust,27.27,$583.58M,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/bpt,
CORV,Correvio Pharma Corp.,3.95,3.82,96774.0,0.330179,0.0,5.678932,-0.83,Correvio Pharma Corp.,3.82,$149.76M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/corv,
IPIC,iPic Entertainment Inc.,5.5,5.5,1440.0,0.50869,0.0,-0.277961,-3.261504,iPic Entertainment Inc.,5.5,$62.9M,2018.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/ipic,
OR,Osisko Gold Royalties Ltd,11.75,11.42,4830577.0,3.30325,38.066665,0.841279,0.3,Osisko Gold Royalties Ltd,11.42,$1.77B,2016.0,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/or,
SQQQ,纳指三倍做空ETF,10.67,10.54,30848678.0,0.996091,0.0,0.0,0.0,ProShares UltraPro Short QQQ,10.54,$1.05B,,,,https://www.nasdaq.com/symbol/sqqq,
MBCN,Middlefield Banc Corp,43.0,42.0,9952.0,2.343853,10.966058,1.189327,3.83,Middlefield Banc Corp.,42.0,$136.36M,,Finance,Major Banks,https://www.nasdaq.com/symbol/mbcn,
TXMD,TherapeuticsMD Inc.,5.6,5.46,4323205.0,1.415028,0.0,13.501723,-0.58934,"TherapeuticsMD, Inc.",5.46,$1.32B,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/txmd,
HUSA,休斯敦能源,0.2165,0.21,108700.0,0.770713,0.0,1.725381,-0.014065,Houston American Energy Corporation,0.21,$13.07M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/husa,
GNPX,"Genprex, Inc.",2.2,2.1,423091.0,1.577775,0.0,3.019131,-0.746882,"Genprex, Inc.",2.1,$31.65M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gnpx,
SNH,Senior Housing Properties Trust,12.4,12.07,4268055.0,1.90191,9.993161,0.949154,1.207826,Senior Housing Properties Trust,12.07,$2.87B,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snh,
PAR,Par Technology Corp,23.52,24.48,215858.0,2.561711,0.0,8.640763,-1.503771,PAR Technology Corporation,24.48,$397.01M,,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/par,
MTSL,MER Telemanagement Solutions Ltd,1.9181,1.8748,19690.0,0.180891,0.0,5.389351,-0.648649,MER Telemanagement Solutions Ltd.,1.8748,$6.18M,1997.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/mtsl,
VNRX,VolitionRX Ltd,3.04,2.9,152793.0,0.74044,0.0,9.032657,-0.573719,VolitionRX Limited,2.9,$102.47M,2015.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vnrx,
UNT,Unit Corp,14.74,14.49,579864.0,2.086127,0.0,0.566381,-0.871241,Unit Corporation,14.49,$787.77M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/unt,
UXIN,优信,3.9,3.7,8674488.0,0.800408,0.0,3.059238,-2.178218,Uxin Limited,3.7,$1.13B,2018.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/uxin,
CQP,Cheniere Energy Partners L.P.,42.57,41.86,829320.0,1.75623,16.208196,24.829193,2.582644,"Cheniere Energy Partners, LP",41.86,$20.26B,2007.0,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/cqp,
HNP,华能电力,23.74,23.8,51409.0,2.191777,77.271973,0.777039,0.308003,"Huaneng Power International, Inc.",23.8,$9.34B,1994.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/hnp,
OIIM,凹凸科技,1.65,1.64,21961.0,1.609407,20.434101,0.538938,0.080258,O2Micro International Limited,1.64,$42.7M,,Technology,Semiconductors,https://www.nasdaq.com/symbol/oiim,
ERF,艾诺加能源基金,8.27,8.18,835954.0,1.262279,0.0,1.674257,-3.79,Enerplus Corporation,8.18,$1.96B,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/erf,
KNX,Knight Transportation Inc,34.82,33.94,3955319.0,1.795904,14.381357,1.075257,2.36,"Knight Transportation, Inc.",33.94,$5.87B,2017.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/knx,
KTOS,克瑞拓斯安全防卫,15.79,15.46,3117284.0,2.062377,0.0,3.097564,-0.033718,"Kratos Defense & Security Solutions, Inc.",15.46,$1.63B,,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/ktos,
EFOI,Energy Focus Inc.,1.25,1.22,19100.0,0.540495,0.0,1.064219,-0.667573,"Energy Focus, Inc.",1.22,$14.74M,,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/efoi,
OBE,畔西能源信托,0.3,0.2926,1301862.0,0.703414,0.0,0.088239,-0.851,Obsidian Energy Ltd.,0.2926,$148.46M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/obe,
TGA,Transglobe Energy Corp,2.08,2.03,202020.0,1.670818,9.349841,0.668021,0.217116,TransGlobe Energy Corporation,2.03,$146.58M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tga,
WSTG,Wayside Technology Group,11.4618,11.36,9492.0,1.917963,14.564103,1.25897,0.78,"Wayside Technology Group, Inc.",11.36,$51.08M,,Technology,Retail: Computer Software & Peripheral Equipment,https://www.nasdaq.com/symbol/wstg,
GNC,GNC Holdings,2.48,2.42,8840448.0,2.529002,2.988448,-1.777601,0.809785,"GNC Holdings, Inc.",2.42,$203M,2011.0,Consumer Non-Durables,Food Chains,https://www.nasdaq.com/symbol/gnc,
EPV,ProShares UltraShort MSCI Europe,32.57,32.16,9472.0,0.489509,0.0,0.0,0.0,,,,,,,,
CASH,米塔金融,20.53,20.02,390519.0,0.866112,10.751389,1.028311,1.862085,"Meta Financial Group, Inc.",20.02,$789.19M,1993.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cash,
IDEX,Idex ASA,1.65,1.6,404813.0,1.162074,0.0,3.873191,-0.347245,"Ideanomics, Inc.",1.6,$170.83M,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/idex,
OSMT,Osmotica Pharmaceuticals PLC,6.62,6.38,77588.0,2.261843,0.0,0.806422,-6.394206,Osmotica Pharmaceuticals plc,6.38,$335.07M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/osmt,
CZNC,市民北方,26.84,26.3,55291.0,3.081274,14.692738,1.65137,1.79,Citizens & Northern Corp,26.3,$325.93M,,Finance,Major Banks,https://www.nasdaq.com/symbol/cznc,
JG,极光,7.33,7.17,27074.0,0.459009,0.0,9.189479,-0.152364,Aurora Mobile Limited,7.17,$844.64M,2018.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/jg,
PTVCB,Protective Insurance Corp,19.63,19.11,60918.0,2.13382,0.0,0.796933,-2.279999,Protective Insurance Corporation,19.11,$283.77M,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ptvcb,
TENB,Tenable Holdings Inc.,31.0,30.18,3374800.0,2.459017,0.0,23.535453,-1.377983,"Tenable Holdings, Inc.",30.18,$2.87B,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tenb,
FB,Facebook,167.16,165.98,37125240.0,1.882772,21.925994,5.630835,7.57001,"Facebook, Inc.",165.98,$473.71B,2012.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/fb,
CELGZ,Celgene Corporation,1.4,1.2777,159255.0,1.787795,0.665469,0.0,1.92,Celgene Corporation,1.2777,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celgz,
ATAX,America First Tax Exempt Investo,6.82,6.68,241341.0,1.915478,11.214639,1.333084,0.59565,"America First Multifamily Investors, L.P.",6.68,$405.42M,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/atax,
HSGX,Histogenics Corporation,0.12,0.117,2960023.0,1.034786,0.0,-0.749997,-0.950408,Histogenics Corporation,0.11699999999999999,$7.26M,2014.0,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/hsgx,
HOTH,Hoth Therapeutics,5.7,5.655,667.0,0.086372,0.0,72.608527,-0.613344,"Hoth Therapeutics, Inc.",5.655,$53.3M,2019.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/hoth,
BDR,Blonder Tongue Laboratories Inc,1.19,1.17,11743.0,1.157539,0.0,1.414242,-0.039284,"Blonder Tongue Laboratories, Inc.",1.17,$11.17M,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/bdr,
IFRX,Fireman B.V.,48.64,47.4,287096.0,1.377809,0.0,6.773258,-1.383431,InflaRx N.V.,47.4,$1.23B,2017.0,,,https://www.nasdaq.com/symbol/ifrx,
MOV,摩凡陀,34.65,33.71,307317.0,1.948668,76.109925,1.618584,0.442912,Movado Group Inc.,33.71,$778.56M,,Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/mov,
CCIH,蓝汛,1.25,1.2088,209481.0,1.793155,0.0,-0.411559,-1.58023,ChinaCache International Holdings Ltd.,1.2088,$32.2M,2010.0,Technology,EDP Services,https://www.nasdaq.com/symbol/ccih,
RBCN,卢比肯科技,8.07,8.1884,8255.0,0.749351,0.0,0.650672,-1.919089,"Rubicon Technology, Inc.",8.1884,$22.45M,2007.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/rbcn,
RH,Restoration Hardware Holdings,137.87,134.11,745288.0,1.089143,30.888303,88.860398,4.341773,RH,134.11,$2.85B,2012.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/rh,
KL,Kirkland Lake Gold Ltd.,34.44,33.47,1760268.0,1.395432,0.0,0.0,0.0,Kirkland Lake Gold Ltd.,33.47,$7.02B,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/kl,
LNDC,Landec Corporation,12.62,12.29,370168.0,2.827644,15.687947,1.413803,0.783404,Landec Corporation,12.29,$358.5M,1996.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lndc,
CORE,科尔.马克控股,37.06,36.09,641718.0,1.702218,36.486609,2.919675,0.98913,"Core-Mark Holding Company, Inc.",36.09,$1.66B,,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/core,
LABD,Direxion每日三倍做空标普生物,18.56,18.4,3342145.0,0.762552,0.0,0.0,0.0,,,,,,,,
BKE,巴克尔,17.43,17.62,1643641.0,2.138934,8.908051,2.064779,1.977986,"Buckle, Inc. (The)",17.62,$863.7M,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/bke,
MXWL,Maxwell Technologies,4.66,4.56,5286690.0,1.391793,0.0,2.315892,-0.890741,"Maxwell Technologies, Inc.",4.56,$209.8M,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mxwl,
DVAX,德纳维制药,8.22,7.96,2408784.0,2.256226,0.0,8.077625,-2.54801,Dynavax Technologies Corporation,7.96,$509.42M,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dvax,
CSTR,Capstar Financial Holdings Inc.,15.94,15.53,151757.0,2.769794,23.179139,1.121795,0.669999,"CapStar Financial Holdings, Inc.",15.53,$275.26M,2016.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cstr,
TURN,180 Degree Capital Corp.,1.92,1.89,32224.0,0.364999,59.309001,0.71701,0.031867,180 Degree Capital Corp.,1.89,$58.82M,,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/turn,
TROV,TrovaGene,3.86,3.77,258507.0,0.190992,0.0,1.503459,-8.263289,"TrovaGene, Inc.",3.77,$15.14M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/trov,
APLS,Apellis Pharmaceuticals Inc.,19.4,18.83,1213445.0,1.132167,0.0,7.286378,-2.343941,"Apellis Pharmaceuticals, Inc.",18.83,$1.06B,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/apls,
CCO,Clear Channel Outdoor Holdings,5.41,5.27,252153.0,2.482544,0.0,-0.851729,-0.603306,"Clear Channel Outdoor Holdings, Inc.",5.27,$1.93B,2005.0,Consumer Services,Advertising,https://www.nasdaq.com/symbol/cco,
AL,航空租赁公司,34.68,33.84,1927019.0,1.160015,7.353924,0.851472,4.601625,Air Lease Corporation,33.84,$3.75B,2011.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/al,
SHAK,Shake Shack Inc,54.86,53.35,1039713.0,1.568308,102.596158,6.970349,0.52,"Shake Shack, Inc.",53.35,$1.98B,2015.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/shak,
FOSL,福思,15.01,14.65,1916173.0,1.311447,0.0,1.241162,-0.070696,"Fossil Group, Inc.",14.65,$726.75M,1993.0,Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/fosl,
TPCO,Tribune Publishing Co,11.63,11.26,181747.0,1.335138,1.59619,1.073824,7.054298,Tribune Publishing Company,11.26,$400.87M,,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/tpco,
RMBL,Rumbleon Inc.,5.48,5.24,157504.0,1.193865,0.0,8.310483,-1.412467,"RumbleOn, Inc.",5.24,$103.59M,,Technology,EDP Services,https://www.nasdaq.com/symbol/rmbl,
PKG,Packaging Corp of America,98.02,96.18,2393399.0,1.776376,12.330769,3.374158,7.8,Packaging Corporation of America,96.18,$9.09B,2000.0,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/pkg,
MSGN,MSG Networks Inc.,22.48,22.0,772793.0,1.805276,9.124981,-2.930895,2.410964,MSG Networks Inc.,22.0,$1.65B,,Consumer Services,Television Services,https://www.nasdaq.com/symbol/msgn,
MCF,Contango Oil & Gas Co,3.42,3.35,206436.0,2.157423,0.0,0.816016,-3.752935,Contango Oil & Gas Company,3.35,$114.44M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mcf,
GHDX,Genomic Health,76.5,74.5,1265201.0,1.800207,109.558822,10.176743,0.68,"Genomic Health, Inc.",74.5,$2.75B,2005.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ghdx,
WATT,Energous Corp,6.09,5.92,1041728.0,1.256022,0.0,9.622475,-1.994804,Energous Corporation,5.92,$157.97M,2014.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/watt,
CHKR,Chesapeake Granite Wash Trust,1.46,1.48,16066.0,0.397292,5.828493,2.74858,0.253925,Chesapeake Granite Wash Trust,1.48,$69.19M,2011.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/chkr,
SENS,"Senseonics Holdings,Inc.",2.65,2.58,2780682.0,1.061159,0.0,6.405319,-0.596909,"Senseonics Holdings, Inc.",2.58,$456.45M,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/sens,
YUMA,"Yuma Energy, Inc.",0.1081,0.1139,363271.0,0.960582,0.0,0.106183,-0.822011,"Yuma Energy, Inc.",0.1139,$2.65M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/yuma,
HOFT,胡克家具,29.72,28.99,102461.0,2.685374,10.141953,1.361728,2.858424,Hooker Furniture Corporation,28.99,$341.65M,,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/hoft,
GLOW,Glowpoint,0.1508,0.1504,20914.0,0.620376,0.0,1.109962,-0.15,"Glowpoint, Inc.",0.1504,$749187.52,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/glow,
NSYS,Nortech Systems Incorporated,4.8764,4.7699,555.0,0.204767,0.0,0.606286,-0.777104,Nortech Systems Incorporated,4.7699,$12.75M,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nsys,
DKS,迪克体育用品,35.05,34.05,3172516.0,0.484657,10.509259,1.757842,3.24,Dick&#39;s Sporting Goods Inc,34.05,$3.35B,2002.0,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks,
XON,Intrexon Corporation,5.65,5.48,3914227.0,1.576156,0.0,2.422568,-3.932436,Intrexon Corporation,5.48,$879.04M,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/xon,
