code,name,pe,pb,eps,net2018-06,net_radio2018-06,count,grow_3,grow_6,month_six_rs,price,vol_radio,volume_end,volume_start,year,year_rs
CCK,皇冠控股,18.103547,7.276612,2.331035,147000000,-0.0068,252,0.64,-0.685,0.170615892,29.2743254,0.092533932,24836614.62,22733037.3,21,0.137359335
UN,联合利华,21.227276,12.170471,2.718201,1618000000,-0.0241,252,0.633333333,0.285,0.133164821,30.45922619,0.047879416,41224652.37,39341026.98,21,0.108335967
EAT,布林克国际,15.934459,-2.679547,2.754408,43723000,-0.1356,252,0.633333333,2.231666667,0.266434289,27.15343929,0.271195969,31448830.35,24739561.11,21,0.198630121
NOV,华高,0,1.23264,-0.22212,25000000,1.3378,252,0.626666667,1.425,0.371797048,30.5089881,0.024897175,104294106,101760555.6,21,0.273946795
NOMD,Nomad Foods Limited,17.195813,1.910291,1.174123,31000000,0.6062,33,0.623333333,0.878333333,0.163844166,13.42333333,0.392292586,22548747.71,16195408.88,2,0.112345083
DVA,达维塔保健,23.633267,2.840571,3.081673,306000000,0.8953,252,0.62,0.846666667,0.157267052,33.43258571,-0.012413472,32531666.13,32940573.02,21,0.137239886
FF,FutureFuel Corporation,10.862834,1.71033,1.398346,6051000,6.2554,91,0.616666667,0.636666667,0.216031531,13.15197802,-0.155915703,2132421.413,2526313.333,7,0.167523583
EQH,Axa Equitable Holdings,14.698469,0.942829,1.529411,255000000,-0.6347,5,0.613333333,0.512,-0.006113114,21.832,-0.740420023,21844825.67,84154509.5,0,-0.006113114
HRZN,Horizon Technology Finance Corpo,11.727946,0.941996,0.931962,2930000,2.9973,96,0.606666667,0.225,0.10676983,13.34,0.077549693,1345989.771,1249120.833,8,0.080543696
MHH,Mastech Holdings,22.607678,3.527352,0.897925,2817000,3.0474,121,0.605,0.652883333,0.465102212,3.583407438,0.49701846,586521.8525,391793.3333,10,0.353732579
LINK,"Interlink Electronics, Inc",31.74716,2.612727,0.112451,359000,-0.3461,30,0.6,-0.064866667,0.200455764,7.347646667,3.687496767,163125.2,34800.06667,2,0.117622364
MLR,Miller Industries Inc,11.735736,1.545305,2.462564,7600000,0.4009,252,0.6,0.408333333,0.205985699,16.32019841,-0.016867723,667139.6746,678585.873,21,0.174229173
CCMP,卡伯特微电子,32.518051,4.463145,3.460232,35171000,0.7639,222,0.6,0.185,0.18819745,45.90427928,-0.785770893,2896302.45,13519649.55,18,0.156476865
PAA,Plains All American Pipeline L.P,48.504213,2.308054,0.559539,100000000,-0.4709,239,0.596666667,0.583333333,0.309582525,18.72646444,2.595799159,40246009.28,11192507.56,19,0.208469743
VEC,Vectrus Inc,5.708049,1.810874,5.656924,9195000,0.6838,49,0.593333333,-0.701666667,0.237822839,26.84061224,0.081540902,1988832,1838887.458,4,0.175295253
WOW,Wideopenwest Inc.,0,-2.303163,-1.222514,25200000,4.04,17,0.59,0.728333333,0.106364948,11.93823529,0.262826239,9018633.333,7141626.5,1,0.020437522
YPF,阿根廷YPF,5.98329,0.02505,2.585534,1508000000,4.5441,252,0.586666667,-1.041666667,0.30265555,31.70972222,2.700531337,16532731.69,4467664.286,21,0.237745814
KLAC,科磊,22.497035,11.121951,5.131343,349000000,0.3615,252,0.586666667,-0.868333333,0.208664793,51.1318254,-0.653205982,48329810.55,139361719,21,0.173557806
LOCO,El Pollo Loco Holdings,137.471401,1.72282,0.090928,5052000,-0.3539,51,0.583333333,0.6,0.144737067,15.96392157,-0.700559989,7069657.577,23609595.6,4,0.100628437
RDIB,Reading International Inc,21.472544,3.762717,1.347302,5101000,-0.7323,102,0.583333333,0.0216,0.438071582,12.22591275,1.575120643,7533.490196,2925.490196,8,0.315693575
SEIC,SEI Investments Company,20.209504,6.135497,3.079739,122000000,0.3259,252,0.583333333,-1.835,0.141784749,25.57628373,-0.162564781,16275249.07,19434636.51,21,0.113780673
MDP,梅瑞狄斯,23.895477,2.173838,2.213808,16800000,-0.6126,252,0.583333333,-0.241666667,0.240864793,42.27051587,1.147514376,8697392.317,4049980.952,21,0.17905237
APY,Apergy Corporation,24.627172,3.63801,1.78299,22104000,0.1614,5,0.583333333,1.266,-0.019440133,42.734,-0.782731063,8524477.667,39234682,0,-0.019440133
AMOT,Allied Motion科技,39.041068,4.849375,1.252271,4231000,0.8999,252,0.58,1.666666667,0.337257015,9.095615079,0.52190536,634891.8095,417169.0476,21,0.288925831
KBAL,"Kimball International, Inc.",19.036764,3.352581,0.922951,10254000,-0.029,252,0.563333333,0.136666667,0.283326843,11.01330357,0.240323281,2194423.262,1769234.921,21,0.239054042
MTLS,Materialise NV,3671.459036,8.065545,0.003756,369000,1.3864,52,0.56,0.481666667,0.200438525,10.05567308,-0.255884942,1236468.231,1661662.692,4,0.149514102
QNST,QuinStreet,46.679274,5.090724,0.343193,5421000,4.9627,104,0.556666667,0.258333333,0.355639506,8.661490385,0.077205834,4709523.192,4371980.769,8,0.275593318
VG,Vonage Holdings,0,6.566947,-0.057815,8559000,0.7739,149,0.556666667,0.64,0.80942677,4.281879195,-0.249657186,36197117.35,48240772.97,12,0.531176482
G,简伯特,21.72588,4.470255,1.404316,64574000,-0.0655,134,0.553333333,-0.245,0.167121599,19.0858209,0.535829365,17209600.7,11205411.94,11,0.137318641
HCCI,Heritage-Crystal Clean,24.153177,2.243184,0.975027,6120000,-0.124,127,0.55,-0.291666667,0.239261054,14.90456693,1.921850497,1135472.844,388614.2857,10,0.211216756
MTH,Meritage Homes Corp,9.940174,1.043446,4.346,53838000,0.2948,252,0.55,0.083333333,0.318344896,28.36380952,0.561367754,10849376.98,6948636.508,21,0.243776004
LN,Line Corp,2948.023858,5.713409,0.014776,3677000000,-0.5876,27,0.546666667,0.523333333,0.119498106,38.95148148,-0.804117743,3019812.214,15416466.31,2,0.070865618
MYL,迈兰制药,44.728012,1.633859,0.865006,37500000,-0.8737,118,0.546666667,-0.54,0.193894917,33.72122881,-0.033464442,111133288.8,114981066.1,9,0.156665783
ABC,美源伯根,17.886236,6.169105,4.938434,278000000,4.5186,252,0.546666667,0.07,0.127141168,36.42592302,-0.349057368,48783563.68,74942953.97,21,0.110840391
SYX,Systemax Inc,17.803094,7.040613,2.09795,18200000,0.3188,252,0.536666667,1.24,0.383835109,11.91019841,-0.484304902,1319682.992,2559037.302,21,0.330551834
BGS,B&G食品,11.129637,2.551146,2.875206,7976000,-0.6385,137,0.533333333,1.291666667,0.281424252,24.24868613,1.16770562,11684870.51,5390432.353,11,0.227553342
MTDR,Matador Resources,20.522509,2.489072,1.588987,65637000,1.0714,80,0.526666667,0.361666667,0.226424539,21.098,1.682100551,30878681.68,11512872.5,6,0.186676311
VAC,Marriott Vacations Worldwide,16.684465,3.112725,7.48181,10761000,-0.757,83,0.526666667,-3.338333333,0.164509901,71.43301205,0.218248637,5714554.762,4690795.122,6,0.130889497
ABCD,新生,14.611084,-100.156284,0.940382,4435000,-0.2343,106,0.523333333,0.248333333,0.42869321,3.882537736,1.180324206,1446283.094,663333.9623,8,0.312534088
TEX,特雷克斯,21.725332,2.997465,1.773966,57800000,-0.4266,252,0.523333333,1.031666667,0.356030743,25.97021825,1.944717748,46421577.6,15764355.56,21,0.287047082
KLIC,库力索法半导体,26.00152,1.962623,0.985327,60256000,0.731,252,0.523333333,0.09,0.515292813,11.66428571,-0.358932346,16485545.71,25715765.87,21,0.401581612
SLGN,Silgan Holdings,9.454775,3.611539,2.893776,55343000,0.9818,252,0.52,0.124166667,0.153896299,13.67626865,0.169845864,12810647.81,10950714.29,21,0.121594637
PRMW,Primo Water Corporation,67.679456,5.036767,0.298318,451000,1.1822,95,0.52,1.225,0.37778565,7.812842105,-0.247525733,3315484.875,4406110.638,7,0.286719794
JHG,Janus Henderson Group plc,5.843865,1.13029,4.82044,130000000,2.1446,17,0.52,-0.113333333,0.021139576,33.35411765,0.017981448,17705332.56,17392588.63,1,-0.001320459
HXL,赫氏,20.895094,4.190906,3.20793,68800000,0.1169,252,0.516666667,0.523333333,0.268681347,23.42015873,1.257088802,14970404.81,6632616.667,21,0.205728705
LITE,Lumentum Holdings Inc.,16.793915,4.413816,3.876404,33500000,1.6102,39,0.516666667,-0.708333333,0.299644537,41.82333333,1.902187448,40603493.55,13990651.63,3,0.231633958
LBRT,Liberty Oilfield Services Inc.,10.6033,3.426437,1.957881,94741000,1.4271,9,0.516666667,0.575,0.028311158,19.63888889,-0.054883844,12531203.2,13258902.75,0,-0.007649499
OEC,Orion Engineered Carbons,17.136461,16.025065,2.051182,52691000,1.8593,50,0.516666667,0.891666667,0.108234416,20.103,2.256271486,7333597.24,2252145.52,4,0.091744252
PWR,广达公司,16.716985,1.366056,2.020101,74706000,0.1608,248,0.51,0.063333333,0.203165432,21.83780927,1.674037276,44645296.15,16695839.11,20,0.178315288
TGE,Tallgrass Energy GP LP,0,2.319626,-2.268399,110000000,0.3857,41,0.51,0.766666667,0.112771105,23.98829268,0.32342516,9425478.524,7122033.65,3,0.077584774
TWIN,Twin Disc,30.264628,2.06274,0.843559,5956000,4.0689,252,0.51,0.765,0.396489841,14.29327381,1.093254206,1065592.651,509060.3175,21,0.351763932
UFPI,Universal Forest Products,16.103305,2.212112,2.301391,45130000,0.3053,252,0.506666667,0.98,0.25416531,13.91186468,0.541258003,7357554.706,4773733.333,21,0.221280815
AMRC,阿梅雷斯克,13.932381,1.917517,1.055096,8702000,0.4601,99,0.5,-0.066666667,0.294532408,9.166666667,-0.397699154,1585974.9,2633193.878,8,0.206305577
PUMP,Propetro Holding Corp.,11.591606,2.860158,1.45105,39091000,6.9437,19,0.496666667,0.221666667,0.124672766,15.57368421,0.506751375,35408177.5,23499681.56,1,0.064254136
MDSO,Medidata,86.516665,8.675972,0.94398,16589000,1.1998,112,0.496666667,3.121666667,0.184809568,37.4140625,0.381160316,10390720.63,7523182.143,9,0.158477465
BIP,布鲁克菲尔德公共建设,63.149173,2.460313,0.639755,219000000,0.6222,129,0.493333333,-0.293333333,0.138546602,23.41863178,0.103907135,6905826.569,6255803.906,10,0.109112141
EPD,Enterprise Products Partners L.P,21.742264,2.838039,1.360024,687000000,0.0318,243,0.493333333,0.786666667,0.100758013,17.82687243,3.936898263,67802095.92,13733743.8,20,0.08669536
SNN,Smith & Nephew PLC ADS,21.811791,6.749801,1.643148,137000000,-0.1543,227,0.486666667,0.126666667,0.158088704,21.67585903,1.094763825,6392904.053,3051849.558,18,0.133771749
VALE,淡水河谷,15.503566,0.433651,0.852707,331000000,1.0818,199,0.483333333,0.196666667,0.334061255,14.5660809,0.316267692,464053167.8,352552273.7,16,0.284831713
PAH,Platform Specialty Products Corporation,0,1.432959,-0.564782,11800000,1.1967,57,0.476666667,0.558333333,0.278122519,15.35859649,0.570509196,56686082.76,36094078.86,4,0.203864719
XOM,埃克森美孚,16.212511,1.800515,4.911022,3986000000,0.2212,252,0.47,1.621666667,0.120780242,65.44609127,0.224331037,330052936.7,269578183.3,21,0.092182307
AWX,Avalon Holdings Corp,50.908319,0.428301,0.084662,494000,53.8889,245,0.47,0.219983333,0.465559471,3.735292245,4.688058266,872618.0732,153412.2951,20,0.367971646
WMB,威廉姆斯,12.389981,3.892761,2.427768,269000000,0.3938,252,0.466666667,0.6,0.203611188,25.01527778,0.898110024,163573168.5,86176863.49,21,0.176417873
GPX,GP Strategies,34.465888,1.683869,0.549819,3575000,-0.3902,252,0.466666667,-0.591666667,0.212161789,13.50154762,0.3155871,970329.0159,737563.4921,21,0.178361392
ENSG,恩赛因,28.303643,3.739172,1.370495,22326000,0.8034,131,0.463333333,1.81,0.253898811,13.06188931,-0.155719331,4877076.909,5776606.154,10,0.200036429
SERV,ServiceMaster,15.645683,6.098594,3.873273,96000000,0.1294,52,0.456666667,1.516666667,0.162824931,39.52903846,-0.097009569,19018267.73,21061427.77,4,0.117567407
T,美国电话电报,6.344196,1.295397,5.14486,5248000000,0.3074,252,0.456666667,-0.385,0.103064128,34.36125,1.396869863,516137860.8,215338291.3,21,0.093108937
CTAA,Qwest Corporation,0.000002,0.024331,10590000,427000000,0.5933,32,0.456333333,0.333166667,0.048538094,25.63090938,-0.507577795,521996.375,1060058.563,2,0.030488343
NUE,纽柯钢铁,11.948406,2.10999,5.232497,714000000,1.0883,252,0.453333333,0.245,0.37508939,32.54474286,-0.428904256,68808451.71,120484966.7,21,0.269251092
BMCH,"BMC Stock Holdings, Inc.",16.584669,1.89337,1.368734,40405000,1.2963,28,0.45,0.408333333,0.105901331,20.59607143,0.174586842,10306926.71,8774938,2,0.075422802
AOS,A.O.史密斯,30.370947,5.757221,1.922561,115000000,0.2392,252,0.45,-0.526666667,0.190811418,15.1160119,0.724222981,27950032.21,16210219.05,21,0.153602984
SABR,Sabre Corporation,19.986592,8.028538,1.279858,93325000,18.366,54,0.443333333,0.571666667,0.137455068,23.50490741,0.783570904,58140474.74,32597792.78,4,0.101833197
PAGP,Plains Group Holdings LP,0,2.552371,-5.259654,96000000,-0.4483,60,0.443333333,0.638333333,0.125223663,44.55427667,0.977987604,29929332.57,15131203.3,5,0.095159185
COMM,CommScope Holding Company Inc.,28.965634,3.484831,1.066091,65922000,0.1886,60,0.436666667,-0.3575,0.178776117,30.12583333,0.66337762,36696774.47,22061601.67,5,0.129940266
CAMT,康特科技,16.575543,4.262417,0.628637,4331000,2.1171,219,0.436666667,0.331666667,0.668901396,3.241292237,2.628722672,3816364.255,1051710.092,18,0.469881751
OTEL,Otelco Inc.,4.203254,9.511831,4.127754,2908000,0.8932,65,0.433333333,0.25,0.244545698,7.595275385,0.283400354,211062.8485,164455.9688,5,0.16304983
GTN,格林电视,5.406215,1.444398,3.144529,40705000,-0.4231,252,0.433333333,0.741666667,0.893704995,9.846799206,4.069378045,11787460.66,2325228.175,21,0.620105436
IOSP,英诺斯派材料,30.299018,2.318566,2.56774,21800000,-0.1648,152,0.433333333,1.5,0.383420384,35.12575658,-0.095068925,2249751.526,2486102.632,12,0.283910599
CHA,中国电信,10.122903,0.802507,4.8168,7901000000,0.0936,191,0.426666667,0.425,0.188257283,47.59356021,-0.751096312,1100531.323,4421514.737,15,0.158443625
SVT,Servotronics Inc,11.341413,0.965722,0.978714,707000,5.7333,252,0.422833333,0.083033333,0.457364445,7.379531746,1.577866767,78500.13492,30451.5873,21,0.35570388
CNHI,CNH Industrial N.V.,26.097966,3.499569,0.450993,408000000,0.7288,61,0.42,-0.1,0.094815424,9.709672131,0.570276989,33500861.48,21334364.4,5,0.07178435
MAS,马斯科,20.463381,-351.970384,1.901934,224000000,0.2727,252,0.42,-0.305,0.238923663,24.11236111,1.209679524,93263922.63,42206990.48,21,0.184286816
SAH,索尼克汽车,9.902342,1.180432,2.19645,16905000,0.3934,251,0.416666667,0.5,0.648304631,18.01952191,0.686720014,9428029.468,5589564,20,0.396091624
WIRE,Encore Wire Corporation,15.005138,1.610281,3.455483,18089000,0.6545,252,0.416666667,-1.325,0.280944355,23.46614603,-0.509535046,2287144.349,4663216.667,21,0.240584527
CSTM,Constellium N.V.,0,-4.861645,-0.38214,55000000,2.6667,65,0.416666667,0.141666667,0.460165968,13.61953846,0.250371461,22414502.94,17926275.22,5,0.296583534
TGNA,Tegna Inc,5.11931,2.258844,2.289371,92512000,1.7097,40,0.41,0.101666667,0.080881045,19.51175,0.400572484,54689950.7,39048283,3,0.059045372
ICHR,Ichor Holdings Ltd.,7.883942,2.429648,3.064457,28040000,1.8438,22,0.41,-0.29,0.233581911,22.91772727,1.060727926,23809440.45,11553898.09,1,0.148436177
ARLP,Alliance Resource Partners,7.632514,2.143773,2.672776,86377000,0.3634,229,0.408333333,0.329166667,0.234298488,20.05040393,0.020053557,4809022.809,4714480.702,19,0.188673812
ILG,ILG Inc,25.135922,2.586557,1.403569,28000000,0.0769,24,0.406666667,0.65,0.098534687,27.19583333,0.284020727,28808982.08,22436539.75,2,0.061015384
GLP,伙伴全球,7.059884,1.622077,2.917895,6022000,2.0246,157,0.4,0.466666667,0.280334258,24.77340764,0.797964758,1787617.241,994244.8718,13,0.218937737
STRL,Sterling Construction Company In,18.729968,2.627223,0.793381,9142000,1.0035,252,0.396666667,0.45,0.656314324,9.346190476,2.336102944,2379438.357,713238.8889,21,0.464083839
LTRX,创力,154.454593,4.598344,0.037422,752000,15.4615,218,0.396666667,0.333333333,0.509455129,7.769261927,0.712089017,924817.0826,540168.8073,18,0.410814345
LMAT,勒梅特微管医疗,31.296995,5.749429,1.139726,8751000,0.8892,144,0.393333333,-0.268333333,0.207908152,11.17315972,3.3936939,1850001.431,421058.3333,12,0.188849372
DL,正保教育,37.113296,7.668166,0.236034,4404000,0.4929,123,0.393333333,0.081666667,0.396471696,8.678658537,2.799805524,1995913.258,525267.2131,10,0.307563306
LKQ,LKQ Corporation,18.731601,2.265237,1.794294,158000000,0.0461,180,0.386666667,-0.815,0.222510035,16.86752778,0.144326615,35089524.51,30663906.67,15,0.182795672
CPE,卡隆石油,16.757739,1.148162,0.677299,50474000,0.5117,252,0.386666667,-0.206666667,0.538844121,10.27579365,19.35723509,36971420.91,1816131.746,21,0.418250592
STLD,Steel Dynamics,10.124212,2.804033,4.420097,363000000,1.3706,252,0.386666667,0.423333333,0.282725161,14.76581349,0.679246181,79007663.89,47049482.54,21,0.238223032
MT,安赛乐米塔尔,5.828234,2.302933,5.210841,1861000000,0.4141,252,0.38,-0.36,0.344704161,61.80460317,10.31679618,54980551.47,4858314.19,21,0.272245873
ERII,Energy Recovery,18.975253,4.810415,0.484315,15743000,15.9462,123,0.37,0.178333333,0.677624065,5.807276423,0.681304201,8947107.161,5321527.869,10,0.458740335
PSXP,Phillips 66 Partners LP,16.045638,2.224479,3.291237,186000000,0.8058,63,0.37,0.7,0.161243939,54.38111111,0.905644709,7757487.969,4070794.484,5,0.129840576
AMRS,阿米瑞斯,0,-1.859397,-2.294111,1533000,1.4726,97,0.366666667,0.13,0.584506348,82.54565979,10.49185825,4712194.816,410046.375,8,0.420768112
FRD,Friedman Industries Inc,12.86145,1.070333,0.855269,3599900,8.8809,252,0.366666667,0.586666667,0.333418205,6.310073016,-0.052287936,451392.9921,476297.6111,21,0.277066329
CODI,Compass Diversified Holdings,30.19303,1.465679,0.586228,533000,1.1945,95,0.366666667,0.3,0.07464009,16.45736842,-0.090410038,3329732.104,3660695.745,7,0.063889322
WBT, Manitowoc Food Service,24.229801,21.395643,0.887337,12100000,-0.598,31,0.361666667,0.674166667,0.103956886,19.44064516,0.165779084,18287574,15686997.87,2,0.064295942
ARC,美国图文公司,0,1.084106,-0.484812,4008000,0.0774,164,0.36,0.103333333,0.432860396,10.5254878,-0.293850354,3897326.012,5519121.951,13,0.345975828
CINR,Ciner Resources LP,11.020617,3.688847,2.450861,34500000,0.9714,35,0.351333333,0.064,0.086000144,27.13122571,-0.587523882,344672.4444,835617.9412,2,0.058226956
LAUR,Laureate Education Inc.,10.18869,1.643768,1.530128,224000000,0.9125,20,0.35,0.283333333,0.100656861,14.722,-0.231723954,10831302.9,14098191.6,1,0.045788548
CTSH,高知特,30.551998,4.133785,2.48298,456000000,-0.0298,244,0.343333333,-0.138333333,0.146508929,25.8439627,-0.214140209,108915066.6,138593509.8,20,0.130830009
AM,美国贺卡公司,22.297861,3.793904,1.38085,109000000,0.2557,47,0.343333333,0.795,0.148026542,27.81468085,0.04394749,10345485.63,9909967.435,3,0.111842219
DZSI,"DASAN Zhone Solutions, Inc.",22.948084,2.239095,0.436202,1355000,2.5503,25,0.340233333,-0.084883333,0.177751281,7.72976,0.335020668,362282,271368.0833,2,0.109136183
CBOE,芝加哥期权交易所,21.761529,3.642914,4.715202,83000000,0.2206,100,0.34,-1.648333333,0.151595608,56.75725,0.582472608,17073993.26,10789440,8,0.114394994
HLT,希尔顿酒店,17.078301,41.429064,4.515086,217000000,0.4371,58,0.34,0.193333333,0.090871156,72.16103448,0.506189257,57555751.17,38212828.1,4,0.0651476
DDE,多佛唐斯娱乐,0,0.940475,-0.031761,153000,3.6364,199,0.34,0.218333333,0.368413844,4.98959799,-0.297345587,1154698.13,1643337.192,16,0.285527214
NVMI,Nova Measuring Instruments Ltd,17.346992,3.112438,1.635442,11833000,-0.1112,222,0.333333333,0.24,0.380535864,7.770067568,3.926992639,2592339.396,526150.4505,18,0.294609124
VPG,Vishay Precision Group,27.762457,2.906234,1.602884,7683000,1.1247,100,0.333333333,1.366666667,0.206625605,17.3445,-0.018698083,937467.16,955330,8,0.163019273
PBFX,PBF Logistics LP,11.077849,-53.539129,1.949837,24455000,-0.0986,53,0.333333333,0.591666667,0.104172312,21.36113208,0.206202221,1694906,1405159.077,4,0.081208548
IEA,"Infrastructure and Energy Alternatives, Inc.",0,-1.476088,-0.068497,4915000,0.3698,24,0.333333333,0.25,0.038114626,9.784045833,5.954779862,2299053.75,330571.75,2,0.015143716
GIFI,Gulf Island Fabrication,0,0.673966,-2.164146,549000,1.0503,252,0.333333333,0.458333333,0.347566242,19.36664683,-0.153106886,1399585.643,1652611.905,21,0.290425718
KN,KnowlesCorporation,14.856387,1.383125,1.180637,4600000,1.1549,56,0.326666667,0.648333333,0.112791779,18.29696429,-0.33084899,18102375.64,27052750.96,4,0.094110825
VNDA,Vanda Pharmaceuticals Inc,1630.934176,4.440155,0.01306,4611000,4.0059,149,0.325,0.529166667,2.773949691,10.45516779,-0.986051672,13607839.27,975589275.7,12,1.553130995
GTIM,恋上餐厅,0,1.620882,-0.110648,685000,20.5714,252,0.318333333,0.275833333,1.03405465,18.74971627,95.45195715,675629.119,7004.825397,21,0.630265347
APOG,Apogee Enterprises,17.995567,2.689251,2.772905,15373000,-0.0454,252,0.316666667,0.793333333,0.255078941,21.25823413,0.417676605,4632107.54,3267393.651,21,0.201500461
KT,韩国电信,14.132963,0.279441,0.958044,2.80672E+11,0.0875,233,0.316666667,0.066666667,0.189343594,20.16214592,-0.041459502,14240626.32,14856572.41,19,0.144252993
III,信息服务,151.02027,2.737134,0.028473,2362000,8.7443,128,0.316666667,0.15,0.329102939,3.265859375,0.29021362,2106934.969,1633012.5,10,0.260549921
PGTI,PGT Inc,21.870817,6.012072,1.131645,22548000,1.1987,148,0.316666667,0.458333333,0.402243288,8.053804054,4.736845023,7673673.676,1337612.162,12,0.316371883
METC,Ramaco Resources Inc.,47.220973,2.655478,0.182546,10203400,3.9253,20,0.313333333,0.053333333,0.204093339,7.2545,-0.525066896,2021735.7,4256885.2,1,0.075034641
OFS,OFS Capital Corporation,13.09082,0.902783,0.944937,4995000,3.1898,71,0.31,0.19,0.072382232,12.54788732,0.418074384,1070552,754933.6,5,0.057325498
LRN,K12国际学校,24.846823,1.177219,0.703108,9347000,2.4156,123,0.31,0.516666667,0.253871258,20.43317073,0.01051682,4846100.726,4795665.574,10,0.226715239
KE,"Kimball Electronics, Inc.",31.770867,1.494186,0.62636,5784000,-0.2884,47,0.3,0.516666667,0.175068988,15.26468085,0.114110093,1473081.208,1322204.348,3,0.134585156
CX,西麦斯,20.509359,10.355532,0.34082,7593000000,0.3573,229,0.3,0.126666667,0.287390306,11.77185764,3.026734398,257302321.3,63898508.28,19,0.231885159
STKS,"The ONE Group Hospitality, Inc.",0,9.729457,-0.043344,314000,1.1438,41,0.296666667,0.111666667,0.218379249,2.61924878,2.070135844,1142355.333,372086.25,3,0.145845559
PTNR,Partner Communications Company L,182.858512,2.017264,0.024992,2000000,-0.9565,228,0.2938,0.039066667,0.272013142,9.550138596,-0.608431349,1832870.684,4680841.228,19,0.210100979
JEF,杰富瑞,12.177619,0.74206,1.926485,749000000,9.1124,252,0.293333333,0.135,0.1840493,20.86020397,2.215924552,30096758.25,9358664.286,21,0.142330023
HLX,螺旋能源,19.78641,0.851304,0.465471,17784000,3.7774,149,0.293333333,0.593333333,0.464275224,18.4595302,-0.219399437,28233322.36,36168718.92,12,0.335441132
BWXT,BWX Technologies Inc,39.825922,16.225059,1.586404,60734000,-0.0112,98,0.293333333,-0.053333333,0.103046144,30.51102041,-0.155758551,14815713.8,17549142.86,8,0.085004196
MDC,M.D.C. Holdings Inc,9.705843,1.233033,3.35365,63899000,0.8865,252,0.29,0.585,0.196696121,28.53180516,0.665411578,16310998.96,9793974.762,21,0.155937121
S,Sprint,3.304328,0.886818,1.840011,173000000,-0.1602,63,0.286666667,0.238333333,0.293328546,6.225873016,-0.183348689,336751512.2,412356543.8,5,0.219016098
MGIC,Magic Software Enterprises Ltd,22.496545,2.098458,0.402284,6800000,0.6342,252,0.283333333,0.109666667,0.508326235,4.559581349,0.110309645,2327008.984,2095819.841,21,0.346478593
TGA,Transglobe Energy Corp,0,1.222881,-0.170317,7361000,1.13,129,0.283333333,0.3775,0.393191061,5.579023256,-0.122075869,3359338.277,3826456.25,10,0.316068183
EGOV,NIC Inc,19.924533,5.864259,0.855729,17011000,0.3322,231,0.283333333,0.383333333,0.251794612,11.24103896,0.077147944,5749158.198,5337389.565,19,0.202938568
GLOP,GasLog Partners LP,13.298792,1.355428,1.87987,23841000,-0.1835,53,0.283333333,0.216666667,0.166466689,23.07754717,-0.007759762,3179253.815,3204117,4,0.119343272
CBZ,CBIZ Inc,20.16495,2.187518,1.167868,13106000,0.1917,252,0.283333333,0.925,0.151695797,8.091944444,-0.19631682,4295767.603,5345100.794,21,0.130750322
ACMR,Acm Research Inc.,25.050891,4.702123,0.538903,3215000,7.684,11,0.276666667,-0.095,0.265020875,9.892727273,0.044287451,1346176.333,1289086,0,0.084407873
KRP,Kimbell Royalty Partners LP,0,2.793536,-3.058103,1378300,4.477,20,0.276666667,0.668333333,0.083828381,18.962,-0.265654795,576234,784690.9,1,0.040382129
GOGL,Golden Ocean Group,22.18159,0.92326,0.433693,8980000,1.7507,42,0.273333333,0.293333333,0.198729834,8.312595238,1.938156368,5563778.524,1893629.143,3,0.148724563
TRK,Speedway Motorsports Inc,4.698218,0.762038,3.707789,31883000,0.1676,252,0.273333333,0.055,0.15845774,23.99646825,-0.388651614,1027046.365,1679969.048,21,0.132568549
CVGI,商用汽车,13.728288,3.067953,0.680347,13195000,99.7252,170,0.27,0.058333333,0.619249814,10.37388235,0.201538163,3836345.965,3192862.353,14,0.484284455
IMXI,International Money Express Inc,83.011767,9.097196,0.114803,1844400,0.4483,19,0.266666667,0.136666667,0.027636786,9.898657895,4.126684067,2099942.2,409610.2222,1,0.007663423
PNTR,Pointer Telocation Ltd,6.207271,1.662825,2.078208,1925000,-0.0209,252,0.266666667,-0.283333333,0.705686455,188.4679516,0.076502647,303396.9524,281835.7698,21,0.442954811
WNC,Wabash National Corp,9.052344,2.155601,2.077915,31902000,0.3904,252,0.266666667,-0.218333333,0.809435117,13.82833333,3.096541325,18623777.45,4546219.841,21,0.515540405
ARES,Ares Management L.P.,24.274145,6.020474,0.865118,14169000,-0.8755,53,0.266666667,-0.041666667,0.143070622,18.24698113,1.234245528,4153530.667,1859030.538,4,0.098707705
SFS,Smart & Final Stores,0,1.295985,-1.962028,6601000,-0.0739,49,0.266666667,0.141666667,0.224667319,12.50510204,0.97919314,9780210.28,4941513.833,4,0.143486906
SDPI,Superior Drilling Products Inc,52.061348,2.90659,0.035535,1004800,2.275,52,0.266666667,0.185866667,0.524676606,2.190332692,1.069424232,1716714.192,829561.2692,4,0.343006723
HMLP,Hoegh LNG Partners LP,10.105581,1.602935,1.800985,19944000,0.6331,50,0.266666667,0.341666667,0.10995518,18.9323,0.512987929,1685324.88,1113905.04,4,0.074670296
OBCI,Ocean Bio-Chem,14.610003,1.570675,0.301848,1121400,0.1773,252,0.2565,0.02415,0.77538151,1.980693254,-0.125825423,460554.4841,526844.9762,21,0.5245203
NCMI,National CineMedia,2325.819717,-1.832091,0.003904,17000000,0.1644,140,0.253333333,0.651666667,0.235199488,15.26264286,0.309694864,8068781.214,6160810,11,0.185142352
