code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_radio_3,grow_radio_6,grow_self_3,grow_self_6,max_price,max_price_radio,price,price_week_3,vol_radio,volume_3,volume_6,week_3_rs,week_6_rs,year
TCCO,4.85,Technical Communications Corpora,0,2.749332,-0.347624,243000,1.7055,1544100,0.4461,-313300,-3.4542,929600,-0.3288,-52000,0.9252,1116600,0.7678,-517600,0.3984,1124600,1.7788,430,-0.032691206,-0.002993016,-0.156666667,-0.016666667,14.4,69%,4.48,4.576666667,0.275513294,70200,55036.66667,-0.026518916,-0.014319063,8
IPGP,167.51,IPG光电,22.658955,4.144369,7.390014,122000000,0.1682,414000000,0.1198,106000000,0.4191,360000000,0.2589,52956000,-0.2951,361000000,0.2889,116000000,0.6698,393000000,0.4759,617,-0.054493077,-0.015597205,-8.753333333,-2.926666667,263.05,0.495305075,132.76,152.7233333,0.50435809,4743278.667,3153025,-0.058950272,-0.017687257,11
SGC,19.44,Superior Uniform Group,21.995952,2.057062,0.8892,3817000,-0.1207,82392000,0.2559,2450000,-0.3611,73087000,0.1984,1884000,-0.5758,72449000,0.12,4962000,0.1158,67773000,0.0382,550,-0.006429571,-0.011665884,-0.13,-0.223333333,27.94,0.328203293,18.77,19.09666667,1.596937033,116607.6667,44902,-0.003983102,-0.010303568,10
GOGL,9.42,Golden Ocean Group,22.032317,0.902146,0.426646,8980000,1.7507,141000000,0.4101,16683000,1.9332,149000000,0.8335,27124000,3.1877,151000000,0.7243,368000,1.0138,127000000,0.8024,184,0.004271711,-0.013653779,0.03,-0.136666667,27.4,66%,9.24,9.52,0.117729933,551646.6667,493542,-0.000132022,-0.01978644,3
VRNA,12.11,Verona Pharma plc,0,1.638429,-3.343136,611000,1.1909,0,0,-15223000,-6.9535,0,0,-6268900,-7.0139,0,0,-9114200,-2.7029,0,0,76,-0.013498932,0.035163056,-0.1876,0.410833333,20,33%,13.47,12.82666667,0.576623877,21821,13840.33333,0.022038235,0.01961928,1
DLHC,6.1,DLH Holdings Corp,64.467594,1.960216,0.095707,1614000,0.7079,36131000,0.235,1316000,0.3442,34401000,0.1503,-2851000,-9.7994,30215000,0.1572,1040000,-0.5643,30390000,0.1206,328,-0.009724835,0.001332902,-0.06,0.000833333,6.72,15%,5.68,5.686666667,0.518351143,105050.6667,69187.33333,0.005904727,-5.15E-05,6
MHLD,2.7,Maiden Holdings,0,0.366574,-2.208473,2680000,1.1641,0,0,22343000,-0.1569,0,0,-125000000,-0.7998,0,0,-55054000,-2.3495,0,0,544,0.0321044,-0.063929708,0.09,-0.325,18.6,0.82311828,3.29,3.03,-0.439340658,5900925,10524974,0.020225553,-0.064769052,10
CPSS,3.92,Consumer Portfolio Services,55.419994,0.486514,0.072537,3165000,-0.3077,0,0,3145000,-0.298,0,0,-9951000,-2.333,0,0,4663000,-0.3654,0,0,754,-0.035834965,0.020726082,-0.14,0.073333333,11.71,0.695132365,3.57,3.76,-0.272578883,94774,130287.6667,-0.028335223,0.02073746,14
AIRT,33.6,Air T,16.594141,2.45434,2.024811,3282100,1.6686,60692100,0.2734,1462700,3.8742,53324500,0.2206,-714400,-1.429,44453300,0.2428,478500,-0.5569,48861500,0.2684,754,0.038135866,-0.039403224,1.2495,-1.390266667,35.2296,0.010959534,34.8435,34.19783333,4.142864172,69680.66667,13549,0.014682342,-0.025040437,14
AXTI,7.35,AXT Inc,20.040702,1.557649,0.370496,4551000,1.5311,27120000,0.1513,3190000,6.5059,24419000,0.1845,3273000,0.6171,26332000,0.2991,4565000,1.0647,28168000,0.2879,754,-0.035288334,0.003364408,-0.256666667,0.016666667,11.7,0.444444444,6.5,7.066666667,0.149171876,1715775.667,1493054,-0.042700748,-0.007597068,14
CVLY,30.13,Codorus Valley Bancorp,18.35788,1.626194,1.687014,6054000,0.6429,0,0,4083000,0.1942,0,0,1490000,-0.6122,0,0,3410000,0.0021,0,0,754,0.01712554,-0.009163349,0.493333333,-0.283333333,32.7333,0.057840181,30.84,31.4,0.753092189,61277,34953.66667,0.00970948,-0.020555551,14
NSIT,54.52,Insight Enterprises,16.408827,2.17337,3.385312,51479000,0.2788,1837000000,0.0908,32745000,1.3646,1763000000,0.1931,14168000,-0.3285,1784000000,0.2157,22412000,0.0359,1758000000,0.2623,754,-0.024886004,-0.010012995,-1.35,-0.566666667,56.23,0.107238129,50.2,53.25666667,0.159004034,1034434.667,892520.3333,-0.030759312,-0.014220077,14
OIIM,2.17,凹凸科技,10.796688,0.676454,0.205526,1461000,2.0188,15205000,0.0476,7168000,5.9197,14108000,-0.0566,-1879000,-157.5833,15217000,-0.0435,-1375000,-2.0323,15520000,0.0744,676,0.01439218,0.018585029,0.03,0.016666667,17.06,0.869871043,2.22,2.246666667,-0.274156346,184618.3333,254350,0.009191402,0.036435194,13
FNJN,4.56,"Finjan Holdings, Inc.",2.921643,1.950585,1.584725,7039000,3.4873,17300000,6.4924,29218000,0.8318,65000000,1.6266,13928000,2.5567,23428000,1.7894,-4237000,-0.2832,0,0,230,0.039889155,-0.017115909,0.163333333,-0.073333333,5.285,13%,4.61,4.446666667,0.099432841,1540971.667,1401606,0.036240192,-0.022465707,4
AMD,31.18,AMD,97.201415,35.334966,0.327773,116000000,3.7619,1756000000,0.5256,81000000,3.4545,1647000000,0.3981,61000000,2.1961,1480000000,0.3382,71000000,1.1749,1643000000,0.2571,754,-0.046510656,0.080087682,-1.436666667,2.186666667,40.54,0.325357671,27.35,29.75333333,-0.266218897,638961681.7,870779690,-0.060723644,0.106122221,14
CART,8.2713,加州信托银行,41.940896,1.254674,0.201474,510000,1.602,0,0,581000,1.7536,0,0,-354000,-1.9267,0,0,351000,3.1294,0,0,694,-0.012185874,0.005340079,-0.103333333,0.0437,17.725,0.533427362,8.27,8.253333333,0.109077192,44592.66667,40207,-0.005798915,0.006419738,13
VCTR,8.82,Victory Capital Holdings Inc.,11.282252,1.44293,0.792395,18675000,6.9333,104000000,0.0343,10524000,1.3848,105000000,0.0427,11209000,5.17,106000000,0.0772,7850000,3.0972,102000000,0.1882,35,-0.020964843,-0.01200893,-0.2,-0.116666667,13.3,31%,9.12,9.25,0.680137922,544445.3333,324048,-0.007037347,-0.01362467,0
GOV,11.5,GOV基金,50.481027,0.911968,0.233355,29695000,1.543,0,0,6565000,-0.1146,0,0,-17991000,-2.4912,0,0,10989000,-0.0509,0,0,488,-0.101945084,-0.002119385,-1.316666667,-0.036666667,27.87,64%,10.09,11.02666667,7.480134781,22724290.67,2679708.667,-0.153345935,-0.005608631,9
MYFW,17.75,First Western Financial Inc,99.973866,1.365043,0.179847,1048000,1.5941,0,0,1186000,1.2548,0,0,0,0,0,0,0,0,0,0,12,-0.028901197,-0.011862352,-0.52,-0.230866667,19.1,13%,16.56,16.86,0.242993101,85460.33333,68753.66667,-0.01719386,-0.013980117,0
LGIH,49.45,LGI Homes Inc,7.623188,1.983584,6.537947,47608000,0.4786,420000000,0.2951,27302000,1.3177,279000000,0.7127,35640000,0.5359,405000000,0.71,33687000,0.7305,366000000,0.6916,257,-0.063918399,-0.038209955,-3.096666667,-2.183333333,77.43,47%,41.21,46.36333333,0.739900681,2270020,1304683.667,-0.068001803,-0.040711425,4
CASS,66.42,卡斯信息系统,29.858283,3.679163,2.271229,7509000,0.1529,25695000,0.0796,8092000,0.283,25361000,0.1137,5331000,-0.1701,24734000,0.1229,6863000,0.103,24207000,0.093,754,-0.00926474,-0.034589063,-0.618333333,-2.496666667,74.21,0.117639132,65.48,65.57,-0.041204362,113577.3333,118458.3333,-0.012509973,-0.035442154,14
DMLP,18.9,多尔切斯特,13.130368,6.936914,1.462259,16364000,0.9368,21062000,0.6817,10963000,0.2864,15847000,0.287,14229000,1.0709,17247000,0.845,7224000,0.0868,12279000,0.1517,754,0.012356907,0.01052296,0.216666667,0.191666667,34.08,0.427816901,19.5,19.65,1.165105801,383153,176967.3333,0.011347056,0.004439074,14
EMCF,36.39,恩克莱尔金融,16.387619,1.403309,2.243157,1413000,0.3573,0,0,1362000,0.4247,0,0,573000,-0.5209,0,0,1707000,0.6134,0,0,455,0.01436845,-0.00915323,0.527966667,-0.353333333,38.1,7%,35.55,36.9168,0.578369384,17391,11018.33333,-0.016246232,-0.014484504,8
CWCO,14.4,Consolidated Water Co Ltd,152.411969,1.456694,0.095793,2396900,2.9124,0,0,2058000,-0.2021,0,0,1123700,-0.1541,0,0,1416700,1.4761,0,0,754,-0.025661787,0.018596506,-0.373333333,0.25,34.49,0.615250797,13.27,13.90666667,-0.079900383,167363.6667,181897.3333,-0.02550067,0.011420971,14
SBBX,26.55,苏塞克斯银行,28.841155,1.421017,0.932695,2992000,1.485,0,0,1308000,-0.3496,0,0,513000,-0.6632,0,0,1963000,0.4905,0,0,754,-0.019863439,-0.013545851,-0.533333333,-0.375,31.45,0.19554849,25.3,25.8,1.665436833,299330.3333,112300.6667,-0.022307111,-0.017368401,14
IRMD,31.5,iRadimed Corporation,133.192996,9.510148,0.241792,1355000,2.7947,7376800,0.3353,841200,4.605,7108200,0.3769,183600,-0.839,6704900,0.1193,192400,-0.8767,5689700,-0.2585,221,0.028944115,-0.028686032,0.53,-0.85,37.15,16%,31.14,33.91333333,0.561205778,958371.6667,613866.3333,0.040494389,-0.015659876,4
EA,114.12,电子艺界,51.244901,6.710638,2.259737,293000000,-0.545,1137000000,-0.2153,607000000,0.0724,1582000000,0.036,-186000000,-185,1160000000,0.0096,-22000000,0.4211,959000000,0.0679,754,-0.001784877,-0.042532032,-0.336666667,-5.556666667,148.73,0.235325758,113.73,116.4133333,-0.198556634,20380186,25429352.67,-0.004469265,-0.042361759,14
NHLD,3.48,National Holdings Corporation,0,0.913394,-0.471217,812000,34.8333,0,0,-2252000,-1.5813,0,0,-8040000,-2.5892,0,0,3619000,1.6809,0,0,188,-0.022602828,0.005570536,-0.073333333,0.016666667,4.72,35%,3.09,3.183333333,1.11711933,71818.33333,33922.66667,-0.02037563,-0.00967075,3
ATRI,641.6,Atrion公司公司,35.800101,6.127303,18.296038,8797000,-0.1226,38847000,0.0742,8487000,-0.147,39401000,0.0233,8646000,0.552,34024000,0.0219,7971000,0.0469,37903000,0.0018,754,0.027710365,-0.006655292,17.27,-4.316666667,694.8,0.024798503,677.57,676.7566667,2.637533986,52178,14344.33333,0.022158887,-0.010965329,14
MFNC,16.4,Mackinac Financial Corporation,26.737689,1.200338,0.623846,396000,-0.7643,0,0,1537000,-0.1095,0,0,-20000,-1.0118,0,0,2093000,0.1772,0,0,754,-0.004106787,-0.000934085,-0.066666667,-0.016666667,51.8,0.691312741,15.99,16.17666667,-0.640701957,21593.33333,60098.66667,-0.007272062,-0.005428004,14
UONE,2.3,第一电台,0.984167,2.731594,2.43353,23896000,22.6594,115000000,-0.0207,-22522000,-8.5554,99621000,-0.0165,122000000,35.8801,109000000,-0.0398,-7818000,-389.9,112000000,0.011,754,0.05615942,-0.027092199,0.13,-0.066666667,19.04,0.866596639,2.54,2.446666667,1.348570095,33533.66667,14278.33333,0.022728675,-0.011340457,14
DAIO,5.29,Data I/O Corporation,11.339503,1.990904,0.471802,486000,-0.597,7204000,-0.2114,130000,-0.8672,7629000,0.0561,1536000,1.0344,8096000,0.2628,1728000,1.7648,9596000,0.4566,754,-0.062232847,-0.01606007,-0.326666667,-0.096666667,15.1,0.707284768,4.42,4.956666667,0.048996582,245953.3333,234465.3333,-0.061673937,-0.016597423,14
IMOS,14.85,南茂科技,63.032582,0.035,0.2394,124000000,-0.6139,4492000000,-0.0109,22763000,-0.9904,4011000000,-0.1205,-66609000,-1.0691,4408000000,-0.0555,162000000,0.1609,4431000000,-0.0709,754,0.016709926,-0.009078648,0.213333333,-0.122966667,37.6,0.612765957,14.56,15.00666667,-0.455666289,85916,157837,0.031151116,-0.016202358,14
SIMO,55.5,慧荣科技,24.224646,3.5881,2.258031,30728000,0.2786,138000000,0.0401,23061000,-0.0191,130000000,0.024,9817000,-0.6247,136000000,-0.0557,17594000,-0.4623,127000000,-0.1978,693,-0.010932185,-0.028512264,-0.59,-1.653333333,59.97,0.144238786,51.32,52.97,0.23274131,1485455.333,1205001.667,-0.016760941,-0.033654843,13
FNLC,28.82,第一万通金控,14.9443,1.751663,1.97935,5734000,0.1743,0,0,5506000,0.1874,0,0,5086000,0.1773,0,0,4982000,0.0921,0,0,754,0.008427325,-0.013941468,0.24,-0.413333333,33.1,0.114803625,29.3,29.33666667,0.847437585,50516.33333,27344,0.004403202,-0.017664292,14
NTES,219.01,网易,26.454144,4.161053,8.206654,2263000000,-0.2442,16284000000,0.2174,805000000,-0.7994,14173000000,0.039,1302000000,-0.6492,14608000000,0.2073,2542000000,-0.0908,12478000000,0.3546,754,0.036553905,-0.006103049,6.87,-1.576666667,367.5,0.413578231,215.51,219.5033333,0.080632204,5481893,5072857.333,0.019703749,-0.012968551,14
KE,19.35,"Kimball Electronics, Inc.",31.548362,1.465517,0.626023,5784000,-0.2884,277000000,0.1471,10835000,0.3349,284000000,0.219,-8347000,-2.0685,258000000,0.1211,8480000,-0.1622,253000000,0.1181,205,0.015044049,-0.014341515,0.29,-0.283333333,22.2,10%,19.92,19.75666667,0.609660718,229956.6667,142860.3333,0.009499703,-0.017381169,3
ALSK,1.7,阿拉斯加通信系统,31.47027,0.552228,0.054337,3402000,2.2021,59578000,0.0178,2069000,3.9223,55972000,-0.0134,-2976000,-2.8635,54935000,-0.0495,284000,-0.1125,56703000,0.0039,754,0.022519271,-0.061384724,0.036666667,-0.116666667,16.69,0.896345117,1.73,1.683333333,-0.122888794,374896.3333,427421.6667,0.016773156,-0.060980364,14
JOUT,94.7,约翰逊户外,20.749799,3.378423,4.646792,23770000,0.436,171000000,0.0999,21620000,0.5488,166000000,0.1066,235000,-0.9421,117000000,0.2438,589000,1.2769,91755000,0.2244,754,-0.060517169,-0.009301405,-5.823333333,-0.976666667,103.88,0.18858298,84.29,90.94,0.296214141,205498.3333,158537.3333,-0.062533866,-0.013269449,14
GLNG,27.93,Golar海运,0,1.668817,-0.245766,53158000,1.8238,59374000,1.09,-8397000,0.8581,66190000,1.636,14915000,-0.0439,57587000,1.4969,-36474000,-1.0966,32432000,0.4565,754,0.019477688,-0.008583419,0.44,-0.22,72.5,0.620137931,27.54,27.88666667,0.297361578,6524797.667,5029282.333,0.027778414,-0.012352526,14
NAII,10,Natural Alternatives Internation,13.344289,1.124848,0.760625,2884000,0.8801,39213000,0.2184,2051000,1.753,31815000,0.2658,-1318000,-1.5345,33335000,0.0908,1434000,-0.4241,28074000,-0.1759,754,0.01251794,-0.006518687,0.103333333,-0.066666667,13.85,0.309747292,9.56,9.87,1.191921028,108506.6667,49503,-0.00217257,-0.014531309,14
IDSA,2.32,美国工业服务,54.578816,1.572848,0.043057,797000,3.1141,16600000,0.2242,36000,1.1328,14657000,0.1265,-306000,-0.275,13455000,0.2827,-177000,0.8113,14909000,0.5066,754,-0.003912355,0.011496335,-0.010266667,0.025,19.82,0.88752775,2.2292,2.2764,-0.607665462,37885,96563,-0.00779951,-0.002794676,14
DRYS,5.25,DryShips Inc,0.025888,0.736435,204.731049,3576000,1.2286,43256000,1.6406,773000,1.0722,44055000,2.7309,1789000,1.0231,42593000,3.4138,-17982000,-2.4271,29934000,1.4767,714,0.065458396,-0.005487212,0.293333333,-0.026666667,1400568960,0.999999996,5.68,5.733333333,0.895244387,5243656.667,2766744.333,0.064496659,-0.012859869,13
XOXO,27.91,XO集团,58.766774,3.731425,0.468479,5285000,275%,43152000,3%,3612000,181%,38307000,2%,440000,-0.8714,42333000,0.0323,3341000,0.751,40237000,0.0955,380,8%,-3%,2.09,-0.83,34.62,0%,34.51,32.28666667,613%,3176138.667,445226.3333,7%,-3%,7
LCA,10.2,"Landcadia Holdings, Inc. Class A",0,15.596305,-0.063191,489100,120%,0,0%,452900,5696%,0,0%,371100,802.4168,0,0,269100,7.3856,0,0,112,7%,0%,0.713366667,0.016666667,12.59,0%,12.59,11.22666667,132%,3515967.333,1513390.667,7%,0%,2
AMRB,15.61,里弗银行,27.786381,1.264413,0.561786,1269000,-0.0216,0,0,1353000,0.1427,0,0,-392000,-1.2047,0,0,1109000,-0.3883,0,0,754,-0.011215851,0.003378709,-0.176666667,0.036666667,25.05,0.386826347,15.36,15.36333333,-0.33076792,14405.66667,21525.66667,-0.005532102,-0.006519278,14
CNXN,38.94,"PC Connection, Inc.",16.648417,2.064796,2.367192,18226000,0.3416,707000000,-0.0576,11300000,0.5205,625000000,-0.0681,20723000,0.5944,762000000,0.0363,13117000,-0.035,729000000,0.0293,109,-0.03580945,0.028389145,-1.44,1.076666667,41.39,9%,37.53,38.69333333,-0.072890598,410838.3333,443139,-0.035868966,0.024155087,2
ODP,3.3,欧迪办公,18.816766,0.860226,0.177767,16000000,-0.3333,2628000000,0.1121,41000000,-0.6466,2830000000,0.0575,-52000000,-1.65,2581000000,-0.0532,92000000,-0.5233,2620000000,-0.0762,211,-0.033942804,-0.010951338,-0.11,-0.036666667,9.59,69%,2.96,3.16,0.433037037,26717653.33,18644077.33,-0.036790221,-0.01070108,4
TXN,110.5,德州仪器,24.808278,10.081701,4.445089,1405000000,0.3305,4017000000,0.0877,1366000000,0.3701,3789000000,0.1138,344000000,-0.6714,3750000000,0.0984,1285000000,0.2623,4116000000,0.12,353,-0.003780876,-0.025861184,-0.45,-2.873333333,116.83,12%,103.28,106.8733333,0.075184473,29484291,27422541.67,-0.009788235,-0.029546944,6
AEIS,52.67,先进能源工业公司,14.41864,3.526735,3.720878,46405000,0.0077,196000000,0.1818,46510000,0.2391,196000000,0.3098,-29590000,-1.6682,179000000,0.3241,83864000,1.7622,177000000,0.3953,754,-0.034787195,-0.028056921,-1.833333333,-1.623333333,94.25,0.484774536,48.56,51.42666667,-0.042898512,2078663,2171831.333,-0.036309594,-0.029639913,14
IMXI,11.41,International Money Express Inc,98.429482,10.786812,0.114803,1844400,45%,59368000,31%,-539800,95%,47854400,25%,0,0,0,0,0,0,0,0,79,5%,2%,0.603333333,0.216666667,12.44,0%,12.44,11.87666667,78%,903997.6667,509243.3333,5%,3%,1
ARKR,22.76,Ark Restaurants Corp,15.761959,1.869602,1.443983,2925000,0.7369,43989000,0.086,-690000,-1.4042,34400000,0.0143,1741000,-0.165,38617000,0.0175,1275000,-0.0964,38822000,0.0466,754,0.009096711,6.42E-05,0.201066667,0.001366667,41.87,0.453069023,22.9,23.08333333,-0.226460099,11134.33333,14394,0.005294984,-0.007550062,14
CENX,13.09,世纪铝业,16.446739,1.368799,0.810495,19400000,1.7324,470000000,0.2088,-300000,0.9801,454000000,0.2425,35805000,1.2125,434000000,0.2766,20783000,1.3566,401000000,0.2008,754,-0.029349761,-0.034433081,-0.423333333,-0.42,79.51,0.874606968,9.97,11.73,1.345420983,18412364.67,7850345.333,-0.034872452,-0.037291031,14
LMFA,0.507,"LM Funding America, Inc",0,2.008302,-2.133415,455200,1.573,0,0,-8920,0.9779,0,0,-2725900,-4.1985,0,0,-4703900,-4.1455,0,0,148,0.03654583,0.018745445,0.017,0.003333333,10,95%,0.515,0.505,-0.304634523,1230541,1769632,0.020080921,0.048617921,2
NKSH,45.25,National Bankshares,22.621987,1.729657,2.042261,4041000,0.1319,0,0,3296000,-0.0967,0,0,3088000,-0.1101,0,0,3785000,-0.0112,0,0,754,0.003199783,-0.00876069,0.146666667,-0.416666667,48.8,0.05307377,46.21,45.92,0.728850149,28296.66667,16367.33333,-0.004015086,-0.009978549,14
PBIP,17.63,宾夕法尼亚保德信,23.599178,1.228879,0.760196,2436000,0.1507,0,0,2157000,2.0079,0,0,34000,-0.9535,0,0,2071000,1.109,0,0,696,0.00141864,-0.018308605,0.016666667,-0.336666667,19.6,0.105612245,17.53,17.68,0.850694262,82148,44387.66667,-0.003526183,-0.02631958,13
SYKE,30.39,赛科斯企业,56.891987,1.623999,0.541201,7178000,-0.1885,397000000,0.0569,10948000,-0.4149,414000000,0.0791,-17036000,-1.945,419000000,0.0774,21695000,0.02,407000000,0.0559,754,-0.008259515,0.012703316,-0.253333333,0.373333333,34.15,0.119472914,30.07,30.44333333,0.326992261,681776.3333,513775.6667,-0.009252108,0.009813285,14
HTHT,31.51,华住,46.66022,8.753683,0.674236,340000000,-0.1231,2516000000,0.2714,126000000,-0.1753,2085000000,0.2983,230000000,0.7726,2202000000,0.3276,472000000,0.6302,2365000000,0.3408,446,0.019260165,-0.05779872,0.396566667,-1.89,49.02,39%,29.98,31.3,-0.270936684,7232407,9920135.667,0.022917269,-0.07200328,8
JTPY,1.65,JetPay Corp,0,-4.894179,-0.827934,1512000,2.2803,15239000,0.1264,-371000,-1.5448,15871000,0.0948,-1037000,-2.4112,19876000,0.1515,-575000,0.5709,18440000,0.212,267,0.037619019,0.014705882,0.059333333,0.025,4.88,59%,2,1.883333333,1.841199321,166272.6667,58522,0.04230732,0.005034934,5
KANG,17.39,爱康国宾,0,3.456958,-0.252353,6317000,0.7819,150000000,0.2996,-68600000,-0.9568,89526000,0.4882,27938000,0.9778,206000000,0.3353,20441000,2.1598,152000000,0.2728,235,0.016949021,-0.026368664,0.286666667,-0.5,22.04,18%,17.97,17.92333333,-0.362842874,591189,927854.3333,0.012422534,-0.035684202,4
MRCY,52.39,Mercury Systems Inc,60.634317,3.327885,0.875082,10101000,0.1473,153000000,0.3223,3696000,-0.4756,116000000,0.084,9133000,0.755,118000000,0.203,17953000,3.701,106000000,0.2102,754,-0.003438979,0.020702793,-0.223333333,1.093333333,55.36,0.013186416,54.63,54.30333333,0.279084436,2066398,1615529,-0.007562486,0.017624134,14
TURN,2.16,180 Degree Capital Corp.,4.701817,0.748799,0.463927,4808000,1.0991,109900,0.0067,4808000,1.0991,109900,0.0067,2418400,1.7777,78900,-0.7515,2418400,1.4016,78900,-0.7496,754,-0.010064355,-0.013868647,-0.024733333,-0.033366667,17.29,0.867842684,2.285,2.201933333,2.586706834,603632,168297,0.000728427,-0.020849022,14
SIR,20.88,Select Income REIT,24.220223,0.916227,0.877366,17464000,-0.345,0,0,37679000,4.6003,0,0,2075000,-0.9143,0,0,31442000,0.1006,0,0,344,-0.044590158,-0.019468133,-1.006666667,-0.406666667,30.85,35%,20.03,21.17,8.465433921,14575692.33,1539886.333,-0.002043581,-0.022578798,6
HLNE,46.69,Hamilton Lane Inc,45.664393,14.638864,1.03538,23103000,-0.098,63362000,0.2023,44618000,1.6836,77609000,0.6626,17833000,0.0451,65014000,0.5358,18234000,-0.2514,48709000,-0.0495,84,-0.041939454,0.00040764,-1.92,-0.02,51.2,20%,40.89,44.20666667,0.048834385,1192266.333,1136753.667,-0.044932645,-0.00273894,1
LOAN,6.1,曼哈顿大桥投资股份,13.532278,2.591316,0.460898,949400,0.1301,0,0,980900,0.2399,0,0,846600,0.1974,0,0,960700,0.326,0,0,527,5.21E-06,-0.007557061,3.33E-05,-0.05,7.95,0.201245283,6.3501,6.400033333,0.091405632,159589.3333,146223.6667,-0.006386739,-0.012255006,10
FORK,3.4,富岭环球有限公司,8.760025,0.951992,0.398355,192000,-0.8732,33557500,0.0986,192000,-0.8657,33557500,0.2741,1363500,2.5481,35956800,0.1304,1983600,-0.0084,34408400,0.2333,153,0.139380466,0.060116114,0.463333333,0.151666667,5.85,33%,3.94,3.796666667,0.762437903,221381,125610.6667,0.087385621,0.017656903,2
KFRC,37.7,K力,22.754477,6.261986,1.673297,16272000,0.4602,359000000,0.0538,9175000,0.5546,346000000,0.0368,6140000,-0.3354,343000000,0.0509,10099000,0.1196,341000000,0.0137,754,-0.034706776,-0.020636054,-1.333333333,-0.866666667,43.15,0.175434531,35.58,37.16,0.100435365,1038935.333,944113,-0.039967353,-0.024961277,14
CBAN,18.35,科勒尼,16.372833,1.754871,1.120759,3069000,0.2614,0,0,3188000,0.5059,0,0,579000,-0.7353,0,0,2622000,0.1612,0,0,754,-0.003413544,-0.011950072,-0.0649,-0.216666667,33.25,0.453233083,18.18,18.16,-0.398412305,25058.33333,41653.66667,0.014850114,-0.012743791,14
ACOR,18.15,阿索尔达生物制药公司,0,1.440244,-3.453738,46197000,6.6365,153000000,0.0994,-8199000,0.5663,106000000,-0.1107,-171000000,-54.2889,188000000,0.3397,-25195000,-0.9333,141000000,0.0402,661,0.012739806,-0.145521308,0.166666667,-4.066666667,43.76,0.596435101,17.66,18.50333333,-0.114174719,4324573.333,4881971,0.007348875,-0.14494084,12
MIDD,127.96,The Middleby Corporation,24.144848,4.797821,5.353109,83988000,0.0828,668000000,0.1533,65420000,-0.0747,585000000,0.1028,75186000,-0.071,633000000,0.0604,74671000,-0.0156,593000000,0.0328,754,-0.016255694,0.016730157,-2.143333333,2.02,142.2,0.133333333,123.24,127.1333333,0.039960212,1808695.333,1739196.667,-0.011289093,0.014470665,14
TTEC,26,TeleTech Holdings,0,3.756762,-0.362286,6297000,-0.6013,350000000,-0.0101,5932000,-0.7059,375000000,0.1093,-40724000,-121.1298,427000000,0.2368,15575000,0.2313,359000000,0.1478,754,0.021465164,-0.014603459,0.503333333,-0.383333333,42.9,0.401864802,25.66,26.07,0.386926973,500790.6667,361079.3333,0.015958305,-0.017280269,14
SEDG,42.8,"SolarEdge Technologies, Inc.",16.150966,4.065282,2.682502,34568000,0.5347,227000000,0.6688,35686000,1.5175,210000000,0.8241,19502000,0.9971,189000000,0.6979,27971000,0.7912,167000000,0.2963,185,-0.03539874,-0.038083537,-1.48,-1.783333333,66.45,43%,37.98,39.41,0.675821883,5417681.333,3232850.333,-0.036059997,-0.044266815,3
PME,2.27,平潭海洋实业有限公司,12.454042,1.401825,0.184679,3335300,-0.66,13606200,-0.6188,984700,-0.9092,10884300,0.9226,5337700,-0.4214,16389900,0.2462,6529100,1.4698,5462800,3.6733,283,-0.00661478,-0.038966669,-0.016066667,-0.12,10.12,77%,2.29,2.26,-0.504116648,150512.3333,303523.6667,-0.000785831,-0.046272527,5
AC,39.45,"Associated Capital Group, Inc.",133.368267,0.988295,0.293923,12863000,178%,4787000,-6%,-22372000,-72%,4681000,-6%,15742000,3.339,11515000,-0.2921,1333000,-0.6691,5171000,-0.0218,150,5%,-1%,1.8697,-0.516666667,43.22,0%,43.22,42.04,165%,84241.33333,31770.33333,4%,-1%,2
UXIN,5.3,优信,0,3.229918,-38.417156,210000000,1.3682,576000000,0.7326,-839000000,-0.6434,563000000,0.8402,-902000000,-2.2456,604000000,0.9575,0,0,0,0,15,0.097866897,-0.05594567,0.5,-0.33,9.04,28%,6.5,6.246666667,0.235518655,4022115.667,3255406.667,0.078599697,-0.059528526,0
AROW,37.6,箭牌金融,15.848998,2.13636,2.422866,9730000,0.3499,0,0,8531000,0.2865,0,0,8071000,0.2229,0,0,7416000,0.1006,0,0,754,-0.00846452,-0.007180152,-0.322333333,-0.275066667,38.9763,0.056606194,36.77,37.35666667,0.551635219,74614,48087.33333,-0.011618599,-0.011029043,14
PRIM,25.15,Primoris Services Corporation,23.529435,2.312397,1.078224,14191000,-0.3664,649000000,0.0279,4216000,-0.5047,504000000,-0.1022,23808000,0.6124,579000000,-0.038,22134000,3.6539,608000000,0.1979,623,-0.025393298,-0.002761972,-0.633333333,-0.07,32.82,0.288238879,23.36,24.42666667,0.542478744,1700801.333,1102641.667,-0.028457022,-0.003749592,11
