,2014-12-31,2015-12-31,2016-12-31,2017-12-31,code,name,category,pe
241,0.1399,0.1278,0.1315,0.1127,CIB,哥伦比亚银行,银行,12.13580227
242,0.0,0.0,0.0,0.0,IEMG,iShares Core MSCI Emerging Markets ETF,股权,
243,0.0597,0.0602,0.0847,0.0893,BBVA,Banco Bilbao Vizcaya Argentaria SA,银行,12.99999945
244,0.0,0.0,0.0,0.0,AMAT,应用材料公司,半导体,23.77835036
245,-0.3423,-0.2393,0.1456,0.3677,MAR,万豪国际,住宿,49.62499595
246,0.1747,0.192,0.1159,0.1815,VLO,瓦莱罗能源,油气,21.77281949
247,0.0592,0.215,0.0472,0.0361,CCI,冠城国际,电信,116.90526205
248,0.1616,0.1371,0.1464,0.1541,ABB,阿西布朗勃法瑞公司,,24.57954463
249,-0.0184,-0.0378,0.0515,0.0148,BSX,波士顿科学,,133.3999939
250,-0.6779,-0.5375,-628.0344,448.7512,VRTX,福泰制药,生物技术,-392.39129723
251,0.0983,0.0857,0.0789,0.0407,COF,第一资本金融公司,,13.7285919
252,0.4492,0.4656,0.4958,0.7022,RELX,RELX Plc,,32.94202844
253,0.1014,0.1438,0.211,0.25,ESRX,快捷药方公司,制药,15.11688411
254,0.1109,0.0,0.1314,0.0,D,道明尼资源公司,,20.34592927
255,0.0,0.0,0.0,-0.0455,EA,电子艺界公司,软件,36.09951453
256,0.0386,0.0889,0.0984,0.0651,ORAN,法国电信公司,,15.22321354
257,0.0,0.0,0.0,0.039,VEDL,Vedanta Ltd.,,-7.45121974
258,0.1073,0.0295,0.0845,0.1269,TEF,西班牙电信公司,,19.62222257
259,0.0,0.0,0.0,0.0404,MET,大都会人寿公司,保险,70.1587319
260,0.136,-0.0233,-0.0078,0.0,CNQ,加拿大自然资源公司,,-263.57143835
261,0.4492,0.4656,0.4958,0.7022,RENX,RELX NV,,32.5362331
262,0.0,0.0,0.0,0.2284,ILMN,"Illumina, Inc.",生物技术,99.99674166
263,0.1612,0.1277,0.1344,0.3303,NSC,诺福克南方公司,运输,28.37366725
264,0.1873,0.2006,0.1505,0.1327,BBDO,布拉德斯科银行,银行,6.51446611
265,0.0496,0.2564,0.1573,0.2178,F,福特汽车公司,汽车制造,9.54782589
266,0.0,0.0,0.0,0.0,DE,迪尔股份有限公司,机械-多元,29.77922191
267,0.0,0.0,0.0,0.047,EMR,美国艾默生电气公司,电力组件与设备,28.5748992
268,0.2099,0.2478,0.2862,0.2032,MMC,威达信集团,保险,25.60946587
269,0.0,0.0,0.0,0.0439,IWF,罗素1000成长指数ETF-iShares,股权,12.43213944
270,0.1189,0.1233,0.0575,0.2487,HUM,休曼纳公司,卫生保健设施,77.91645743
271,0.0809,0.0871,0.0918,0.15,ICE,洲际交易所,多元化金融服务,31.51898758
272,0.008,0.0045,0.034,-0.0157,BCS,巴克莱银行,银行,19.90196041
273,0.0,0.0,0.0,0.0,SYT,先正达公司,化学制品,36.28906391
274,0.0,0.0,0.0,0.0216,IJR,标普小型股600指数ETF-iShares,股权,3.86363641
275,0.0129,0.0138,0.0469,-0.0197,VXZB,Barclays Bank PLC iPath Series B S&#38;P 500 VIX Mid-Term Future,,
276,0.1168,-0.1459,0.0746,0.1653,EC,哥伦比亚国家石油,,79.69230797
277,0.0,0.0,0.0,0.0168,MFG,瑞穗金融集团,银行,7.10638281
278,0.4995,0.6806,0.6318,0.5449,LYB,利安德巴塞尔公司,化学制品,11.76122628
279,0.0,0.0,0.0,0.0,STZ,星座品牌酒业,饮料,33.35913293
280,0.0,0.0,0.0,0.0834,INFY,印孚瑟斯技术公司,,20.88172035
281,0.0764,-0.0071,0.0911,0.0,ENBA,Enbridge Inc.,,
282,0.2132,0.1328,0.1798,0.2457,BX,黑石集团,,22.57051306
283,0.1925,0.1715,0.1337,0.1619,CI,信诺,健康护理服务,24.07371279
284,0.439,0.3107,0.5464,0.4826,ZTS,"Zoetis, Inc.",,52.20606099
285,0.0,0.0,0.0,0.0,TGT,塔吉特公司,零售,16.53617114
286,0.1655,0.1457,0.1789,0.1979,ECL,艺康集团,化学制品,34.57971214
287,0.0,0.0,0.0,0.0,CCL,嘉年华公司,休闲,14.29802957
288,0.0754,0.0824,0.0436,0.1198,EXC,艾斯能公司,电力,34.74590032
289,0.0375,0.0542,0.1108,0.1556,PHG,飞利浦电子公司,电子,25.98809596
290,0.0,0.0,0.0,0.0,STZ.B,（STZ.B）,,24.46083879
291,0.3062,0.1092,0.5996,0.0787,BAX,百特国际有限公司,,8.29966669
292,-0.0883,161.014,-0.6101,380.3487,DYNC,Vistra Energy Corp.,,
293,0.034,0.1362,0.0959,0.1467,PRU,保德信金融集团,保险,9.79093711
294,0.0978,0.0816,0.0479,0.0,BAM,布鲁克菲尔德资产管理,,26.90322713
295,0.0905,0.0777,0.0816,0.0813,BBT,BB&T银行,银行,18.38628183
296,0.2148,-0.043,-0.6106,-0.0561,HAL,哈里伯顿公司,油气服务,-6.778774
297,0.121,0.1433,0.0,0.0,PSA,公共存储公司,,33.49192419
298,0.1325,0.174,0.2014,0.1951,REGN,再生元制药公司,生物技术,47.74545763
299,0.071,0.0059,0.0207,0.0063,KMI,金德尔摩根公司,,71.63999939
300,0.0448,-0.0552,0.0224,0.0412,WPZ,Williams Partners LP,,-241.47058121
301,0.0,0.0,0.0,0.0,CM,加拿大帝国商业银行,银行,9.98414546
302,0.8695,1.2143,0.6033,0.48,SHW,宣伟公司,化学制品,34.89491431
303,-0.0462,-0.0219,-0.1062,0.0288,RBS,苏格兰皇家银行,银行,-4.45945934
304,0.0965,-0.0628,0.0187,0.0,TRP,TransCanada Corp.,管道,362.25001827
305,0.0,0.0,0.0,0.0,HPQ,惠普,计算机,16.12925076
306,0.1784,0.1575,0.1729,0.0,BCE,加拿大贝尔,,17.00800018
307,23.1086,0.2623,0.6894,-0.126,EBAY,eBay,,5.92283483
308,0.0516,-0.0654,-0.064,-0.0225,CS,瑞士信贷集团,,-11.1353383
309,-0.07,-0.4407,-0.1812,-0.0153,APC,阿纳达科石油股份有限公司,油气,-12.64237206
310,-0.3652,-0.4459,-0.6093,-0.5491,HCA,HCA控股,健康护理服务,14.59589045
311,0.0,0.0,0.0,0.0,EEM,新兴市场ETF-iShares MSCI,股权,-12.14681433
312,0.7578,0.1355,0.0232,0.1656,NXPI,恩智浦,半导体,185.37930989
313,1.5966,0.0027,18.9658,2.6293,KMB,金伯利克拉克公司,家庭产品\/用品\r,17.63272233
314,0.0612,0.0661,0.0573,0.0574,CHA,中国电信集团公司,,14.23125007
315,0.0,0.0,0.0,0.0,SYY,西思科公司,食品,38.65573563
316,0.2173,0.2293,0.1749,0.164,ITUB,艾涛巴西联合银行,银行,10.17699119
317,0.0,0.0,0.0,0.0142,IWD,罗素1000价值指数ETF-iShares,股权,8.71246442
318,0.2272,0.1401,0.2218,0.3226,WM,美国废物管理公司,,31.83773574
319,0.0,0.0,0.0,0.0,ADI,亚德诺半导体,半导体,33.48805478
320,0.1056,0.0692,0.0599,0.1235,FIS,繁德信息技术,,62.86627643
321,0.1059,0.0546,0.0732,0.0,MFC,Manulife Financial Corp.,保险,16.97169881
322,0.0748,0.4171,0.3559,0.2572,DAL,达美航空,,8.76856663
323,0.2158,0.2347,0.2585,0.2717,AON,怡安保险,保险,27.94573667
324,-0.115,0.0685,0.0291,0.034,EQIX,易昆尼克斯公司,互联网,246.35000246
325,0.2042,0.2332,0.3066,0.2306,NTES,网易,媒体内容,20.88775433
326,0.0487,0.0503,0.0701,0.0941,PLD,普洛斯公司,房地产信托投资基金,28.86784111
327,0.0023,-2.8529,-0.2687,-8.7652,MCO,穆迪公司,商业服务,133.79412118
328,0.2292,0.1398,0.1327,0.119,SCCO,美国南方铜业公司,,45.09000015
329,0.1159,0.0296,0.0559,0.2116,VUG,成长股指数ETF-Vanguard MSCI,股权,6.44402932
330,0.0974,0.1146,0.0355,0.1053,AEP,美国电力公司,电力,56.7338693
331,0.0,0.0,0.0,0.0157,APD,空气化工产品有限公司,化学制品,60.51154139
332,0.3188,0.1137,0.2141,0.2108,MNST,怪物饮料,饮料,51.43697155
333,0.1487,0.1457,0.1298,0.0866,TRV,旅行者财产险集团,保险,12.31809344
334,0.0845,0.0726,0.0541,0.0826,CAJ,佳能公司,,25.49193578
335,0.1849,0.1678,0.1252,0.1632,PGR,美国前进保险公司,保险,33.20454485
336,0.1138,0.1296,0.128,0.1727,ETN,伊顿公司,,18.47030913
337,0.0948,0.0937,0.1009,0.0975,STT,道富集团,,18.59959886
338,-0.4172,-0.3492,-1.168,-0.2551,NOW,现在服务公司,软件,-69.47636275
339,0.1747,0.1515,0.0394,0.0,NTR,Nutrien Ltd.,,
340,0.2243,0.1458,0.0572,0.1743,MPC,马拉松石油公司,,32.46153693
341,0.0,0.0,0.2174,0.0,VFC,威富集团,,33.27058742
342,0.0,0.0,2.2458,-5.1891,SPOT,Spotify Technology SA,,
343,0.1608,0.143,0.1298,0.1872,AFL,美国家庭人寿保险公司,保险,6.6355137
344,0.0,0.0,0.0,0.0,LQD,债券指数ETF-iShares iBoxx投资级公司债,股权,-34.84939737
345,0.1278,0.1084,0.0912,0.1414,ALL,美国好事达保险公司,保险,19.87794439
346,0.0,0.0,0.0,0.0125,JCI,江森自控公司,汽车部件与设备,-26.20895377
347,0.4003,0.2345,-0.0442,-0.0899,NOK,诺基亚公司,计算机硬件,-41.49999941
348,0.0,0.0,0.0,0.0,TEL,泰科电子有限公司,,16.05769263
349,0.0,0.0,0.0,0.0,BMLP,BMO Elkhorn DWA MLP Select Index Exchange Traded Notes,,
350,0.0,0.0,0.0,0.0,ROST,罗斯百货有限公司,,30.0918749
351,0.2288,0.2677,0.366,0.4562,FISV,费哲公司,软件,18.66264944
352,0.3763,-3.0723,-0.9419,-0.4252,SIRI,"Sirius XM Holdings, Inc.",媒体内容,47.33333082
353,0.0776,0.0829,0.0799,0.0907,STI,太阳信托银行,银行,18.78888922
354,0.124,0.1034,0.1981,0.1652,SNN,Smith & Nephew Plc,医疗保健产品,20.46022643
355,0.1083,-0.0326,-0.0534,0.0739,PXD,先锋自然资源,油气,-55.08955472
356,0.0,0.0,0.0,0.04,AMTD,亚美利交易控股公司,,34.4187493
357,0.3702,0.1978,0.2176,0.1976,EW,爱德华兹生命科学公司,,56.75479342
358,-0.1594,-0.1193,-0.0992,-0.0214,TWTR,推特公司,,-68.44615894
359,0.1677,0.2964,0.2658,0.3344,LUV,西南航空,航空公司,14.95492982
360,0.0386,-0.4883,-0.1734,-38.7691,WPXP,"WPX Energy, Inc.",,-37.70244035
361,0.1042,0.115,0.0996,0.0231,SRE,桑普拉能源公司,,21.33882808
362,0.0,0.0,0.0,0.0,SLMBP,SLM Corp.,,134.11321824
363,0.1109,0.1414,0.1314,0.1611,DCUD,"Dominion Energy, Inc.",,
364,0.1161,0.1141,0.1285,0.1436,FMS,Fresenius Medical Care AG & Co. KGaA,健康护理服务,24.30049386
365,0.199,0.0174,0.0459,0.0498,ALXN,亚力兄制药,生物技术和制药,77.19886128
366,-0.0216,-0.3055,0.0536,0.112,MT,安赛乐米塔尔,,47.72580633
367,0.1336,0.1001,0.2376,0.0,TRI,汤姆逊-路透,,10.26086979
368,0.0,0.0222,0.0937,0.0,FCAU,菲亚特-克莱斯勒汽车公司,,15.29921307
369,0.0,0.0,0.0,0.0,ADSK,欧特克公司,软件,-52.57088591
370,0.0573,0.0538,0.0879,0.1281,CRH,CRH水泥,建筑材料,22.17499938
371,0.0,0.0,0.0,0.0613,BT,英国电信公司,电信,9.98648618
372,0.1655,0.1006,0.2167,0.1045,OKE,万欧克,管道,43.01204998
373,0.0,0.0,0.0,0.0,HBANO,"Huntington Bancshares, Inc.",,38.34285801
374,0.1359,0.1313,0.1138,0.1416,ROP,儒博实业,机械-多元,44.0824292
375,0.1939,0.1698,0.191,0.2009,ALGN,阿莱技术公司,,155.98713481
376,0.0,0.0,0.0,0.0,LUX,陆逊梯卡,,32.05263278
377,0.228,0.2568,0.2202,0.2319,TROW,罗派斯集团有限公司,多元化金融服务,25.10105334
378,0.0,0.0,0.0,0.0,WDAY,工作日公司,软件,-65.41747488
379,0.053,0.0457,0.0028,0.0061,CHU,中国联通(香港)有限公司,,302.25001057
380,0.0,0.0,0.0,0.0,HBANN,"Huntington Bancshares, Inc.",,
381,0.0,0.0,0.0,0.0,LRCX,林氏研究公司,半导体,30.78673757
382,0.168,0.0479,0.0865,0.0,IMO,帝国石油公司,,17.79057599
383,0.1027,0.116,0.1134,0.1087,CHT,中华电信,,21.21764628
384,0.2474,0.2496,0.2764,0.2916,TLK,印尼电信,电信,18.45333354
385,0.0,0.0,0.0,0.0717,MCK,麦克森公司,制药,16.20284595
386,0.4245,0.254,0.3418,0.1805,CBS,哥伦比亚广播公司,媒体内容,20.99999983
387,0.3443,0.1039,0.1119,0.0654,WY,惠好公司,,26.02857089
388,0.1873,0.2006,0.1505,0.1327,BBD,巴西布拉德斯科银行,银行,7.27184464
389,0.0,0.0,0.0,0.0,EBAYL,"eBay, Inc.",,
390,0.2631,0.2819,0.3457,0.3736,CP,加拿大太平洋铁路,,23.52446806
391,0.1069,-0.0015,1.2121,0.6849,RACE,法拉利汽车公司,,62.77973379
392,0.1687,0.1667,0.324,0.2744,FTV,Fortive Corp.,,30.76494084
393,0.5162,0.0344,0.0358,0.0762,MPLX,MPLX LP,,
394,0.2434,0.2355,0.2237,0.1635,APH,安费诺集团,电子,33.98850676
395,0.0,0.0,0.0,0.0,GIS,通用磨坊有限公司,食品,16.63333298
396,0.0,0.0,0.0,0.0,DG,美国达乐公司,,22.46049748
397,0.1148,0.103,0.0749,0.0872,ADM,阿彻丹尼尔斯米德兰公司,农业,22.02314713
398,0.1246,0.1285,0.0676,0.1137,PEG,美国公共服务企业集团,,29.73714338
399,0.092,0.1075,0.0924,0.0343,SOJA,The Southern Co.,,10.29019618
400,0.0,0.0,0.0,0.0,RHT,红帽公司,软件,106.2086377
401,0.0,1.3159,-0.2926,-0.2116,YUM,百胜餐饮集团,,19.58910894
402,0.2447,0.2381,0.1585,0.0,RCI,罗杰斯通信,,41.02458858
403,0.1299,0.1706,0.1749,0.3045,WP,"Worldpay, Inc.",,
404,0.1447,0.2379,0.0622,0.6092,HLT,希尔顿酒店,住宿,77.11429038
405,0.0,0.0,0.0,0.0,DISCB,探索传播B类股,媒体,18.87755065
406,0.0,0.0,0.0,0.0,PAYX,沛齐公司,商业服务,32.06363608
407,0.4101,0.2815,0.1821,0.2847,PPG,PPG工业,化学制品,31.70426792
408,0.0885,0.0777,0.1201,0.1233,IBKR,盈透证券,多元化金融服务,49.2
409,0.092,0.1075,0.0924,0.0343,SOJB,The Southern Co.,,
410,0.4779,0.5617,0.4799,0.406,APTV,Aptiv Plc,,
411,0.0,0.0,0.0,0.0,BF.A,Brown-Forman Corp.,饮料,17.34006717
412,0.0868,0.0913,0.087,0.0989,ED,爱迪生联合电气公司,电力,19.28640808
413,0.0,0.0,0.3609,0.0,K,家乐氏,,36.31122285
414,0.092,0.1075,0.0924,0.0343,SOJC,Southern Company (The) Series 2017B 5.25% Junior Subordinated No,,
415,0.2013,0.1757,0.1586,0.1359,SYF,Synchrony Financial,,11.97047903
416,0.0,0.0,0.0,0.059,DXC,DXC Technology Co.,,
417,0.0,0.0,0.0,0.0178,SSL,南非萨索尔,化学制品,20.80327803
418,0.2086,0.2037,0.2113,0.1927,DFS,发现金融服务,多元化金融服务,12.11265158
419,0.0992,0.1067,0.1154,0.0,SLF,永明金融,保险,13.38410544
420,0.0,0.0,0.0,0.0,BHI,贝克休斯公司,油气服务,-9.14104609
421,0.0,0.0,0.0,0.0,BF.B,布朗霍文集团,饮料,17.17845117
422,0.0,0.0,0.0,0.0,TIP,通胀债券指数ETF-iShares Barclays,股权,21.91456282
423,0.0864,0.0668,0.0798,0.0866,MTB,美国制商银行,银行,21.39460057
424,-0.0392,-0.95,-0.4416,0.1851,FCX,弗里波特-麦克莫兰铜金公司,采矿,-5.33333293
425,0.0,0.0,0.0,0.0,BCR,巴德集团,,47.11806264
426,0.0,-0.5662,-1.7728,-0.4512,IQ,爱奇艺公司,,
427,0.1142,0.071,0.2057,-0.0315,GLW,康宁公司,计算机硬件,8.91640838
428,0.0769,0.0753,0.1016,0.0844,AVB,阿瓦隆湾社区物产公司,房地产信托投资基金,23.05186257
429,0.0519,0.0666,0.0842,0.0231,DLR,数字房地产信托公司,房地产信托投资基金,52.83636152
430,0.1396,0.1536,0.0927,0.1175,CNC,Centene Corp.,卫生保健设施,39.22157322
431,0.0,0.0,0.0,0.0,WDC,西部数据公司,计算机硬件,-50.01257546
432,0.0588,0.0806,0.4109,0.0579,EQR,资产住宅公司,房地产信托投资基金,5.52226013
433,0.0,0.0,0.0,0.0,TSN,泰森食品,食品,13.366936
434,0.1303,0.0534,0.0089,-0.8775,TEVA,梯瓦制药公司,生物技术和制药,332.71429738
435,0.0,0.0,0.0,0.0,HPE,Hewlett-Packard Enterprise Co.,,8.41847798
436,-0.562,-0.3543,-0.2986,-799.1476,SQ,"Square, Inc.",,-133.94000244
437,0.1,0.0928,0.1019,0.1002,XEL,卓越能源,电力,20.93665143
438,0.0,0.0,0.0,0.0,LBTYA,自由全球,媒体,17.39053159
439,0.3855,0.4748,0.638,1.7366,ORLY,奥莱利汽车公司,,26.65424158
440,0.0642,-1.2417,-0.1146,0.0764,DVN,德文能源,油气,-6.85889591
441,0.1967,-0.0758,-0.093,0.1538,CLR,大陆能源,,-57.7962923
442,0.0961,0.1119,0.1056,0.1174,NTRS,北方信托公司,银行,24.08333259
443,0.0692,-0.0401,0.1487,0.1382,VB,小型股指数ETF-Vanguard MSCI,股权,6.7232969
444,0.0767,0.0928,0.0135,-0.35,ERIC,爱立信电信公司,计算机硬件,128.83333653
445,0.1097,0.0148,0.0315,0.1545,ZBH,"Zimmer Biomet Holdings, Inc.",,76.08609279
446,0.0378,0.0579,0.069,0.0354,WELL,"Welltower, Inc.",,
447,0.0231,-0.1002,-0.0209,0.0,DB,德意志银行,银行,-8.64615399
448,0.0,0.0,0.0,0.0,LBTYB,自由全球,媒体内容,17.10059091
449,0.0707,0.0964,0.0797,0.1607,RSG,共和服务公司,,39.40449467
450,0.0,0.0,0.0,0.0,CNCO,桑科萨,,12.98387118
451,0.1162,-0.0152,0.0981,0.1596,VO,Vanguard Mid-Cap Index Fund,股权,5.66445066
452,0.0,0.0,0.0,0.0,VEU,非美地区ETF-Vanguard FTSE,股权,
453,0.0458,0.0615,0.0,0.0,PZE,巴西石油-阿根廷,油气,-226.5999951
454,0.0922,0.0826,0.1407,0.1518,RCL,皇家加勒比邮轮,休闲,18.19055748
455,0.0,0.0,0.0,0.0409,WIT,Wipro Ltd.,计算机,9.54717022
456,0.0,0.0,0.0,0.0,LBTYK,自由全球,媒体,16.763313
457,0.0,0.0,0.0,0.272,S,斯普林特奈科斯特公司,,-15.29729669
458,0.0,0.0,0.0,0.044,COL,罗克韦尔柯林斯,航空航天\/国防,24.61785767
459,0.4245,0.254,0.3418,0.1805,CBS.A,哥伦比亚广播,媒体内容,19.38235375
460,0.116,-0.081,-0.0249,0.1551,WMB,威廉姆斯公司,管道,-47.92982463
461,0.1572,0.1162,0.2222,0.182,IR,英格索兰,,16.11504452
462,0.2145,0.1897,0.203,0.1218,CMI,康明斯,,16.62940562
463,0.0,0.0,0.0,0.0467,XLK,高科技指数ETF-SPDR,股权,64.19469135
464,0.0125,-0.0021,0.0229,0.0626,PKX,浦项钢铁,钢铁,18.71657749
465,0.0573,0.0563,0.022,0.0732,ETP,Energy Transfer Partners LP,管道,-9.33980597
466,88.2851,0.0377,-0.0217,0.025,CTRP,携程旅行网,互联网,-102.27272783
467,0.2012,0.2311,0.077,0.2081,PCAR,帕卡公司,汽车制造,42.87162158
468,0.0,0.0,0.0,0.0,KR,克罗格公司,食品,13.68292678
469,0.0897,0.0519,0.0766,0.0845,PCG,太平洋瓦斯与电力公司,,15.56474853
470,0.3065,0.35,0.3969,0.439,DPS,澎泉思蓝宝,饮料,27.2378865
471,-0.5071,-1.1548,0.0147,0.1589,IQV,"IQVIA Holdings, Inc.",,
472,0.0922,-62.7212,51.4667,0.0463,TS,泰纳瑞斯钢铁,金属构造\/部件,417.33333201
473,0.0,0.0,0.0,-0.0788,MCHP,微芯科技公司,半导体,229.34146244
474,0.1019,95.0598,-0.1918,0.1072,CXO,康休,,-13.64792596
475,0.1018,0.2346,0.2069,0.3278,IP,国际纸业公司,,24.3807339
476,0.0,0.0,0.0,0.0,Q,昆泰医药,,136.15790086
477,0.0,0.0,0.0,0.0,NTAP,美国网存公司,计算机,75.18181378
478,0.1912,0.1801,0.1557,0.0,TU,泰勒斯,,23.5354843
479,0.0,0.0,0.0,0.0411,IVW,标普500成长股指数ETF-iShares,股权,12.66017992
480,0.0,0.0,0.0,0.0,MDY,标普中型股400指数ETF-SPDR,股权,
481,0.0,0.0,0.0,-0.1095,ROK,罗克韦尔公司,机械-多元,29.44406351
482,0.0,0.0,0.0,102.0511,PH,派克汉尼汾,,24.92438179
483,0.0514,0.0624,0.0467,0.0591,CTL,世纪电信公司,电信,17.1379308
484,0.1043,0.1066,0.0556,0.1239,KKR,KKR & Co. LP,,44.96610486
485,0.1239,0.075,0.0917,0.0392,EIX,爱迪生国际公司,电力,16.49246208
486,0.2168,0.2201,0.203,0.0,MGA,曼格纳国际,汽车制造,11.60852777
487,0.0,0.0,0.0,0.0,BBY,百思买,,19.91601008
488,0.1805,0.1467,0.0457,0.0576,WLTW,Willis Towers Watson Plc,,51.98684055
489,0.0,0.0,0.1514,0.0,SWK,美国史丹利公司,,20.82488519
490,0.0,0.0,0.0,0.0,CTAS,信达思公司,纺织品\r,40.60373439
491,0.086,0.0855,0.0518,0.0864,KEY,KeyCorp,银行,24.44999897
492,0.0,0.0,0.0,0.0286,IWB,罗素1000指数ETF-iShares,股权,9.48479243
493,1.5424,-0.0002,-2.0556,-0.0005,IDXX,IDEXX实验室,,97.60245423
494,0.0534,0.0427,0.0607,0.1227,VTR,芬塔公司,房地产信托投资基金,31.29569819
495,-0.1019,-0.3393,0.157,0.2734,FDC,First Data Corp.,,48.49999796
496,0.0,0.0,0.0,0.0328,IX,欧力士,,8.99221339
497,0.0,0.0,0.0,0.0,DLTR,美元树公司,零售,22.94973562
498,0.2149,0.2013,0.2088,0.2467,AMP,美价金融,保险,18.18309802
499,0.1043,-475.3715,0.0437,0.092,WCN,"Waste Connections, Inc.",环境控制,48.83124756
500,0.1321,0.0735,0.1048,0.1268,WEC,威斯康辛能源,,22.02364919
501,0.0,0.0,0.0,0.0,HES,赫斯公司,,-3.34036148
502,0.0,0.0,0.0,0.0,INFO,IHS Markit Ltd.,,108.89583672
503,0.1273,0.2183,0.1058,0.1255,ANDV,Andeavor,,
504,0.0,0.0,0.0,0.0,A,安捷伦科技公司,电子,40.6282073
505,0.0965,0.0246,0.109,0.152,NUE,纽柯钢铁,钢铁,25.85483962
506,0.0,0.0,0.1619,0.0,CERN,美国塞纳公司,软件,33.22702726
507,-1154.6384,544.4108,0.14,0.2929,WB,微博公司,媒体内容,188.89583374
508,0.0255,0.0234,0.0239,0.0388,STM,意法半导体,半导体,119.15789302
509,0.0,0.0,0.0,0.0108,KYO,日本京瓷,计算机硬件,18.69491547
510,0.4078,0.589,0.085,0.0,CCE,可口可乐企业,饮料,27.23529343
511,0.4725,0.8186,0.2613,0.242,UAL,联合大陆航空,,10.52554737
512,0.0,0.0,0.0,0.0,FITBI,Fifth Third Bancorp,,14.07772063
513,0.0,0.0,0.0,0.0,PANW,"Palo Alto Networks, Inc.",电信,-78.24275279
514,0.0852,0.1622,0.1459,0.0729,GGP,通用增长物业公司,,15.59701425
515,0.0947,0.1075,0.0961,0.1339,FITB,五三银行,银行,15.07253935
516,0.0,0.0,0.0,0.0,HRL,荷美尔食品,,22.77575901
517,0.1275,0.0688,0.1921,0.1048,PPL,PPL宾州电力公司,电力,10.22222253
518,1562.0504,0.1536,0.1661,0.2545,ANET,"Arista Networks, Inc.",计算机硬件,106.59599609
519,0.1409,0.1279,0.1466,0.2013,FLT,FleetCor科技,,46.36420963
520,0.0657,0.1014,0.0719,0.0,BXP,波士顿物产公司,房地产信托投资基金,39.05521474
521,0.036,55.9754,-0.1008,-74.8065,NEM,纽曼矿业,,-31.2203405
522,0.47,-0.0006,-0.5903,0.0874,MSI,摩托罗拉系统公司,计算机硬件,37.27469021
523,0.0,0.0,0.0,0.0,EWJ,日本ETF-iShares MSCI,股权,39.97222159
524,0.0,0.0,0.0,0.0,LVLT,第三级通讯,,28.67914488
525,0.0378,0.0579,0.069,0.0,HCN,健保物产投资信托公司,房地产信托投资基金,18.58363071
526,0.068,0.063,0.0698,0.078,RF,地区金融公司,银行,19.78160803
527,0.0,0.0,0.0,0.2998,ABC,美源伯根集团,制药,14.67612805
528,0.1092,0.0819,0.0878,0.1113,DTE,DTE能源公司,,21.9855081
529,0.0514,0.0598,0.0701,0.0982,KB,韩国国民银行,多元化金融服务,9.70800018
530,0.0449,0.0428,0.0529,0.0815,CFG,"Citizens Financial Group, Inc. (Rhode Island)",,19.97969545
531,367.5492,0.1032,-381.9539,-0.04,SBAC,SBA通信公司,电信,269.85245369
532,0.5572,0.49,0.8696,0.8122,HSY,好时食品集团,,28.14071865
533,0.1808,0.0885,0.1328,0.186,LH,实验美控,卫生保健设施,26.6680922
534,0.152,0.1294,0.0458,0.0603,EXPE,"Expedia Group, Inc.",互联网,69.75274357
535,0.0,0.0,0.0,0.0,DISCA,探索传播公司,媒体,14.0
536,0.0,0.0,0.0,0.0,TDG,"TransDigm Group, Inc.",,42.16004637
537,0.2848,0.0868,0.0432,0.0523,MYL,迈兰制药,制药,39.76087083
538,0.0,0.0,0.1008,0.1246,GPN,环汇有限公司,商业服务,84.85611379
539,0.0426,0.0953,0.053,-0.232,HIG,美国哈特福德金融服务公司,保险,23.14096882
540,0.0,0.0,0.0434,0.0,GIB,"CGI Group, Inc.",计算机,24.69662942
541,1.8957,0.3703,0.4437,0.2883,VRSK,"Verisk Analytics, Inc.",,32.67052014
542,0.0503,0.0449,0.0,0.0789,ETE,能源转换,管道,18.73912985
543,0.0,0.0,0.0,212.7532,ABMD,阿比奥梅德,,391.36447592
544,0.1449,-0.1188,-0.122,-0.4888,MRO,马拉松油料公司,,-8.22988521
545,0.0,0.0,0.0,0.0,AZO,汽车地带,零售,16.11092825
546,-0.0877,-0.0716,-0.2278,-0.0417,BMRN,拜玛林制药,制药,-27.19422629
547,-0.07,-0.4407,-0.1812,-0.0153,AEUA,Anadarko Petroleum Corp.,,-5.57457608
548,0.0,0.0,0.0,-162.5022,CA,联合电脑公司,软件,23.31217022
549,0.0,0.0,0.0,0.0,SWKS,思佳讯,半导体,21.05708204
550,-0.285,-1.124,-0.1658,0.171,APA,阿帕契公司,油气,-12.78975749
551,0.1655,0.1891,0.1795,0.1879,BAP,Credicorp Ltd.,银行,19.75065137
552,0.1814,0.1942,0.2077,0.2231,CHKP,Check Point软件科技,软件,26.15071819
553,0.0462,0.0712,0.0529,0.0734,DUKH,Duke Energy Corp.,,8.17628242
554,0.0604,0.0547,0.0562,0.0,PBA,Pembina Pipeline Corp.,管道,46.67105482
555,0.0,0.0,0.0,0.0,LEN,莱纳建筑公司,,14.00518208
556,0.0511,0.1975,0.0979,0.0198,KEP,韩国电力,,2.78340078
557,0.0,0.0,0.0,0.0,HRS,哈里斯公司,电信,28.1988624
558,-0.3625,-0.4474,-0.386,0.7668,CQP,Cheniere Energy Partners LP,管道,-72.90000153
559,0.3516,0.3935,0.4359,0.3574,OMC,宏盟集团,媒体内容,16.21548091
560,0.1176,-0.2354,-0.1026,-0.0989,NBL,诺贝尔能源,,-15.52586271
